CODIGO_EMPRESA;EMPRESA;DATA_ENTRADA;NUMERO_NF;SERIE_NF;CGO;REDE;CODIGO_FORNECEDOR;FORNECEDOR;SITUACAO_FINANCEIRA;DATA_VENCIMENTO;DATA_PAGAMENTO;VALOR_PRODUTOS_NF;VALOR_TOTAL_NF;VALOR_FINANCEIRO_TITULOS;VALOR_PAGO;SALDO_ABERTO;DIFERENCA_TOTAL_NF_FIN;STATUS_CONCILIACAO
11;011-BAKLIZI;22/07/2026;2837352;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 7.939,57;R$ 7.982,05;R$ 7.982,05;R$ 7.982,05;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;22/07/2026;2837410;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 8.843,74;R$ 8.939,08;R$ 8.939,08;R$ 8.939,08;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;22/07/2026;2839438;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;18/08/2026;18/08/2026;R$ 104,36;R$ 108,74;R$ 108,74;R$ 108,74;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;22/07/2026;2840278;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 8.950,19;R$ 9.035,00;R$ 9.035,00;R$ 9.035,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;22/08/2026;2861070;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 4.168,58;R$ 4.230,74;R$ 4.230,74;R$ 0,00;R$ 4.230,74;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;22/08/2026;2863109;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 6.829,64;R$ 6.971,30;R$ 6.971,30;R$ 0,00;R$ 6.971,30;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;22/08/2026;2863119;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 3.508,58;R$ 3.538,90;R$ 3.538,90;R$ 0,00;R$ 3.538,90;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;22/08/2026;2863125;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 552,84;R$ 552,84;R$ 552,84;R$ 0,00;R$ 552,84;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;22/08/2026;2863127;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 1.052,40;R$ 1.052,40;R$ 1.052,40;R$ 0,00;R$ 1.052,40;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;23/02/2026;2730514;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/03/2026;20/03/2026;R$ 6.795,32;R$ 6.858,51;R$ 6.858,51;R$ 6.858,51;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;23/02/2026;2730761;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/03/2026;20/03/2026;R$ 4.782,69;R$ 4.853,14;R$ 4.853,14;R$ 4.853,14;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;23/03/2026;2735375;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;30/03/2026;;R$ 1.857,36;R$ 1.857,36;R$ 1.857,36;R$ 0,00;R$ 1.857,36;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;23/04/2026;2755098;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;27/04/2026;27/04/2026;R$ 43.727,65;R$ 45.564,20;R$ 45.564,20;R$ 45.564,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;23/04/2026;2755099;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;27/04/2026;27/04/2026;R$ 43.659,50;R$ 45.493,19;R$ 45.493,19;R$ 45.493,19;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;23/04/2026;2767966;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/05/2026;26/05/2026;R$ 3.867,72;R$ 3.880,78;R$ 3.880,78;R$ 3.880,78;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;23/05/2026;2793769;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 2.666,22;R$ 2.695,62;R$ 2.695,62;R$ 2.695,62;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;23/05/2026;2795913;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/06/2026;19/06/2026;R$ 4.282,86;R$ 4.282,86;R$ 4.282,86;R$ 4.282,86;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;23/05/2026;2795914;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/06/2026;19/06/2026;R$ 4.181,94;R$ 4.220,52;R$ 4.220,52;R$ 4.220,52;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;23/06/2026;2816277;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 2.113,91;R$ 2.171,65;R$ 2.171,65;R$ 2.171,65;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;23/07/2026;2837331;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 217,17;R$ 217,17;R$ 217,17;R$ 217,17;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;23/07/2026;2837387;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 8.476,46;R$ 8.607,61;R$ 8.607,61;R$ 8.607,61;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;23/07/2026;2839436;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;18/08/2026;18/08/2026;R$ 338,24;R$ 352,44;R$ 352,44;R$ 352,44;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;23/07/2026;2839437;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;18/08/2026;18/08/2026;R$ 203,07;R$ 208,17;R$ 208,17;R$ 208,17;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;23/07/2026;2839439;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;18/08/2026;18/08/2026;R$ 610,02;R$ 632,71;R$ 632,71;R$ 632,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;23/07/2026;2840478;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 302,85;R$ 315,57;R$ 315,57;R$ 315,57;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;23/07/2026;2840508;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 29.247,00;R$ 30.475,37;R$ 30.475,37;R$ 30.475,37;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;23/07/2026;2840509;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 26.154,68;R$ 27.253,17;R$ 27.253,17;R$ 27.253,17;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;23/07/2026;2840530;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;23/07/2026;2840531;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 16.065,00;R$ 16.065,00;R$ 16.065,00;R$ 16.065,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;23/07/2026;2840532;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 5.732,40;R$ 5.732,40;R$ 5.732,40;R$ 5.732,40;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;23/07/2026;2840534;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 5.497,21;R$ 5.527,36;R$ 5.527,36;R$ 5.527,36;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;23/07/2026;2840535;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 2.285,93;R$ 2.315,33;R$ 2.315,33;R$ 2.315,33;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;23/07/2026;2840536;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 1.246,87;R$ 1.295,96;R$ 1.295,96;R$ 1.295,96;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;23/07/2026;2840539;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 1.129,32;R$ 1.158,72;R$ 1.158,72;R$ 1.158,72;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;24/02/2026;2729137;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 14.720,81;R$ 14.888,48;R$ 14.888,48;R$ 14.888,48;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;24/03/2026;2739738;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/04/2026;06/04/2026;R$ 11.777,79;R$ 11.924,13;R$ 11.924,13;R$ 11.924,13;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;24/04/2026;2771573;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 5.861,14;R$ 5.861,14;R$ 5.861,14;R$ 5.861,14;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;24/06/2026;2818447;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;21/07/2026;21/07/2026;R$ 3.360,33;R$ 3.408,46;R$ 3.408,46;R$ 3.408,46;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;24/06/2026;2819393;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 8.932,03;R$ 8.976,89;R$ 8.976,89;R$ 8.976,89;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;24/06/2026;2819397;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 2.217,68;R$ 2.222,62;R$ 2.222,62;R$ 2.222,62;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;24/06/2026;2819403;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 3.413,21;R$ 3.418,82;R$ 3.418,82;R$ 3.418,82;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;24/07/2026;2840479;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 866,49;R$ 901,12;R$ 901,12;R$ 901,12;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;24/07/2026;2840537;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 1.725,66;R$ 1.758,80;R$ 1.758,80;R$ 1.758,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;24/07/2026;2840538;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/08/2026;19/08/2026;R$ 389,52;R$ 389,52;R$ 389,52;R$ 389,52;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;24/08/2026;2842272;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;04/09/2026;;R$ 18.972,00;R$ 18.972,00;R$ 18.972,00;R$ 0,00;R$ 18.972,00;R$ 0,00;CONCILIADO 100%
15;015-CD;24/08/2026;2861076;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 15.912,00;R$ 15.912,00;R$ 15.912,00;R$ 0,00;R$ 15.912,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;24/08/2026;2863048;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 317,52;R$ 317,52;R$ 317,52;R$ 0,00;R$ 317,52;R$ 0,00;CONCILIADO 100%
15;015-CD;24/08/2026;2863051;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;18/09/2026;;R$ 6.911,25;R$ 6.911,25;R$ 6.911,25;R$ 0,00;R$ 6.911,25;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;25/02/2026;2730513;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/03/2026;20/03/2026;R$ 11.245,29;R$ 11.426,18;R$ 11.426,18;R$ 11.426,18;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;25/03/2026;2739617;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/04/2026;06/04/2026;R$ 57,93;R$ 57,93;R$ 57,93;R$ 57,93;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/03/2026;2749184;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/04/2026;17/04/2026;R$ 13.020,80;R$ 13.567,67;R$ 13.567,67;R$ 13.567,67;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;25/03/2026;2749547;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/04/2026;20/04/2026;R$ 4.549,05;R$ 4.590,21;R$ 4.590,21;R$ 4.590,21;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;25/05/2026;2793771;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 2.749,26;R$ 2.778,66;R$ 2.778,66;R$ 2.778,66;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;25/05/2026;2793773;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 518,64;R$ 548,04;R$ 548,04;R$ 548,04;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;25/05/2026;2793775;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 1.792,32;R$ 1.821,72;R$ 1.821,72;R$ 1.821,72;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;25/05/2026;2793782;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 3.188,65;R$ 3.214,75;R$ 3.214,75;R$ 3.214,75;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;25/05/2026;2793785;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 1.386,76;R$ 1.391,22;R$ 1.391,22;R$ 1.391,22;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;25/05/2026;2793787;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 1.999,41;R$ 2.036,43;R$ 2.036,43;R$ 2.036,43;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;25/05/2026;2795757;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/06/2026;19/06/2026;R$ 9.873,60;R$ 9.873,60;R$ 9.873,60;R$ 9.873,60;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;25/05/2026;2795918;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/06/2026;19/06/2026;R$ 3.293,58;R$ 3.293,58;R$ 3.293,58;R$ 3.293,58;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;25/06/2026;2809267;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 10.179,60;R$ 10.179,60;R$ 10.179,60;R$ 10.179,60;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;25/06/2026;2818448;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;21/07/2026;21/07/2026;R$ 1.139,30;R$ 1.146,78;R$ 1.146,78;R$ 1.146,78;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;25/06/2026;2819349;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 176,80;R$ 176,80;R$ 176,80;R$ 176,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819384;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 27.425,00;R$ 28.576,84;R$ 28.576,84;R$ 28.576,84;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;25/06/2026;2819396;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 4.635,93;R$ 4.686,93;R$ 4.686,93;R$ 4.686,93;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;25/06/2026;2819398;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 4.344,83;R$ 4.389,31;R$ 4.389,31;R$ 4.389,31;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;25/06/2026;2819400;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 2.244,45;R$ 2.251,44;R$ 2.251,44;R$ 2.251,44;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819401;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819411;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 21.959,75;R$ 21.959,75;R$ 21.959,75;R$ 21.959,75;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819413;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 21.990,85;R$ 21.990,85;R$ 21.990,85;R$ 21.990,85;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819414;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 10.298,20;R$ 10.298,20;R$ 10.298,20;R$ 10.298,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;25/06/2026;2819416;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 10.119,30;R$ 10.119,30;R$ 10.119,30;R$ 10.119,30;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;25/06/2026;2819619;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 174,72;R$ 174,72;R$ 174,72;R$ 174,72;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;25/07/2026;2842393;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;21/08/2026;21/08/2026;R$ 78,00;R$ 78,00;R$ 78,00;R$ 78,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;25/07/2026;2842395;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;21/08/2026;21/08/2026;R$ 78,00;R$ 78,00;R$ 78,00;R$ 78,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;25/07/2026;2842557;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;21/08/2026;21/08/2026;R$ 3.308,14;R$ 3.480,37;R$ 3.480,37;R$ 3.480,37;R$ 0,00;R$ 0,00;CONCILIADO 100%
