DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6483;IOG NESTLE 170G NATURAL CEN LAR MEL;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6482;IOG NESTLE 170G NATURAL TRAD;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;9664;IOG NESTLE 170G VIT FRUT;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6478;IOG NESTLE BI CAMADA 150G FR VERM;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;9669;IOG NESTLE GF 900G VIT FRUTAS;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;31221;IOG NESTLE NAT ZERO LACT 320G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6487;IOG NESTLE NESTON 850G 3 CEREAIS FR;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6491;IOG NINHO NESTLE 850G MACA BANANA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6489;IOG NINHO POUCH 100G MACA BAN;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6496;IOG NUV BATAVO 100G COCO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6497;IOG NUV BATAVO 100G FRUTAS VERMELH;A;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6498;IOG NUV BATAVO 100G MORANGO;A;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6499;IOG NUV BATAVO 100G PESSEG E DAMASC;A;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6500;IOG NUV BATAVO 100G TRADICIONAL;A;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6501;IOG NUV BATAVO 100G ZERO FRUTAS AMARELAS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6502;IOG NUV BATAVO 100G ZERO FRUTAS VERMELHA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6503;IOG NUV BATAVO 450G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6504;IOG NUV BATAVO 450G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;35268;IOG PARMALAT FIT 100G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19449;IOG PARMALAT FIT 120G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19450;IOG PARMALAT FIT 120G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37785;IOG PARMALAT FIT 850G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37782;IOG PARMALAT FIT 850G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;9671;IOG PARMALAT ZR 120G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37793;IOG PENSE ZERO 510G AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6513;IOG PENSE ZERO BATAVO 1150G AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6514;IOG PENSE ZERO BATAVO 1150G BATIDO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6515;IOG PENSE ZERO BATAVO 1150G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6517;IOG PENSE ZERO BATAVO 450G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6518;IOG PENSE ZERO BATAVO 510G GREGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6519;IOG PENSE ZERO BATAVO 510G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6531;IOG PIA 540G ZERO LACTOSE MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6527;IOG PIA ZERO LACTOSE 150G ADOCADO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6528;IOG PIA ZERO LACTOSE 150G MACA E CANELA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6529;IOG PIA ZERO LACTOSE 150G MANGA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6530;IOG PIA ZERO LACTOSE 150G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6534;IOG PLENNA PIA 150G LIGHT CP AMEIXA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6532;IOG PLENNA PIA 150G LIGHT CP MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6533;IOG PLENNA PIA 150G LIGHT CP PESSEGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6536;IOG PROBIO2 BATAVO 1150G AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6537;IOG PROBIO2 BATAVO 1150G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6538;IOG PROBIO2 BATAVO 1150G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6540;IOG PROBIO2 BATAVO 170G AMEIXA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6541;IOG PROBIO2 BATAVO 170G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6542;IOG PROBIO2 BATAVO 170G TRADICONAL;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6544;IOG PROBIO2 BATAVO 510G BDJ AMEIXA TRADIC;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6543;IOG PROBIO2 BATAVO 510G BDJ MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6545;IOG PROBIO2 BATAVO 850G AMEIXA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6546;IOG PROBIO2 BATAVO 850G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19446;IOG STA CLARA ZERO LACT 165G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6563;IOG TIROL GF 830G ZERO DIET COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6564;IOG TIROL GF 830G ZERO DIET MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6562;IOG TIROL GF 830G ZERO LAC MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6566;IOG VIGOR 150G INTEGRAL C MEL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6567;IOG VIGOR 150G NATURAL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6568;IOG VIGOR 150G NATURAL DESNATADO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6569;IOG VIGOR 150G NATURAL LAR CEN MEL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6368;IOG VIGOR 3GRAOS ZERO ACUC 100G CHI/QUIN/AMAR;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6369;IOG VIGOR 3GRAOS ZERO ACUC 100G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6459;IOG VIGOR VIV INT 140G GRAN BANANA MEL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6461;IOG VIGOR VIV INT 140G GRAN CACAU;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6460;IOG VIGOR VIV INT 140G GRAN CAST AMEN;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6820;LF ACTIVIA DANONE 170G MORAN Z GORD;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6822;LF ACTIVIA DANONE170G AMEIXA Z GOR;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9641;IOG BATAVO PED FRUT 100G ABACAXI;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9642;IOG BATAVO PED FRUT 100G COCO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9643;IOG BATAVO PED FRUT 100G PESSEGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9644;IOG BATAVO PED FRUT 170G ABACAXI;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9645;IOG BATAVO PED FRUT 170G COCO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9646;IOG BATAVO PED FRUT 170G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9647;IOG BATAVO PED FRUT 170G PESSEGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;9633;IOG BATAVO PED FRUT 450G PERA;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;9634;IOG BATAVO PED FRUT PENSE ZR 100G PESSEGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19418;IOG CAROLINA PEDACOS 100G ABACAXI COCO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19419;IOG CAROLINA PEDACOS 100G ACAI MOR;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19420;IOG CAROLINA PEDACOS 100G BLUE AMORA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19421;IOG CAROLINA PEDACOS 100G COCO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19422;IOG CAROLINA PEDACOS 100G F VERMS;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;19423;IOG CAROLINA PEDACOS 100G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;9653;IOG DANIO PED MORANGO 125G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;6415;IOG ESSENCE PED PIA 500G POTAO MIRTILO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;6416;IOG ESSENCE PED PIA 500G POTAO MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;6417;IOG ESSENCE PED PIA 500G POTAO PESSEGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6455;IOG LANGUIRU POLPA SC 1L MOR;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;MODELO;9670;IOG NINHO FRUT UVA 250G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6488;IOG NINHO FRUTI NESTLE 250G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6505;IOG PED FRUTA BATAVO 100G DUO ABAC COCO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6507;IOG PED FRUTA BATAVO 100G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6508;IOG PED FRUTA BATAVO 450G ABACAXI;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6510;IOG PED FRUTA BATAVO 450G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6511;IOG PED FRUTA BATAVO 450G COCO ABACAXI;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6512;IOG PED FRUTA BATAVO 450G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6509;IOG PED FRUTA BATAVO 450G PESSEGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6539;IOG PED FRUTA PROBIO2 BATAVO 100G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;31226;IOG TIROL PED PT 400G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;31227;IOG TIROL PED PT 400G PESSEGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6559;IOG TIROL PT 400G ABACAXI;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE PEDACOS FRUTAS;;SANDRO;6560;IOG TIROL PT 400G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;9636;IOG BATAVO CAMADAS FRUT VERM 100G;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31202;IOG BATAVO GREGO 100G MEL;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31203;IOG BATAVO GREGO 100G PESSEGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19386;IOG BATAVO GREGO MOR 100G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6439;IOG BATAVO GREGO PENSE ZERO 100G MARACUJA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6441;IOG BATAVO GREGO PENSE ZERO 100G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6442;IOG BATAVO GREGO PENSE ZERO 100G TRAD;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;9637;IOG BATAVO GREGO PENSE ZR 100G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19396;IOG CAROLINA C POLPA 450G ABA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19397;IOG CAROLINA C POLPA 450G ACAI;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19398;IOG CAROLINA C POLPA 450G BLUE;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19399;IOG CAROLINA C POLPA 450G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19400;IOG CAROLINA C POLPA 450G F VE;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19401;IOG CAROLINA C POLPA 450G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6389;IOG CHAMBINHO 510G POLPA MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6393;IOG CORPUS DANONE 800G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6405;IOG DANONE 510G POLPA KIDS MORANGO;A;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6406;IOG DANONE 510G POLPA MIX;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6407;IOG DANONE 540G POLPA MIX;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6408;IOG DANONE 540G POLPA MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9655;IOG DANONE GREGO 100G FOND MOR CHOC;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9654;IOG DANONE GREGO 100G FRUT VERM;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31210;IOG DANONE GREGO 100G TIRAMISU;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9677;IOG DANONE GREGO 400G FRUT VERM;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9678;IOG DANONE GREGO 400G ORIG;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9656;IOG DANONE POLPA MOR 110G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6413;IOG ELEGE POLPA 510G MOR VIT;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6420;IOG GREGO BATAVO 100G GRAVIOLA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6421;IOG GREGO BATAVO 100G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6422;IOG GREGO BATAVO 450G FLOCOS;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6423;IOG GREGO BATAVO 450G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6424;IOG GREGO BATAVO 450G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6425;IOG GREGO BATAVO 510G BDJ MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6426;IOG GREGO BATAVO 90G FLOCOS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19436;IOG GREGO CAROLINA 450G FLOCOS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19437;IOG GREGO CAROLINA 450G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;19438;IOG GREGO CAROLINA 450G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6432;IOG GREGO NESTLE 400G ABACAXI;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6433;IOG GREGO NESTLE 400G FTAS VERMELHAS;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6435;IOG GREGO NESTLE 540G TRAD MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6440;IOG GREGO PENSE ZERO BATAVO 450G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6443;IOG GREGO TIROL 100G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6444;IOG GREGO TIROL 100G MORANGO C/MIRT;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31213;IOG INTEG PRECISUS C POLPA 150G MIRTILO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31214;IOG INTEG PRECISUS C POLPA 150G MOR;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;31216;IOG INTEG PRECISUS C POLPA 500G MOR;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;9663;IOG NESFIT 720G MORANGO BAUNILH;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6468;IOG NESFIT NESTLE 170G FRUT VERM E AVE;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6469;IOG NESFIT NESTLE 170G MACA CAN E AVEI;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6470;IOG NESFIT NESTLE 170G MARACUJA E AVEI;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;SANDRO;6471;IOG NESFIT NESTLE 170G MORANGO BAUNILH;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6472;IOG NESFIT NESTLE 360G FRUTAS VERM/HIB;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6473;IOG NESFIT NESTLE 360G MARAC/AVEIA/GEN;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE POLPA FRUTA;;MODELO;6474;IOG NESFIT NESTLE 850G FRUT VERM E AVE;I;30
