DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;DATA_CADASTRO_PRODUTO
PERECIVEIS;SANDRO MARTINS VIANNA;14;11072;FGO PASSARINHO SEARA 800G;Ativo;1;1;33;0;622;22;38;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11240;FGO SEARA CAIPIRA CONG;Ativo;1;1;11,9;0;69,11;19;33;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11076;FGO SEARA PADARIA C CERVEJA;Ativo;1;1;4,24;14,4;25,42;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11079;FIGADO BOV CONG KG;Ativo;1;1;292,702;0;389,67;60;80;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11078;FIGADO BOV CONG KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11080;FIGADO BOV CONG KG CAMPEIRO BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11081;FIGADO FGO PERDIGAO CONG;Ativo;1;1;184;0;1287;144;180;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11086;FILE ABROTEA JAPESCA 400G;Ativo;1;1;44;0;18;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11087;FILE CASCUDINHO JAPESCA 400G;Ativo;1;1;2;0;14;40;60;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;33533;FILE COSTELA 1953 BOV RESF KG;Ativo;1;1;0;0;0;0;0;12/08/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;34416;FILE COSTELA 1953 BOV RESF KG ANCHO ANGUS BDJ;Ativo;1;1;0;0;0;0;0;17/10/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11089;FILE COSTELA MATURATTA BOV KG ENTRECOT;Ativo;1;1;3,264;0;648,89;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11091;FILE COSTELA MATURATTA BOV KG ENTRECOT BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11090;FILE COSTELA MATURATTA BOV KG PRIME RIB BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;10559;FILE COSTELA RESERVA S OSSO BOV KG BIFE ANCHO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;10728;FILE COSTELA RESERVA S OSSO BOV KG BIFE SUPREMO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11050;FILE COSTELA RESERVA S OSSO BOV KG ENTRECOT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11093;FILE COXA S COXA SEARA IQF 600G ORGAN;Ativo;1;1;1;0;0;,318;,545;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35227;FILE COXA SOBRECOXA FGO LAR BDJ 1KG;Ativo;14;1;0;0;0;0;0;07/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;30922;FILE FGO LAR MILANESA 700G;Ativo;10;1;5;0;66;10;20;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11095;FILE JUNDIA JAPESCA 400G;Ativo;1;1;1;0;7;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11096;FILE MERLUZA CONG 1KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11097;FILE MERLUZA JAPESCA 400G;Ativo;1;1;277;0;274;100;200;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11099;FILE MERLUZA OPERGEL 500G;Ativo;1;1;3;0;6;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11100;FILE MERLUZA OPERGEL 800G;Ativo;1;1;2;1;48;20;40;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;33534;FILE MIGNON FRIBOI 1953 BOV RESF KG;Ativo;1;1;0;0;0;0;0;12/08/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;34586;FILE MIGNON FRIBOI 1953 BOV RESF KG ANGUS BDJ;Ativo;1;1;0;0;0;0;0;06/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11102;FILE MIGNON FRIBOI BOV PORC RESF KG;Ativo;1;1;42,393;0;44,18;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11468;FILE MIGNON RESERVA BOV KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;10717;FILE MIGNON RESERVA BOV KG BIFE PARMEGIANA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11108;FILE MIGNON RESERVA BOV KG CARN STROGONOFF;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11104;FILE MIGNON RESERVA BOV KG MEDALHAO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11106;FILE MIGNON RESERVA BOV KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11107;FILE MIGNON RESERVA BOV KG PORC;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11110;FILE PANGA JAPESCA 400G;Ativo;1;1;15;0;1;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11111;FILE PANGA OPERGEL S GORDURA 500G;Ativo;1;1;23;0;63;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;30926;FILE PEITO FGO CONG KG;Ativo;1;1;380,436;0;1808,83;240;312;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11114;FILE PEITO FGO MAIS FGO SASSAMI;Ativo;1;1;-3;238;245;48;60;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11116;FILE PEITO FGO SADIA BIO BDJ 1KG;Ativo;1;1;14;0;9;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11117;FILE PEITO FGO SADIA CONG BDJ 1KG S O P PFFBP 1;Ativo;1;1;4;0;213;18;31;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11118;FILE PEITO FGO SADIA IQF 1KG;Ativo;12;1;34;0;323;36;48;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11119;FILE PESCADA JAPESCA 400G;Ativo;1;1;209;0;11;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11120;FILE POLACA DO ALASCA JAPESCA 400G;Ativo;1;1;212;0;113;80;120;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11122;FILE POLACA DO ALASCA OPERGEL 1KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11124;FILE SALMAO KG;Ativo;1;1;1,977;0;11;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11128;FILE SALMAO SEARA IQF 500G;Ativo;12;1;23;24;67;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11129;FILE TAINHA JAPESCA 400G;Ativo;1;1;16;0;2;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11130;FILE TILAPIA AURORA 400G;Ativo;18;1;-1,8;18;162;100;160;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11131;FILE TILAPIA JAPESCA 400G;Ativo;1;1;44;0;215;100;200;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11133;FILE TILAPIA SEARA 600G;Ativo;16;1;57;0;155;40;80;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11134;FILE TRAIRA JAPESCA C PELE 400G;Ativo;1;1;-2;0;43;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36395;FILEZINHO FGO JAGUA SASSAMI 1KG;Ativo;1;1;-1;0;0;0;0;03/02/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;11135;FILEZINHO FGO LAR EMPAN 700G;Ativo;10;1;36;0;113;20;30;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11137;FILEZINHO FGO SADIA BDJ 1KG PFWB;Ativo;1;1;179;96;146;24;36;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11138;FILEZINHO FGO SADIA SASSAMI IQF 1KG PFW;Ativo;1;1;49;0;503;50;86;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11142;FILEZINHO FGO SEARA SASSAMI 1KG;Ativo;1;1;71;180;763;67;115;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11143;FIOS DE OVOS KG;Ativo;1;1;3,794;0;1,96;2;4;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18556;FLAN BATAVO 200G BAUN C CAR;Ativo;1;1;76;72;62;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18557;FLAN BATAVO 200G BAUN C FTA VRM;Ativo;1;1;522;128;52;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18558;FLAN BIOLAT 200G BAUNILHA CARAM;Ativo;1;1;31;0;51;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18559;FLAN BIOLAT 200G MOR;Ativo;1;1;19;0;20;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18560;FLAN CAROLINA 180G CARAMELO;Ativo;1;1;-2;32;47;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18561;FLAN CAROLINA 180G FRU VERMS;Ativo;1;1;-27;48;11;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;18562;FLAN STA CLARA 200G BAUN CARAM;Ativo;1;1;23;24;35;0;0;20/06/2025
PERECIVEIS;NJOUD HASSAN ZITAWI;14;33943;FLOR DALIA X3 SORT;Ativo;1;1;13;0;0;0;0;04/09/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;35264;FOLHADO MARQUESPAN ACUC GOIABADA KG;Ativo;1;1;4,766;0;3,74;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;35265;FOLHADO MARQUESPAN ACUCAR KG;Ativo;1;1;7,464;0;2,79;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;35266;FOLHADO MARQUESPAN QJO KG;Ativo;1;1;5,82;0;2,64;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11232;FOLHADO SPECIATTA ABACAXI KG;Ativo;1;1;82,439;12;14,88;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11233;FOLHADO SPECIATTA MINI SALSICHA KG;Ativo;1;1;65,175;40;39,95;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11235;FRALDINHA FRIBOI BOV CONG;Ativo;1;1;288,982;0;2118,88;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11236;FRALDINHA FRIBOI PORC VACUO RESF KG;Ativo;1;1;144,869;0;1272,71;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11241;FRUTAS CRIST UNIAGRO KG;Ativo;10;10;6,536;0;18,99;20;30;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11242;GALETO SEARA CONG;Ativo;1;1;12,3;0;69,2;27;46;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35013;GELO COCONUT 180G AGUA DE COCO;Ativo;1;1;7;0;17;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35015;GELO COCONUT 180G FRUTAS VRM;Ativo;1;1;8;0;8;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35016;GELO COCONUT 180G LARANJA;Ativo;1;1;21;0;1;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35017;GELO COCONUT 180G MACA VERDE;Ativo;1;1;-9;0;35;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35018;GELO COCONUT 180G MARACUJA;Ativo;1;1;3;0;14;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35014;GELO COCONUT 180G MELANCIA;Ativo;1;1;5;0;0;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35012;GELO COCONUT 180G MORANGO;Ativo;1;1;-6;0;10;0;0;15/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;35509;GELO GEGELO 2 5KG;Ativo;1;1;123;0;414;60;120;15/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;6253;GELO TUBO GELO 2.5KG BOLSA;Ativo;1;1;183;0;49;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11243;GENGIBRE KG;Ativo;1;1;10,815;0;138,34;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11244;GOIABA KG;Ativo;1;1;6,299;0;321,59;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;11245;GOIABADA STELLA KG;Ativo;7;7;33,75;0;43,81;10;18;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;9598;GORDURA VEG PRIMOR 500G;Ativo;1;1;99;0;21;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;37489;GRANADILA IMP KG;Ativo;2;2;0;0;3,33;0;0;12/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19305;HAMB EXCELSIOR MISTO 56G;Ativo;36;1;1517;72;8043;960;1020;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19306;HAMB FRIBOI COSTELA 180G;Ativo;1;1;180;0;516;180;240;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6304;HAMBURGUER EMPANADO LAR 100G FGO;Ativo;30;1;0;0;0;30;60;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6302;HAMBURGUER PERDIGAO 56G BOVINO 605794;Ativo;36;1;493;0;134;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6307;HAMBURGUER PERDIGAO 56G FRANGO HFG;Ativo;36;1;39;0;139;36;54;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6308;HAMBURGUER PERDIGAO 90G SUAV 651058;Ativo;1;1;68;0;0;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11041;HOT DOG BAKLIZI KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6317;HOT POCKET SADIA 145G X BACON;Ativo;1;1;29;0;52;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6319;HOT POCKET SADIA 145G X BARBECUE;Ativo;18;1;23;0;19;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6320;HOT POCKET SADIA 145G X BURGUE MAIONESE;Ativo;18;1;32;0;44;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6321;HOT POCKET SADIA 145G X BURGUER;Ativo;18;1;48;0;53;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6318;HOT POCKET SADIA 145G X FRANGO POSF FRANGO POSF;Ativo;18;1;0;0;34;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6322;HOT POCKET SADIA 145G X PICANHA POSP;Ativo;18;1;57;0;88;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;9608;HOT POCKET SADIA CHEDDAR 145G;Ativo;1;1;48;0;40;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6324;INGRED P FEIJOADA SANTA CLARA 450G;Ativo;1;1;12;236;212;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;14;11253;INHAME;Ativo;1;1;0;13;5,39;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6378;IOG BATAVINHO 125G BOB ESPONJA MORANG CONFEITO;Ativo;1;1;-13;112;16;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;37777;IOG BATAVO 1 150G NAT DESNATADO;Ativo;1;8;0;48;9;0;0;27/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;37792;IOG BATAVO 1 150G NATURAL;Ativo;1;8;9;16;0;0;0;27/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;6381;IOG BATAVO 1150G CEREAL;Ativo;1;1;-9;40;38;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6382;IOG BATAVO 1150G MORANGO;Ativo;1;1;58;40;23;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19385;IOG BATAVO 170G CER MAC BAN R 1787;Ativo;1;24;1195;24;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6383;IOG BATAVO 170G MORANGO;Ativo;1;24;12;72;180;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6385;IOG BATAVO 170G NATURAL LARAN CEN MEL;Ativo;1;24;-65;72;12;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6376;IOG BATAVO BOB ESPONJA 120G MORANGO CEREAL;Ativo;1;1;0;96;8;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36332;IOG BATAVO DESNATADO 160G;Ativo;1;1;6;164;246;0;0;31/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19386;IOG BATAVO GREGO MOR 100G MOR;Ativo;1;1;8;168;237;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;9637;IOG BATAVO GREGO PENSE ZR 100G COCO;Ativo;1;1;32;72;50;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19387;IOG BATAVO NAT 160G INT CREM;Ativo;1;1;41;56;123;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19389;IOG BATAVO NAT DESN 170G INTEGRAL;Ativo;24;24;-24;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19390;IOG BATAVO NAT DESN 170G MEL;Ativo;24;24;-6;72;23;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36256;IOG BATAVO NAT INTEGRAL 160G;Ativo;1;1;112;84;246;0;0;29/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;37794;IOG BATAVO NATURAL 160G TAN GEG;Ativo;28;28;27;0;0;0;0;27/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19391;IOG BATAVO PENSE ZERO 1150G MAMAO;Ativo;1;8;-7;40;33;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19392;IOG BATAVO SURP 100G BOB MOR;Ativo;1;24;-109;216;362;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19393;IOG BIOLAT NAT 150G DESNATADO;Ativo;24;24;69;48;243;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19394;IOG BIOLAT NAT 150G INTEGRAL;Ativo;24;24;14;96;664;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36230;IOG BIOLAT NAT CEN LAR MEL 150G;Ativo;1;24;10;0;136;0;0;27/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19395;IOG CAROLINA 1250G ABA COCO;Ativo;6;6;15;24;23;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19412;IOG CAROLINA 160G LAR CENOURA MEL;Ativo;1;1;-4;24;76;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36170;IOG CAROLINA 450G PESSEGO;Ativo;6;6;39;0;22;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19396;IOG CAROLINA C POLPA 450G ABA;Ativo;6;6;20;18;54;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19397;IOG CAROLINA C POLPA 450G ACAI;Ativo;6;6;16;18;98;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19398;IOG CAROLINA C POLPA 450G BLUE;Ativo;6;6;42;12;12;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19399;IOG CAROLINA C POLPA 450G COCO;Ativo;6;6;-13;12;53;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19400;IOG CAROLINA C POLPA 450G F VE;Ativo;6;6;22;30;88;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19401;IOG CAROLINA C POLPA 450G MOR;Ativo;6;6;6;18;132;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19402;IOG CAROLINA DESNATADO 160G;Ativo;12;12;3;0;111;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19403;IOG CAROLINA DESNATADO C MEL 160G;Ativo;12;12;24;24;51;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36146;IOG CAROLINA GF 800G BATIDO;Ativo;6;6;6;0;8;0;0;24/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;36168;IOG CAROLINA GF 800G MEL;Ativo;6;6;26;0;8;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19405;IOG CAROLINA GRECO 90G FLOCOS;Ativo;12;12;-18;24;60;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;36159;IOG CAROLINA GREGO 450G ABAC COCO;Ativo;6;6;9;18;75;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;36167;IOG CAROLINA GREGO 450G ACAI BANANA;Ativo;6;6;9;18;52;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;14;19406;IOG CAROLINA GREGO 90G ACAI BANANA;Ativo;12;12;23;24;68;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19407;IOG CAROLINA GREGO 90G FRU VERM;Ativo;12;12;12;24;124;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19408;IOG CAROLINA GREGO 90G MARACUJA;Ativo;12;12;17;24;108;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19409;IOG CAROLINA GREGO 90G MORANGO;Ativo;12;12;27;24;45;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19410;IOG CAROLINA GREGO 90G TRADICIONAL;Ativo;12;12;22;24;140;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19411;IOG CAROLINA INTEGRAL 160G;Ativo;12;12;88;60;195;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19413;IOG CAROLINA LAVITA 150G AMEIXA;Ativo;12;12;17;12;63;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19414;IOG CAROLINA LAVITA 800G MORANGO;Ativo;6;6;13;0;72;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19416;IOG CAROLINA LAVITA ZERO 800G AMEIXA;Ativo;6;6;0;12;26;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19417;IOG CAROLINA NAT 450G INTEGRAL;Ativo;6;6;5;42;168;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19418;IOG CAROLINA PEDACOS 100G ABACAXI COCO;Ativo;1;12;44;12;1;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19420;IOG CAROLINA PEDACOS 100G BLUE AMORA;Ativo;1;12;-2;12;19;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19421;IOG CAROLINA PEDACOS 100G COCO;Ativo;1;12;16;24;25;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19422;IOG CAROLINA PEDACOS 100G F VERMS;Ativo;1;12;8;0;39;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19423;IOG CAROLINA PEDACOS 100G MORANGO;Ativo;1;12;7;24;89;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19424;IOG CAROLINA SEMI DESN 90G MOR;Ativo;12;12;55;24;41;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19425;IOG CAROLINA SEMI DESN 90G SALAD FRUT;Ativo;12;12;3;48;76;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19426;IOG CAROLINA WHEY 160G ACAI BANANA;Ativo;12;12;45;24;40;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6389;IOG CHAMBINHO 510G POLPA MORANGO;Ativo;6;6;0;0;0;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19430;IOG DANONE 1250G MORANGO;Ativo;1;1;8;6;17;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6402;IOG DANONE 160G NATURAL DESNATADO;Ativo;1;20;-20;48;61;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6404;IOG DANONE 170G MORANGO;Ativo;1;20;-19;48;24;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6405;IOG DANONE 510G POLPA KIDS MORANGO;Ativo;1;10;3;12;15;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6767;IOG DANONE ACTIVIA 170G MORANGO;Ativo;1;20;15;0;28;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19431;IOG DANONE ACTIVIA 340G POLPA MOR;Ativo;1;1;11;12;7;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19432;IOG DANONE ACTIVIA 510G AMEIXA;Ativo;1;1;-10;22;20;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6371;IOG DANONE ACTIVIA 800G AMEIXA;Ativo;1;15;2;18;8;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6762;IOG DANONE ACTIVIA POLPA 510G MAMAO/CEREAL;Ativo;1;1;-7;22;34;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6753;IOG DANONE ACTIVIA ZERO 510G AMEIXA;Ativo;1;8;7;12;10;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;19435;IOG ELEGE BOB 100G VITAMINA FRUTAS;Ativo;1;1;10;144;152;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;14;6414;IOG ELEGE BOB ESPONJA 100G MORANGO;Ativo;1;1;-93;216;302;0;0;26/04/2025
