DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_ATUAL
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24347;SH PRIME DESAMARELADOR 270ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24348;SH REVITTA ALOE HIDRATANTE 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24349;SH REVITTA JAB ALEC CAB OLE C QUED 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24350;SH REVITTA MULTIVIT CAB DESV RES 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24351;SH REVITTA NEUTRO TODOS TIPOS CAB 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24352;SH REVITTA QUERATINA CAB QUIMIC TRAT 1L;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32647;SH S LINE AZERO OLIVA 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32648;SH S.LINE ARGININA 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32649;SH S.LINE COCO TRAT PROF 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32650;SH S.LINE MEL CACHOS INTENSOS 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36858;SH SALLON LINDA LISOS 240ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24353;SH SALON LINE 300ML ACIDO HIALURONICO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24354;SH SALON LINE 300ML MEU LISO MATIZADOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24355;SH SALON LINE 300ML RICINO QUERAT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8322;SH SALON OPUS 350ML VERNIZ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8323;SH SALON OPUS 350ML VIOLET;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24356;SH SALON OPUS OLEO ORGAN 350ML ANTI FRIZ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32651;SH SEDA ANTI SPONGE 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32652;SH SEDA BRILHO GLOSS 325ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32653;SH SEDA BRILHO GLOSS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32654;SH SEDA CACHOS COMPORTADOS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32655;SH SEDA CAMADAS DESTACADAS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32656;SH SEDA CITRIC FRESH/PUREZA REFRES 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32657;SH SEDA CLIMA RESIST 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32658;SH SEDA FORCA ANTIQUEBRA 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32659;SH SEDA HIDRATACAO ANTI NOS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32660;SH SEDA KERAFORCE ORIGINAL 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32661;SH SEDA KERAFORCE QUIMICA 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32662;SH SEDA LISO EXTREMO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32663;SH SEDA LISO PERFEITO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32664;SH SEDA OLEO HIDRATACAO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32665;SH SEDA ONDAS DEFINIDAS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32666;SH SEDA POS ALISAMENTO QUIMICO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32667;SH SEDA PRO COLOR 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32668;SH SEDA PTOS LUMINOSOS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32669;SH SEDA S.O.S CHOC/REV REP MASSA 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32670;SH SEDA S.O.S CRESCIMENTO FORT 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32671;SH SEDA S.O.S QUEDA 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32672;SH SEDA S.O.S.KERAFORCE 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32673;SH SEDA S.O.S.RECON ESTRUTURAL 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24359;SH SEDA SOS CERAMIDAS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32674;SH SEDA VERAO INTENSO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32675;SH SEDA VITALIDADE EQUILIBRIO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24360;SH T.ANJINHOS CAB 200ML CACHEADOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24361;SH T.ANJINHOS CAB 200ML CLAROS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24362;SH T.ANJINHOS CAB 200ML ESCUROS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24363;SH T.ANJINHOS CAB 200ML NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24364;SH TRAT JAYLUC DESAM 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32676;SH TRESEMME COR RADIANTE 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32677;SH TRESEMME OIL RADIANTE 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32678;SH TRESEMME PERF DESARRUMADO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32679;SH TRESEMME PONTAS DUPLAS 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32680;SH TRESEMME PROT TERMICA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32681;SH TRESEMME QUERATINA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32682;SH TRESEMME SEL CAPILAR QUIM 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32683;SH VINI LADY CASTANHOS LUM.400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32684;SH VINI LADY CONTROL FRESH 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32685;SH VINI LADY CRISTAL GLOSS 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32686;SH VINI LADY NUTRICAO EXT 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32687;SH VINI LADY PROT INT 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32688;SH VINI LADY S.O.S CABELOS 330ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24365;SH+CD CLESS SALON BLO VIOLET 250ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32689;SH+CD DOVE RESTAURAC EXTREMA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24367;SH+CD HEAD SHOULDERS 200ML ANTICOCEIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24368;SH+CD HEAD SHOULDERS 200ML DETOX;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24369;SH+CD HEAD SHOULDERS 370ML HIDRATACAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24370;SH+CD HEAD SHOULDERS 370ML REM OLEO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8432;SH400 COND DOVE 200ML HIDRAT VIT A E;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8433;SH400 COND DOVE 200ML OLEO MICELAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8434;SH400 COND DOVE 200ML OLEO NUTRICAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8435;SH400 COND DOVE 200ML RECONST COMP;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8436;SH400 COND DOVE 200ML REPARACAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24387;SIL AERO PROAUTO CARRO NOVO 150G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24390;SIL DESTAQUE V8 110ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24391;SIL DOM LINE FINALIZADOR 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24392;SIL GEL AUTOSHINE 200G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24394;SIL SPRAY BASICO 300ML LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24395;SIL SPRAY BASICO 300ML MARINE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24388;SILICONE DESTAQUE AERO 400ML AREA51;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8442;SILICONE DESTAQUE AERO 400ML LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8443;SILICONE DESTAQUE AERO 400ML V8;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32691;SILICONE DESTAQUE SPORT AERO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32692;SILICONE DESTAQUE TURBO AERO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;10308;SILICONE JIMO AERO 400ML CARRO NOVO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24419;SODA CAUSTICA RODOQUIMICA 99 1K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24420;SODA CAUSTICA RODOQUIMICA 99 500G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32708;SOMBRA MARCHETTI IND N17;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24423;SOMBRA VULT DUO SOBRANCELHA 3G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10127;SPRAY BOM AR RF 12ML LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24477;SPRAY GRAFITE CHEMICOLOR 250ML;A;1;1;2
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24478;SPRAY P/CABELO NEEZ F.TERMO ATIV 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24479;SPRAY P/CABELO VERDE 150ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24482;SPRAY SECANTE ESM MOOD 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;10342;SPRAY SECANTE ESM NEEZ 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24532;TABLETE TRICLORO MULT BEL PISCS 200G;A;1;1;1
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10354;TALCO TENYS PE BARUEL 100G S PERFUME;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32778;TCO ALMA FLORES 100G ALFAZEMA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32779;TCO ALMA FLORES 100G LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32780;TCO DI HELLEN INF DOCURA 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24640;TCO JOHNSON BABY TOQUE FRESQUINHO 200G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24646;TCO PELOTENSE 100G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24647;TCO PELOTENSE BABY 200G AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24648;TCO PELOTENSE BABY 200G ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24650;TCO T.ANJINHOS 200ML MENINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24651;TCO T.ANJINHOS 200ML MENINO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24652;TCO TENYS PE BARUEL 60G WOMAN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32781;TCO TENYS PE BARUEL PO 100G ENERG;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32782;TCO TENYS PE BARUEL PO 100G MANIA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32783;TCO TENYS PE BARUEL PO 100G NEYMAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24653;TCO TENYS PE BARUEL PO 100G ORIG;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32784;TCO TENYS PE BARUEL PO 100G RADICAL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32785;TCO TENYS PE BARUEL PO 100G SEL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24654;TCO YORK SAPEKA 200G INF;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;24709;TES BABY ACO INOX;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24719;TES M BONI INF R.1735B;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24720;TES M BONI PROF P/CUTICULA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24727;TES P/UNHA BABY COLOR;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24733;TES UNHA C/PONTA CURVA INOX;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24734;TES UNHA C/PONTA RETA INOX;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24735;TES UNHA PONTA RED INOX;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;10364;TESOURA MERHEJE UNHA PONTA CURVA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8586;TESOURA MERHEJE UNHA PONTA RETA 907;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24736;TESTE GRAVIDEZ GRAVTEST EASY;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;10366;TIARA BELLESA BANDANA C LACO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8589;TIARA BELLESA PRETA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24737;TIARA BELLESA TARTARUGA MEDIA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24738;TIARA BELLESA TECIDO MEDIO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24742;TIARA GRANDE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32865;TINGECOR GUARANY AZUL NATIER 40G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32866;TINT BEAUTYCOLOR 208G 2.0 PTO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32867;TINT BEAUTYCOLOR 208G 3.0 CAST/ESCURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32868;TINT BEAUTYCOLOR 208G 4.0 CAST/NATUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32869;TINT BEAUTYCOLOR 208G 4.66 VERM/PROFU;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32870;TINT BEAUTYCOLOR 208G 5.3 CAST/CL/DOU;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32871;TINT BEAUTYCOLOR 208G 6.0 LOURO/ESCUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32872;TINT BEAUTYCOLOR 208G 6.34 CHOC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32873;TINT BEAUTYCOLOR 208G 6.36 CHOC/MAUVE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32874;TINT BELAECOR 6.1 LOURO ESCURO AC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32875;TINT BELAECOR 6.35 CHOC GLAMOUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32876;TINT BELAECOR 6.66 VERM INTENSO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32877;TINT BELAECOR 7.1 LOURO CINZA MD;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32878;TINT BELAECOR 7.7 MARROM DOURADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32879;TINT BELAECOR 8.1 LOURO CINZA CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32880;TINT CORETON 10.01 PRATA POLAR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32881;TINT CORETON 11.0 LOURO M.CLARO NATUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32882;TINT CORETON 6.88;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32883;TINT CORETON 7.43 LOURO ACOB DOURADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32884;TINT CORETON 7.46 LOURO COBRE AVERM.;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32885;TINT CORETON 9.1LOURO CLARO CINZA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32886;TINT FLEURY COLOR 1.110PTO INT PROFUNDO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32887;TINT FLEURY COLOR 10.0 LOURO CLARISS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32888;TINT FLEURY COLOR 5.66 CAST CLARO VER;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32889;TINT FLEURY COLOR 6.66 LOURO ESC VER;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32890;TINT FLEURY COLOR 6.73 MARROM GLACE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32891;TINT FLEURY COLOR 7.0 LOURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32892;TINT FLEURY COLOR 7.1 LOURO CINZA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32893;TINT FLEURY COLOR 7.3 LOURO MEL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32894;TINT FLEURY COLOR 7.4 LOURO MEDIO ACOBREADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32895;TINT FLEURY COLOR 7.46 VERM ROUGE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32896;TINT FLEURY COLOR 8.0 LOURO CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32897;TINT FLEURY COLOR 8.1 LOURO CINZA CLA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32898;TINT FLEURY COLOR LOURO CLARISSIMO 10.0;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32919;TINT KIT BIOCOLOR 5.1 CASTANHO FESTA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32920;TINT KIT BIOCOLOR 5.3 CASTANHO DOURAD;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32921;TINT KIT BIOCOLOR 9.0 SUP LOURO AB M;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32922;TINT KOLESTON CASTANHO COBRE 641;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32923;TINT KOLESTON CASTANHO OURO 53;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32924;TINT MAXTON 1.77 PTO AZULADO INT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32925;TINT MAXTON 10.0 LOURO CLARISSIMO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32926;TINT MAXTON 10.0 LOURO GTS NOVEX 210G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32927;TINT MAXTON 10.12 LOURO NUDE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32928;TINT MAXTON 11.0 LOURO SUPER CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32929;TINT MAXTON 11.11 LOURO SUPER CLARO P;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32930;TINT MAXTON 12.00 LOURO EXTRA CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32931;TINT MAXTON 2.0 PTO NAT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32932;TINT MAXTON 2.8 PTO TABACO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32933;TINT MAXTON 4.0 CASTANHO NAT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32934;TINT MAXTON 5.5 VERM ACAJU;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32935;TINT MAXTON 5.62 VERM RUBI;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32936;TINT MAXTON 6.22 AMETISTA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32937;TINT MAXTON 6.7 CHOC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32938;TINT MAXTON 6.88 MARROM TABACO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32939;TINT MAXTON 70.74 MARROM HAVANA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32940;TINT MAXTON 777 AZUL DENIN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32941;TINT MAXTON 8.0 LOURO CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32942;TINT MAXTON LOURO CLARO 8.0;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32943;TINT MAXTON LOURO SUECO 8.1;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32944;TINT MAXTON LOURO TOP 8.12;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32945;TINT MAXTON POUCH 10.0 LOURO CINT.;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32946;TINT MAXTON POUCH 10.1 LOURO CINZA CL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32947;TINT MAXTON POUCH 10.13 LOURO PEROLA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32948;TINT MAXTON POUCH 3.0 CASTANHO ESCURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32949;TINT MAXTON POUCH 3.66 ACAJU PURPURA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32950;TINT MAXTON POUCH 4.3 MARROM CRAVO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32951;TINT MAXTON POUCH 4.77 MARROM CAFE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32952;TINT MAXTON POUCH 5.5 VERM ACAJU;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32953;TINT MAXTON POUCH 5.64 VERM GRANA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32954;TINT MAXTON POUCH 6.1 LOURO CINZA ESC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32955;TINT MAXTON POUCH 6.44 COBRE INTENSO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32956;TINT MAXTON POUCH 6.64 LOURO COBRE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32957;TINT MAXTON POUCH 6.73 MARROM DOURADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32958;TINT MAXTON POUCH 7.0 LOURO NAT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32959;TINT MAXTON POUCH 7.12 LOURO ACIZENT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32960;TINT MAXTON POUCH 7.37 LOURO NAT.DOUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32961;TINT MAXTON POUCH 7.46 LOURO AVERM.;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32962;TINT MAXTON POUCH 7.7 MARRON AMENDOA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32963;TINT MAXTON POUCH VERM ACAJU 5.5;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32964;TINT NUTRISSE 100 LOURO CLARISSIMO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32965;TINT NUTRISSE 20 PTO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32966;TINT NUTRISSE 210 CAFE AZULADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32967;TINT NUTRISSE 30 CAST ESCURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32968;TINT NUTRISSE 40 CASTANHO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32969;TINT NUTRISSE 426 CAFE PURPURA R.5841;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32970;TINT NUTRISSE 43 CASTANHO DOURADO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32971;TINT NUTRISSE 50 CASTANHO CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32972;TINT NUTRISSE 53 CASTANHO CLARO DOUR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32973;TINT NUTRISSE 54 CAST CLARO ACOB;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32974;TINT NUTRISSE 60 LOURO ESCURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32975;TINT NUTRISSE 61 LOURO ESC ACINZ;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32976;TINT NUTRISSE 646 LOURO ESC COBRE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32977;TINT NUTRISSE 677 CHOC IVETE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32978;TINT NUTRISSE 70 LOURO NAT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32979;TINT NUTRISSE 90 LOURO CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24809;TINTURA BEAUTYCOLOR 208G 5.0 CAST/CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10395;TINTURA BIOCOLOR 1.0 PT;A;1;1;0
