SEQPRODUTO;QTDEMBALAGEM;NROSEGMENTO;NROEMPRESA;STATUSVENDA;PRECOBASENORMAL;MOTIVOPRECOBASE;PRECOGERNORMAL;PRECOGERPROMOC;MOTIVOPRECOGERADO;PRECOVALIDNORMAL;PRECOVALIDPROMOC;MOTIVOPRECOVALIDO;FAIXAGERACRFIN;FAIXAVALIDACRFIN;INDEMIETIQUETA;PROCESSOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PRECOINDENIZACAO;SEQLISTAPRECOGER;SEQLISTAPRECOVALID;DTAGERACAOPRECO;DTAVALIDACAOPRECO;DTABASEEXPORTACAO;CODPROMPDVGER;FATPROMPDVGER;CODPROMPDVVALID;FATPROMPDVVALID;PONTOBASENORMAL;PONTOGERNORMAL;PONTOGERPROMOC;PONTOVALIDNORMAL;PONTOVALIDPROMOC;DTAALTERACAO;USUALTERACAO;PRECOMAXCONSUMIDOR;NROBASEEXPORTACAO;INDPRECOMONIT;MGMMINNORMAL;MGMMAXNORMAL;MGMMINPROMOC;MGMMAXPROMOC;PRECOMINNORMAL;PRECOMAXNORMAL;PRECOMINPROMOC;PRECOMAXPROMOC;VLRCUSTOLIQDIAPRECIF;INDBASESUGPRECO;SEQCCACORDOASSOCPRECOBASE;SEQCCACORDOASSOCPRECOGER;SEQCCACORDOASSOCPRECOVALIDO;MARGEMLUCROPRODEMPSEG;INDREVISAOPRECO;DTAGERREVISAOPRECO;USUGERREVISAOPRECO;DTAULTREVISAOPRECO;USUREVISAOPRECO;INDETIQUETARF;DTAGERACAOPRECOPROG;PRECOGERNORMALPROG;PRECOGERPROMOCPROG;PRECOEMITIDOPROMOC;USUAPROVASTATUSVDA;DTAAPROVASTATUSVDA;DTAHORALTSTATUSVDA;DTAHORIMPORTECOMMERCE;SEQCAMPANHABASE;VLRDIFCAMPANHAPRECOBASE;SEQCAMPANHAGER;VLRDIFCAMPANHAPRECOGER;SEQCAMPANHAVALID;VLRDIFCAMPANHAPRECOVALID;DTAHORCOLETAPRECO;USUVALIDAPRECO;DATAHORAALTERACAO;QTDETIQUETA;SEQPROMOCAO;INDETIQUETAMGL;NROBASEEXPORTACAOERP
284;1;1;18;A;6,99;IMPORTACAO INICIAL PRECO;6,99;0;IMPORTACAO INICIAL PRECO;6,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-07-15.10.56.000000;2026-01-20-21.25.29.000000;2026-05-07-15.10.56.000000;;;;;;;;;;2026-01-31-14.51.39.000000;IMPORTACAO;;5407581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-07-15.11.06.000000;;;;0
271;1;1;14;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.56.000000;2026-01-31-18.53.56.000000;2026-01-31-18.53.56.000000;;;;;;;;;;2026-01-31-18.53.56.000000;IMPORTACAO;;5566275;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-29-13.18.35.000000;;;N;0
271;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.03.53.000000;;2025-07-16-17.15.52.000000;;;;;;;;;;;;;5566275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-29-13.18.35.000000;;;;0
271;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.03.53.000000;;2025-07-16-17.15.52.000000;;;;;;;;;;;;;5566275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-29-13.18.35.000000;;;;0
271;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.03.53.000000;;2025-07-16-17.15.52.000000;;;;;;;;;;;;;5566275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-29-13.18.35.000000;;;;0
271;1;1;1;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.18.000000;2026-01-31-18.53.18.000000;2026-01-31-18.53.18.000000;;;;;;;;;;2026-01-31-18.53.18.000000;IMPORTACAO;;5566275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-29-13.18.35.000000;;;;0
271;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.03.53.000000;;2025-07-16-17.15.52.000000;;;;;;;;;;;;;5566275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-29-13.18.35.000000;;;;0
272;1;1;3;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.23.000000;2026-01-31-18.53.23.000000;2026-01-31-18.53.23.000000;;;;;;;;;;2026-01-31-18.53.23.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;N;0
272;1;1;13;A;27,5;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.54.000000;2026-01-31-18.53.54.000000;2026-01-31-18.53.54.000000;;;;;;;;;;2026-01-31-18.53.54.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;;0
272;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;18;A;27,5;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.54.03.000000;2026-01-31-18.54.03.000000;2026-01-31-18.54.03.000000;;;;;;;;;;2026-01-31-18.54.03.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;N;0
272;1;1;4;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.26.000000;2026-01-31-18.53.26.000000;2026-01-31-18.53.26.000000;;;;;;;;;;2026-01-31-18.53.26.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;;0
272;1;1;8;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.41.000000;2026-01-31-18.53.41.000000;2026-01-31-18.53.41.000000;;;;;;;;;;2026-01-31-18.53.41.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;;0
272;1;1;2;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.18.000000;2026-01-31-18.53.18.000000;2026-01-31-18.53.18.000000;;;;;;;;;;2026-01-31-18.53.18.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;N;0
272;1;1;5;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.29.000000;2026-01-31-18.53.29.000000;2026-01-31-18.53.29.000000;;;;;;;;;;2026-01-31-18.53.29.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;;0
272;1;1;17;A;27,5;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.54.01.000000;2026-01-31-18.54.01.000000;2026-01-31-18.54.01.000000;;;;;;;;;;2026-01-31-18.54.01.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;;0
272;1;1;16;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-01-31-16.35.33.000000;2026-01-31-16.35.33.000000;2026-01-31-16.35.33.000000;;;;;;;;;;2026-01-31-16.35.33.000000;C5Import;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.40.53.000000;;;;0
272;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;20;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-01-31-16.35.33.000000;2026-01-31-16.35.33.000000;2026-01-31-16.35.33.000000;;;;;;;;;;2026-01-31-16.35.33.000000;C5Import;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.40.53.000000;;;;0
272;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;14;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.55.000000;2026-01-31-18.53.55.000000;2026-01-31-18.53.55.000000;;;;;;;;;;2026-01-31-18.53.55.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;N;0
272;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
272;1;1;12;A;27,5;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.51.000000;2026-01-31-18.53.51.000000;2026-01-31-18.53.51.000000;;;;;;;;;;2026-01-31-18.53.51.000000;IMPORTACAO;;5612201;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.40.53.000000;;;N;0
272;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.17.33.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.40.53.000000;;;;0
273;1;1;3;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.24.000000;2026-01-31-18.53.24.000000;2026-01-31-18.53.24.000000;;;;;;;;;;2026-01-31-18.53.24.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;N;0
273;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
273;1;1;4;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.30.000000;2026-01-31-18.53.30.000000;2026-01-31-18.53.30.000000;;;;;;;;;;2026-01-31-18.53.30.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;;0
273;1;1;2;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.22.000000;2026-01-31-18.53.22.000000;2026-01-31-18.53.22.000000;;;;;;;;;;2026-01-31-18.53.22.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;N;0
273;1;1;5;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.33.000000;2026-01-31-18.53.33.000000;2026-01-31-18.53.33.000000;;;;;;;;;;2026-01-31-18.53.33.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;;0
273;1;1;17;A;27,5;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;27,5;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.54.01.000000;2026-01-31-18.54.01.000000;2026-01-31-18.54.01.000000;;;;;;;;;;2026-01-31-18.54.01.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;;0
273;1;1;16;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-01-31-16.35.34.000000;2026-01-31-16.35.34.000000;2026-01-31-16.35.34.000000;;;;;;;;;;2026-01-31-16.35.34.000000;C5Import;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.41.03.000000;;;;0
273;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
273;1;1;7;A;25,99;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;25,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.40.000000;2026-01-31-18.53.40.000000;2026-01-31-18.53.40.000000;;;;;;;;;;2026-01-31-18.53.40.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.41.03.000000;;;N;0
273;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
273;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
273;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
273;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-08-16.09.48.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.41.03.000000;;;;0
274;1;1;3;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2025-05-31-13.55.48.000000;2025-05-31-13.55.48.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.05.34.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.08.28.000000;;;N;0
274;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;4;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-13.59.45.000000;2025-05-31-13.59.45.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.05.34.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.08.28.000000;;;;0
274;1;1;2;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2025-05-31-13.52.03.000000;2025-05-31-13.52.03.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.05.34.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.08.28.000000;;;N;0
274;1;1;16;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-01-31-16.35.34.000000;2026-01-31-16.35.34.000000;2026-01-31-16.35.34.000000;;;;;;;;;;2026-01-31-16.35.34.000000;C5Import;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-03-23-14.08.28.000000;;;;0
274;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;11;A;52,5;IMPORTACAO INICIAL PRECO;52,5;0;IMPORTACAO INICIAL PRECO;52,5;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-30-16.52.11.000000;2026-01-30-16.52.11.000000;2026-01-30-16.52.11.000000;;;;;;;;;;2026-01-31-14.47.02.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-15-12.35.16.000000;;;N;0
274;1;1;7;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-14.11.57.000000;2025-05-31-14.11.57.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.05.34.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.08.28.000000;;;;0
274;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;14;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-14.19.29.000000;2025-05-31-14.19.29.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.05.34.000000;IMPORTACAO;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.08.28.000000;;;;0
274;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
274;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.27.04.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.08.28.000000;;;;0
275;1;1;3;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-13.55.49.000000;2025-05-31-13.55.49.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.03.34.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
275;1;1;13;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-20-22.19.24.000000;2026-01-20-22.19.24.000000;2026-01-20-22.19.24.000000;;;;;;;;;;2026-01-31-14.56.30.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
275;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.28.00.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.09.03.000000;;;;0
275;1;1;4;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-13.59.46.000000;2025-05-31-13.59.46.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.03.34.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
275;1;1;2;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2025-05-31-13.52.03.000000;2025-05-31-13.52.03.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.03.34.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-25-07.23.43.000000;;;N;0
275;1;1;5;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-14.04.02.000000;2025-05-31-14.04.02.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.03.34.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
275;1;1;17;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-20-21.31.35.000000;2026-01-20-21.31.35.000000;2026-01-20-21.31.35.000000;;;;;;;;;;2026-01-31-14.50.57.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
275;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-08.28.00.000000;;2025-07-16-17.15.53.000000;;;;;;;;;;;;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-23-14.09.03.000000;;;;0
275;1;1;11;A;52,5;IMPORTACAO INICIAL PRECO;52,5;0;IMPORTACAO INICIAL PRECO;52,5;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-30-16.52.29.000000;2026-01-30-16.52.29.000000;2026-01-30-16.52.29.000000;;;;;;;;;;2026-01-31-14.47.24.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-15-12.35.18.000000;;;N;0
275;1;1;7;A;49,9;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;49,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2025-05-31-14.11.57.000000;2025-05-31-14.11.57.000000;2025-07-16-17.15.53.000000;;;;;;;;;;2026-01-31-15.03.34.000000;IMPORTACAO;;5309343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-03-23-14.09.03.000000;;;;0
