DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA;VENDA_VALOR;VENDA_PROMOCAO
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;736,3;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;858;139,8
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;869,4;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;1237,95;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;1277,64;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;1345,5;219,06
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;1661,31;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;1712,34;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;2075,94;76,32
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;43;AGUA MIN CRYSTAL PET 500ML S GAS;A;20;5953,5;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;277,45;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;449,82;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;501,2;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;621,13;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;717,79;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;891,42;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;980,03;67,13
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;1065,05;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;1134,86;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;1276,27;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;1858,02;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;1952,89;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;34;AGUA MIN DA PEDRA PET 500ML C GAS;A;20;3664,13;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;89,57;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;152,1;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;162,89;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;172,38;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;245,05;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;294,06;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;461,37;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;469,82;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;858,52;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;1003,86;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;1008,93;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;1140,75;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;35;AGUA MIN DA PEDRA PET 500ML S GAS;A;20;3875,17;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;2426,89;777,55
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;8076,14;1749,05
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;9816,84;828,63
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;9876,24;928,62
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;13092,65;3548,06
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;13986,72;1434,51
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;14727,61;4941,46
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;18389,25;1315,71
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;23143,23;3909,51
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;23242,23;1401,84
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;24986,7;10901,97
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;36947,21;5601,42
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;37098,42;3641,22
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;48;AGUA MIN FLORESTA PET 500ML C GAS;A;20;50275,17;4128,3
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;3334,32;244,53
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;3562,66;1204,48
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;3890,7;119,79
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;7928,58;1490,61
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;8025,31;2937,7
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;8768,89;2964,52
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;9480,24;1350,36
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;9965,34;979,11
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;10042,56;910,8
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;12808,62;962,28
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;13655,07;814,77
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;15636,38;7766,87
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;17727,93;2363,13
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA 500 ML;;NICOLAS;49;AGUA MIN FLORESTA PET 500ML S GAS;A;20;26497,35;2626,47
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;33,98;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;50,97;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;67,96;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;101,94;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;135,92;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;169,9;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;186,89;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;220,87;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;3938;AGUA COCO DUCOCO TP 1L;A;24;436,63;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;8,98;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;13,47;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;28,5;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;44,9;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;52,25;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;61,75;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;80,82;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;136,23;7,98
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;197,56;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;228,99;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;296,34;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;952;AGUA COCO DUCOCO TP 200ML;A;24;363,69;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;75,96;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;82,77;42,97
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;94,95;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;116,83;96,93
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;238,8;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;246,87;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;303,84;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;455,76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;493,74;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;773,58;431,76
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;954;AGUA COCO KERO COCO TP 1L;A;24;1576,17;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;9,58;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;14,37;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;23,95;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;38,32;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;71,85;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;112,22;71,82
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA DE COCO;;NICOLAS;956;AGUA COCO KERO COCO TP 200ML;A;24;433,85;151,24
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;8,97;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;11,96;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;17,94;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;19,74;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;29,9;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;35,88;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;65,78;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;68,77;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;71,76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;95,68;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;54;AGUA MIN DA PEDRA LT 350ML ABACAXI E HORTE;A;20;143,52;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;8,97;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;14,95;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;20,93;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;23,03;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;23,92;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;26,32;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;35,88;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;38,87;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;65,78;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;71,76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12273;AGUA MIN DA PEDRA LT 350ML BER CAPIM LIM;A;20;83,72;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;2,99;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;11,96;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;20,93;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;26,32;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;26,91;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;41,86;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;47,84;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;49,35;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;56,81;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;71,76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;12274;AGUA MIN DA PEDRA LT 350ML BLUEBER LIM;A;20;176,41;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;2,99;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;8,97;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;14,95;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;19,74;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;26,32;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;29,9;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;38,87;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;62,79;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;71,76;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;55;AGUA MIN DA PEDRA LT 350ML FTAS VRM;A;20;92,69;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;56;AGUA MIN DA PEDRA LT 350ML LIM E ALE;A;20;0;0
BEBIDAS;BEBIDA;BEBIDAS;AGUAS;AGUA MINERAL (OUTRAS);;NICOLAS;56;AGUA MIN DA PEDRA LT 350ML LIM E ALE;A;20;5,98;0
