Codigo;Produto;Nro Pedido;Data;Embal;Loja;Depósito;Qtde Expedir
21284;ODORIZ AMAZONIA AROMAS BABY 120ML AZUL;35249;12/03/2026;12;011;5;1
21355;ODORIZ TECIDO AMAZON 500ML BABY;33504;07/03/2026;12;011;4;1
2397;OVO CODORNA CONS JUREIA 300G DEFUM;35249;12/03/2026;15;011;5;2
7348;PAPEL ALUMINIO ROYAL PACK 45CMX7 5M;36258;13/03/2026;25;011;8;1
21659;PAPEL HIG DOBLE COMP FD 16UN C 30M;35249;12/03/2026;4;011;26;4
21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;34089;10/03/2026;8;011;49;1
7356;PAPEL HIG DUETTO 4 UN DE 30M PERFUMADO;34089;10/03/2026;16;011;47;2
7354;PAPEL HIG DUETTO FD 12 UN DE 30M NEUTRO;33167;06/03/2026;6;011;105;2
21674;PAPEL HIG FOFOLETTE FS 30M C 12;34089;10/03/2026;6;011;66;4
21685;PAPEL HIG MILI NEUTRO FLA SPL 100M 12UN;34089;10/03/2026;6;011;79;2
21687;PAPEL HIG MILI PERFUM FLA DPL 30M 12UN;34089;10/03/2026;8;011;90;3
21693;PAPEL HIG NATUPEL PREM FS 60M C 4;34089;10/03/2026;16;011;150;4
21695;PAPEL HIG NESS FD 30M;34089;10/03/2026;8;011;17;2
7361;PAPEL HIG NEVE NEUTRO 12X20M TOQUE DE SEDA;34089;10/03/2026;5;011;29;1
21701;PAPEL HIG SULINO NEUTRO FS FD 12UN DE 60M;34089;10/03/2026;8;011;7;2
7426;PEDRA SANITARIA SANI-SOL 20G LAVANDA;33504;07/03/2026;144;011;35;1
21892;PERFUME AMBIENTE AMAZONIA 200ML LAVAND F;35249;12/03/2026;12;011;4;1
22105;POLENTA SINHA 500G;34089;10/03/2026;12;011;59;4
22125;POMADA WASSINGTON PASTA 36G PTO;35249;12/03/2026;12;011;7;1
7558;PROT DIARIO MILI 15UN SUAVE S ABAS;32547;05/03/2026;24;011;20;1
22632;QJO RAL KIFORMAGGIO TRAD 250G;35249;12/03/2026;20;011;1;1
22633;QJO RAL KIFORMAGGIO TRAD 40G;35249;12/03/2026;75;011;32;2
22687;RAC CANISTER ALMONDEGA 7K;36443;14/03/2026;1;011;120;17
32041;RAC CANISTER ORIGINAL RPM 7K;36443;14/03/2026;1;011;172;10
22743;RAC SNOW DOG CORD PQ PORT 5K;34089;10/03/2026;1;011;405;4
22746;RAC SNOW DOPEIXE 5K;36443;14/03/2026;1;011;23;8
4006;RACAO CAO PEDDY 5KG CARNE;34089;10/03/2026;1;011;685;6
7606;REC ISOT SOPRANO 2,5L TERERE PRETO;36258;13/03/2026;1;011;60;4
33870;REFRE HAPPY TP 200ML MORANGO;33920;09/03/2026;24;011;25;5
181;REFRE PO GLUP 15G ABACAXI;33920;09/03/2026;60;011;334;10
183;REFRE PO GLUP 15G LARANJA;33920;09/03/2026;60;011;557;10
36234;REPELENTE INSECT FREE SPRAY 150ML;33167;06/03/2026;24;011;28;1
556;REPOSITOR ENGOV AFTER 250ML CITRUS;36443;14/03/2026;6;011;12;2
22960;ROLO ALUM GRILL 30X4M;36258;13/03/2026;25;011;39;5
22961;ROLO ALUM GRILL 45X4M;36258;13/03/2026;35;011;14;2
22962;ROLO ALUM GRILL 45X7 5M;36258;13/03/2026;35;011;9;1
22963;ROLO ALUM GRILL 7 5MX30CM;36258;13/03/2026;25;011;31;2
10133;SAB 123 BABY 80G AZUL;33504;07/03/2026;72;011;2;1
34772;SAB GRANADO ENXOFRE 90G;36443;14/03/2026;72;011;3;1
10203;SABAO BARRA GIRANDO SOL GILCER 200G;35249;12/03/2026;50;011;15;2
7799;SABAO BARRA YPE 900G GLIC FRESH;33167;06/03/2026;12;011;17;3
23135;SABAO FONT COCO 200G;33167;06/03/2026;36;011;14;1
23140;SABAO GIRANDO SOL COCO 100G BAB;35249;12/03/2026;50;011;5;1
23141;SABAO GIRANDO SOL GLIC 180G FRESH;35249;12/03/2026;50;011;17;2
7827;SABAO PO GIRANDO SOL 4KG ROSA;35249;12/03/2026;5;011;29;3
7832;SABAO PO GIRANDO SOL 800G HIPOALERGENICO;33167;06/03/2026;25;011;7;1
7844;SABAO PO OMO 2 2KG LAV PERFEITA;33167;06/03/2026;9;011;6;1
7851;SABAO PO OMO 800G LAV PERFEITA;35249;12/03/2026;20;011;208;2
7869;SABAO PO TIXAN 800G MACIEZ PRIMAVERA;35249;12/03/2026;24;011;33;6
23156;SABAO ZAVASKI AZUL 200G;35249;12/03/2026;50;011;10;2
23160;SABAO ZAVASKI GLIC C 5 200G;36443;14/03/2026;10;011;8;2
23212;SAL MOIDO 5 ESTRELAS 1KG;34089;10/03/2026;10;011;1109;8
3635;SAL MOIDO CBS 1KG;35249;12/03/2026;10;011;580;5
3642;SAL REFINADO CISNE 1KG;34089;10/03/2026;10;011;22;1
23217;SAL REFINADO EX GARCA 1K;34089;10/03/2026;10;011;129;7
8048;SAPONACEO CREM CIF 450ML BC GTS 20;36443;14/03/2026;12;011;4;2
24061;SAPONACEO CREM FONT 250ML CITRUS;35249;12/03/2026;12;011;2;1
24062;SAPONACEO CREM FONT 250ML CLORO;33167;06/03/2026;12;011;2;1
2466;SARDINHA COQUEIRO 125G MOLHO DE TOMATE;34329;10/03/2026;54;011;23;5
24097;SC LIXO PRO LIXO ROLAO 150L C 10;35249;12/03/2026;12;011;8;2
24098;SC LIXO PRO LIXO ROLAO 15L C 100;35249;12/03/2026;12;011;12;1
24099;SC LIXO PRO LIXO ROLAO 200L C 7;35249;12/03/2026;12;011;8;1
24100;SC LIXO PRO LIXO ROLAO 30L C 50;35249;12/03/2026;12;011;13;1
24101;SC LIXO PRO LIXO ROLAO 50L C 50;35249;12/03/2026;12;011;20;2
24104;SC LIXO PRO LIXO ROLINHO 30L C 10;35249;12/03/2026;25;011;24;1
24105;SC LIXO PRO LIXO ROLINHO 50L C 10;35249;12/03/2026;25;011;17;2
24122;SC LIXO ROL DOBRASIL 150L C 10 AZ;35249;12/03/2026;1;011;55;7
24123;SC LIXO ROL DOBRASIL 15L C 40 AZ;35249;12/03/2026;1;011;200;2
24128;SC LIXO ROL DOBRASIL PERF 15L C 50;35249;12/03/2026;1;011;400;1
8283;SH PAMPERS 200ML GLICERINA;33504;07/03/2026;6;011;1;1
8331;SH SEDA 300ML JUNTINHOS TODOS OS TIPOS;33504;07/03/2026;12;011;6;1
35788;SH SEDA 300ML TOQUE DE SEDA;33504;07/03/2026;12;011;40;2
8445;SILICONE GEL JIMO 200G BISNAGA LAVANDA;36443;14/03/2026;12;011;13;1
3677;TEMP COMPLETO ODERICH 300G S PIMENTA;35249;12/03/2026;24;011;9;1
3737;TEMP SAZON 60G CARNES;35249;12/03/2026;48;011;223;1
25114;VAS TROPICAL M USO;35249;12/03/2026;12;011;36;1
8705;VASSOURA CONDOR V 35;35249;12/03/2026;15;011;67;1
25106;VASSOURA JARDINEIRA S CABO;35249;12/03/2026;1;011;255;1
3772;VINAGRE ALCOOL KOLLER 750ML;35249;12/03/2026;12;011;98;3
3786;VINAGRE VINHO ROSINA 750ML BRANCO;35249;12/03/2026;12;011;21;2
1656;WAFFER ISABELA 100G CHOC;33920;09/03/2026;40;011;77;5
1659;WAFFER ISABELA 100G MORANGO;33920;09/03/2026;40;011;61;5
48;AGUA MIN FLORESTA 500ML C GAS;15320;10/02/2026;12;012;461;504
17;REFRE PO TRINK 15G ABACAXI HORTELA;34359;10/03/2026;150;012;53;11
8792;ABS MILI NOTURNO SAUVE C ABAS 32UN;33506;07/03/2026;16;012;12;1
2944;ACHOC PO CBS SH 400G SUPERCAU;33506;07/03/2026;24;012;24;1
2956;ACHOC PO NESCAU SH 550G ACTIV GO;33506;07/03/2026;12;012;32;1
2958;ACHOC PO NESCAU SH 730G ACTIV GO;33506;07/03/2026;12;012;28;1
2960;ACHOC TODDY PT 370G ORIGINAL;33506;07/03/2026;24;012;264;2
12233;ACUCAR DEMERARA GASPARIN 1K;34091;10/03/2026;10;012;11;4
12;AGUA MIN AGUA DA PEDRA PET 1 5L S GAS;31688;03/03/2026;6;012;151;5
25;AGUA MIN AGUA DA PEDRA PET 2L C GAS;31688;03/03/2026;6;012;109;3
34;AGUA MIN AGUA DA PEDRA PET 500ML C GAS;31688;03/03/2026;12;012;23;6
52;AGUA MIN FLORESTA 5L S GAS;31688;03/03/2026;4;012;457;36
53;AGUA MIN SARANDI 5L S GAS;31688;03/03/2026;4;012;418;14
33;AGUA MIN SARANDI PET 2 L S GAS;31688;03/03/2026;8;012;237;4
35;AGUA MINER AGUA DA PEDRA 500ML S GAS;31688;03/03/2026;12;012;160;3
78;AGUA SABORIZ H2OH LIMAO PET 500ML;31688;03/03/2026;12;012;33;4
12291;AGUA SANIT IMPERIAL 5L;33506;07/03/2026;4;012;241;3
3951;AGUA SANIT Q BOA 2L;33506;07/03/2026;6;012;121;2
84;AGUA TONICA FRUKI LT 350ML;31688;03/03/2026;12;012;25;1
413;AGUARDENTE KIKANA 790ML;31688;03/03/2026;12;012;118;2
3967;ALCOOL GEL DA ILHA 480G;35251;12/03/2026;12;012;20;2
34846;ALVEJ BARBAREX 5L S CLORO;33506;07/03/2026;2;012;367;1
4112;ALVEJ GIRANDO SOL 1L FLORAL;35251;12/03/2026;12;012;5;1
4117;ALVEJ Q BOA 1L FLORAL;33506;07/03/2026;12;012;5;1
4120;ALVEJ VANISH SH 500ML WHITE;35251;12/03/2026;12;012;40;1
4170;AMAC CONC FOFO 500ML CHEIROSISSIMO V;33506;07/03/2026;12;012;4;1
4176;AMAC DOWNY 1 5L BRISA DE VERAO;35251;12/03/2026;9;012;189;2
4196;AMAC DOWNY 750ML SUAVE;33506;07/03/2026;12;012;59;1
4203;AMAC GIRANDO SOL 2L BRANCO;35251;12/03/2026;6;012;32;3
4217;AMAC YPE 2L ACONCHEGO;33506;07/03/2026;6;012;160;1
4218;AMAC YPE 2L INTENSO;33506;07/03/2026;6;012;83;2
12411;AMACIANTE GIRANDO SOL 500ML COCO;35251;12/03/2026;12;012;15;2
12412;AMACIANTE GIRANDO SOL 500ML HIPOAL;35251;12/03/2026;12;012;10;1
12413;AMACIANTE GIRANDO SOL 500ML VERM;35251;12/03/2026;12;012;11;1
4276;AREIA HIG PIPICAT 4KG P/GATOS;31688;03/03/2026;6;012;138;4
3848;ARROZ BCO BOM GOSTO TP1 5KG BOM GOSTO;31688;03/03/2026;6;012;52;8
2244;ARROZ PARBO SABOROSO TP1 5KG;31688;03/03/2026;6;012;160;13
2307;ATUM RALADO NAUTIQUE 170G EM OLEO;33922;09/03/2026;24;012;30;5
2990;AVEIA FLOCOS CBS 170G;33506;07/03/2026;12;012;17;1
34880;AVEIA NATURALE 170G FLOCOS;33506;07/03/2026;24;012;33;2
948;AZEITE OLIV COCINERO EXT VIRG 250ML;33922;09/03/2026;12;012;192;3
1094;BALA DORI GELATINA 60G AMORA;35251;12/03/2026;16;012;1;1
1222;BALA GOMA GOMUTCHO 1KG YOGURT;35251;12/03/2026;10;012;1;1
1119;BALA PIETROBON 170G ALGODAO DOCE;35251;12/03/2026;40;012;2;1
1118;BALA PIETROBON 170G HORTELA;35251;12/03/2026;40;012;3;1
1117;BALA PIETROBON 170G MENTA;35251;12/03/2026;40;012;1;1
1114;BALA PIETROBON 170G T FRUTTI;35251;12/03/2026;40;012;1;1
1116;BALA PIETROBON 170G YOGURTE;35251;12/03/2026;40;012;1;1
1178;BALA PIETROBON 600G FRUTALLI;35251;12/03/2026;30;012;1;1
1177;BALA PIETROBON 600G MEL;35251;12/03/2026;30;012;2;2
1176;BALA PIETROBON 600G MENTA;35251;12/03/2026;30;012;15;2
1183;BALA PIETROBON 600G TUTTI FRUTTI;35251;12/03/2026;30;012;2;2
1174;BALA PIETROBON 600G YOGURTE;35251;12/03/2026;30;012;1;1
1173;BALA PIETROBON 600G YOGURTE SORT;35251;12/03/2026;30;012;6;1
1160;BALA TOFFANO 400G TOFFRUT SORT;35251;12/03/2026;25;012;2;2
1191;BALA TOFFANO 600G FORTGURT;35251;12/03/2026;18;012;2;1
1190;BALA TOFFANO 600G MORANGO;35251;12/03/2026;18;012;1;1
1071;BALA TOFFANO CAFE GOLD 100G;35251;12/03/2026;45;012;2;2
1196;BALA TOFFANO CAFE GOLD 500G;35251;12/03/2026;22;012;4;2
1168;BALA TOFFANO MENTA 500G;35251;12/03/2026;24;012;3;1
1185;BALA TOFFANO MINT 600G;35251;12/03/2026;18;012;1;1
12919;BALAO LISO 6 5 C 30 AZUL;33693;09/03/2026;1;012;582;2
12921;BALAO LISO 6 5 C 30 ROSA;35762;13/03/2026;1;012;650;5
12922;BALAO LISO 6 5 C 30 SORT;35762;13/03/2026;1;012;780;15
12923;BALAO LISO 6 5 C 30 VERDE;35762;13/03/2026;1;012;835;15
12924;BALAO LISO 6 5 C 30 VERM;33693;09/03/2026;1;012;715;1
12971;BALAO ZERINHO C 100 SORT;33693;09/03/2026;1;012;293;31
3313;BARRA CEREAL NATURALE 22G MORANGO;33506;07/03/2026;160;012;2;1
13104;BAT PALHA BIG MAIS TRAD 80G;35251;12/03/2026;40;012;134;2
1013;BATATA PALHA YOKI TRAD 70G;35251;12/03/2026;24;012;238;2
3581;BEBIDA PARMALAT WHEY 250ML ABACATE;35251;12/03/2026;18;012;7;2
8914;BIFINHO KELCO KELDOG 65G CHURRASCO;31688;03/03/2026;20;012;1;1
1020;BISC AGUA E SAL ISABELA 350G;35251;12/03/2026;24;012;2;1
1038;BISC AMANTEIGADO ISABELA SORT 300G;35251;12/03/2026;20;012;6;1
1273;BISC DOCE DOMELLY ROSCA 280G COCO;35251;12/03/2026;20;012;2;1
1231;BISC DOCE GERMANI BROA MILHO 300G;35251;12/03/2026;20;012;22;1
1120;BISC GERMANI CREAM CRACKER 345G INTEGRAL;35251;12/03/2026;20;012;113;1
1503;BISC ISABELA TORTINHAS 140G TRUFA;35251;12/03/2026;50;012;30;1
1415;BISC MAIZENA ISABELA 350G;35251;12/03/2026;24;012;2;2
1422;BISC MARIA GERMANI 345G;35251;12/03/2026;20;012;283;1
1487;BISC RECH DANIX 130G CHOC SHAKE;35251;12/03/2026;60;012;65;1
1486;BISC RECH PASSATEMPO 130G CHOC;36150;13/03/2026;70;012;13;1
1613;BISC SALG ISABELA 350G PIC NIC;35251;12/03/2026;24;012;6;1
13522;BLO SANITARIO HIGISOL LAVANDA;35251;12/03/2026;12;012;6;1
4499;BUCHA VEGETAL VINI LADY 5003;33506;07/03/2026;1;012;119;1
15020;CAD ESPI CD 10X1 160FLS PET;35762;13/03/2026;4;012;26;2
15031;CAD ESPI CD 10X1 160FLS SWEETNESS;35762;13/03/2026;4;012;77;2
2081;CAFE SOL 3C SH 40G TRAD;36119;13/03/2026;24;012;641;30
2047;CAFE SOL IGUACU LT LV200G PG190G TRAD;36119;13/03/2026;12;012;37;10
2077;CAFE SOL IGUACU SH 40G CLASSICO;36119;13/03/2026;24;012;33;3
2108;CAFE SOL NESCAFE SH 40G MATINAL SUAVE;36119;13/03/2026;24;012;12;2
2109;CAFE SOL NESCAFE SH 40G ORIGINAL;36119;13/03/2026;24;012;52;5
2107;CAFE SOL NESCAFE SH 40G TRADICAO FORTE;36119;13/03/2026;24;012;61;10
15194;CAFE SOL NESCAFE TRAD SH L40P36G;36119;13/03/2026;24;012;27;1
2141;CAFE SOL NESCAFE VD 160G MATINAL;36119;13/03/2026;12;012;74;10
36312;CANECA VD LISA C3 250ML TRASPARENTE;35762;13/03/2026;1;012;351;5
2229;CAPSULA DOLCE GUSTO 70G C 10 LUNGO;36150;13/03/2026;6;012;8;1
29542;CARV VEG CHUR NA BRASA 3K;35762;13/03/2026;1;012;16;1
8966;CARVAO CHAMA CAMPEIRA 5KG;35762;13/03/2026;1;012;109;5
15722;CERA LIQ ANDREIA 750ML AMARELA;33506;07/03/2026;12;012;4;1
15727;CERA LIQ ANDREIA AUTO BR 750ML VM;33506;07/03/2026;12;012;4;1
15733;CERA LIQ GIRANDO SOL 750ML VERM;35251;12/03/2026;12;012;16;1
15739;CERA PASTA ANDREIA 400G VERM;33506;07/03/2026;12;012;2;1
34496;CERV BELLAVISTA LT 473 ML PILSEN;31688;03/03/2026;12;012;343;1
151;CERV BOHEMIA LT 473ML;31688;03/03/2026;12;012;573;5
152;CERV BRAHMA CHOPP LT 473ML;31688;03/03/2026;12;012;377;59
154;CERV BRAHMA DUPLO MALTE LT 473ML;31688;03/03/2026;12;012;97;2
161;CERV CRYSTAL LT 473ML;31688;03/03/2026;12;012;1140;4
15760;CERV PROVINCIA PURO MALTE ZERO LT 473ML;31688;03/03/2026;12;012;188;2
35161;CERV SKOL BEATS LN 269ML GREEN MIX;31688;03/03/2026;24;012;16;1
123;CERVEJA BUDWEISER 300ML;31688;03/03/2026;23;012;20;2
167;CERVEJA GLACIAL LT 473ML;31688;03/03/2026;12;012;715;27
169;CERVEJA HEINEKEN LT 473ML;34091;10/03/2026;12;012;725;218
309;CERVEJA PROVINCIA LT 473ML ZERO MALZBIER;31688;03/03/2026;12;012;138;1
193;CERVEJA PROVINCIA PILSEN LT 473ML PREMIUM;31324;02/03/2026;12;012;1369;110
128;CERVEJA SKOL 300ML;31688;03/03/2026;23;012;90;1
209;CERVEJA SKOL BEATS LT 269ML GIN TONICA;31324;02/03/2026;8;012;27;1
336;CHA ICE TEA LEAO PET 1 5L LIMAO;31688;03/03/2026;6;012;5;2
4805;CHIN HAVAIANA TOP ROSA FLUX 35 6;36091;13/03/2026;12;012;4;1
1353;CHOC BATON GAROTO 16G AO LEITE;33506;07/03/2026;30;012;32;1
15955;CHOC FERRERO ROCHER 150G;33506;07/03/2026;9;012;28;3
15957;CHOC FERRERO ROCHER C 8;33506;07/03/2026;20;012;40;2
1498;CHOC KINDER JOY T1 20G;33506;07/03/2026;48;012;51;2
1519;CHOC KINDER OVO LUI PLAYMOBIL 40G;33506;07/03/2026;48;012;3;2
1521;CHOC KINDER OVO T2 LEI GABBYS 40G;33506;07/03/2026;48;012;9;2
1548;COBER COBERTOP 1 01K AO LEIT BARRA;35251;12/03/2026;10;012;1;1
1600;CONF AMEND DORI 70G CHOC;35251;12/03/2026;30;012;3;1
16485;CONF PIETROBON PIT20G;35251;12/03/2026;50;012;12;1
1706;CONFEITO DORI 500G CHOCOCANDY;35251;12/03/2026;12;012;1;1
5172;CORANTE TINGECOR 40G GUARANY MARINHO N16;34512;10/03/2026;6;012;47;1
34823;CP STITCH C CANUDO;35762;13/03/2026;1;012;9;1
5220;CR DEN COLGATE 90G MPA;31688;03/03/2026;72;012;147;2
5215;CR DEN COLGATE T ACAO XTRA 70G WHITE;33506;07/03/2026;12;012;88;1
16830;CR DENT COLGATE MPA 120G;33506;07/03/2026;72;012;85;1
3413;CREME LEITE ELEGE TP 200G LEVISSIMO;35251;12/03/2026;24;012;79;1
17072;CX TERMICA MOR 12L VRM;36260;13/03/2026;1;012;12;3
17083;CX TERMICA TROPICAL 5L VERM;36260;13/03/2026;1;012;14;2
5419;DESENG GIRANDO SOL 500ML SQUEEZE COZINHA;35251;12/03/2026;12;012;20;1
5431;DESINF AQUAFAST HARMONIA 5L LAVANDA;33506;07/03/2026;4;012;53;2
5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;33506;07/03/2026;4;012;40;2
5440;DESINF GIRANDO SOL 500ML JASMIM;35251;12/03/2026;12;012;27;1
5442;DESINF GIRANDO SOL 500ML LIMAO;35251;12/03/2026;12;012;5;1
36203;DESINF GIRANDO SOL 5L LAVANDA;35251;12/03/2026;4;012;26;1
17170;DESINF GIRANDO SOL 5L TRAD PINHO;35251;12/03/2026;4;012;3;2
5474;DESINF PINHO SOL 500ML LAVANDA;33506;07/03/2026;12;012;69;1
5491;DESINF YPE 500ML BAK LAVANDA;31688;03/03/2026;12;012;36;1
9287;DESINF YPE BAK 500ML EUCALIPTO BAK;35251;12/03/2026;12;012;42;2
9293;DESINF YPE BAK 500ML TURQUESA;31688;03/03/2026;12;012;71;3
17311;DESOD ROLLON REXONA 50ML INVISIBLE;33506;07/03/2026;12;012;9;1
17313;DESOD ROLLON REXONA 50ML MEN ANTIBAC;33506;07/03/2026;12;012;15;1
9986;DESOD SANIT GOTA LIMPA 25G MARINE;33506;07/03/2026;48;012;38;1
17340;DET LIQ BIO KRISS 500ML CLEAR;35251;12/03/2026;24;012;104;1
17341;DET LIQ BIO KRISS 500ML NEUTRO;35251;12/03/2026;24;012;163;2
35580;DET LIQ BRILHANTE HIG TOTAL 1 8L;33506;07/03/2026;6;012;5;1
34975;DET LIQ GIRANDO SOL 500ML HIPOAL;35251;12/03/2026;24;012;12;1
5678;DET LIQ GOTA LIMPA 500ML CRISTAL;31688;03/03/2026;24;012;51;5
5681;DET LIQ GOTA LIMPA 500ML MARINE;35251;12/03/2026;24;012;67;1
17371;DET LIQ TIXAN YPE POUCH 900ML PRIMAVERA;35251;12/03/2026;12;012;7;1
17372;DET LIQ TIXAN YPE POUCH RF 900ML MACIEZ;31688;03/03/2026;12;012;4;1
17407;DET PO GIRANDO SOL HIPO SH 400G;35251;12/03/2026;30;012;3;1
17414;DET PO GOTA LIMPA 4KG HARMONIA;35251;12/03/2026;5;012;17;1
17415;DET PO GOTA LIMPA 800G HARMONIA;35251;12/03/2026;20;012;164;1
5692;DETERG YPE 500 ML NEUTRO;33506;07/03/2026;24;012;152;1
5693;DETERG YPE 500ML CAPIM LIMAO;35251;12/03/2026;24;012;17;1
5695;DETERG YPE 500ML COCO;31688;03/03/2026;24;012;255;3
5698;DETERG YPE 500ML LIMAO;31688;03/03/2026;24;012;206;4
5696;DETERG YPE 500ML MACA;33506;07/03/2026;24;012;220;2
9299;DETERG YPE LIQ 5L NEUTRO;35251;12/03/2026;4;012;14;1
17426;DETERGENTE ZAVASKI CLORADO 1L;33506;07/03/2026;12;012;5;2
35020;DUCHA GORDUCHA ZAFONEL 4T 220V;36260;13/03/2026;12;012;23;2
2374;DUETO ODERICH ERVIL CENOURA LT 200G;33506;07/03/2026;24;012;4;4
2381;DUETO ODERICH LT 200G ERVILHA MILHO;35251;12/03/2026;24;012;22;2
2379;DUETO OLE LT 170G ERVILHA MILHO;33506;07/03/2026;24;012;145;3
17548;EMB PRATICA GABOARDI 2KG;36260;13/03/2026;25;012;34;4
17549;EMB PRATICA GABOARDI 3KG;36260;13/03/2026;25;012;18;3
17550;EMB PRATICA GABOARDI 5KG;36260;13/03/2026;25;012;18;3
9311;EMB ROYALPACK MULTI FREEZER 2KG;36260;13/03/2026;24;012;9;1
455;ENERG BALY LT 473ML;31528;02/03/2026;6;012;78;15
437;ENERG BALY PET 2L;31528;02/03/2026;6;012;317;10
425;ENERG BALY PET 2L ABACAXI HORTELA;31528;02/03/2026;6;012;112;2
431;ENERG BALY PET 2L FRUT TROPICAIS;31528;02/03/2026;6;012;26;2
408;ENERG ELEV LT 473 ML ZERO;31688;03/03/2026;6;012;73;2
409;ENERG ELEV PET 2 L ACAI COCO;31688;03/03/2026;6;012;33;1
392;ENERG MONSTER LT 473ML MANGO LOCO;33922;09/03/2026;6;012;31;2
2628;ERVA MATE PONCHE VERDE 1KG TRAD;31473;02/03/2026;20;012;55;3
2652;ERVA MATE VERDINHA 500G;34091;10/03/2026;20;012;36;1
34585;ERVA TERERE BARAO 500G MENTA BLACK;35251;12/03/2026;10;012;3;1
17701;ERVILHA FUGINI SH 1 7K;33506;07/03/2026;6;012;287;1
17717;ESC ANATOMICA LIMPAMANIA;32549;05/03/2026;1;012;264;1
18268;ESPETIN GABOARDI BAMBU P CHUR C 50;35762;13/03/2026;10;012;194;3
18269;ESPETINHO GABOARDI BAMBU EXT;36260;13/03/2026;10;012;232;6
18275;ESPETO MOR SIMPLES 85CM;36260;13/03/2026;12;012;5;1
9502;FACA TRAMONTINA CHURRASCO 4 LEME PRETA;36260;13/03/2026;60;012;46;1
9503;FACA TRAMONTINA CHURRASCO 4 LEME VERMELHA;36260;13/03/2026;60;012;41;3
2717;FARINHA TRIGO FIDALGA 1KG;35251;12/03/2026;10;012;33;10
2722;FARINHA TRIGO PANFACIL TP1 1KG;31688;03/03/2026;10;012;190;3
2348;FEIJAO PRETO ARBAZA TP1 1KG;31688;03/03/2026;30;012;55;2
3512;FERM PO BIOL GOOD INSTANT SH 10G;33506;07/03/2026;30;012;95;2
18516;FILME UTILFILME 15M;33693;09/03/2026;25;012;39;1
6109;FOSFORO GABOARDI 10UN;36260;13/03/2026;20;012;109;3
18748;FRALDA DESC FERINHA JUMBINHO C/18 M;31688;03/03/2026;12;012;21;1
9550;FRALDA MILI JUMBINHO XXG 16UN;33506;07/03/2026;9;012;64;1
18852;FUMO VITORIA 28G;35762;13/03/2026;20;012;8;1
9571;GARFO TRAMONTINA MESA INOX LEME PRETO;36260;13/03/2026;60;012;22;1
9573;GARFO TRAMONTINA MESA INOX LEME VERMELHO;36260;13/03/2026;60;012;18;1
538;GATORADE 500ML FRUTAS CITRICAS;31688;03/03/2026;6;012;69;2
539;GATORADE 500ML LARANJA;31688;03/03/2026;6;012;132;3
541;GATORADE 500ML LIMAO;31688;03/03/2026;6;012;24;1
544;GATORADE 500ML MORAN MARACUJA;31688;03/03/2026;6;012;102;4
577;GELADINHO MANIA;33922;09/03/2026;6;012;575;5
3627;GELATINA NEILAR 20G PESSEGO;33922;09/03/2026;48;012;93;2
19356;INCENSO FLUTE C 8 SAL GROSSO;36260;13/03/2026;25;012;31;4
19378;INSET PROINSET SUPER ECONOMICO 750ML;28939;25/02/2026;12;012;450;38
19845;L MOVEIS POLWAX 200ML LAVANDA;35251;12/03/2026;24;012;208;1
19907;LAMP TRAM TP BULBO LED 9W 6500K;33099;06/03/2026;10;012;1027;12
19951;LAP COR EVOLUTION C 12 4 LAP BIC;36260;13/03/2026;1;012;976;2
6738;LAVA ROUPA SURF 900ML 5 EM 1 LAVANDA;33506;07/03/2026;12;012;4;1
3673;LEITE COND ELEGE TP 395G;35251;12/03/2026;24;012;53;1
3680;LEITE COND TRIANGULO TP 395G;35251;12/03/2026;27;012;345;4
9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;35790;13/03/2026;12;012;162;1
6792;LEITE UHT PET ELEGE 1L INTEGRAL;35790;13/03/2026;6;012;33;11
20097;LENHA P FOGAO 10K;35762;13/03/2026;1;012;11;1
6890;LIMP M USO UAU 500ML FLORES FOLHAS;33506;07/03/2026;1;012;109;3
6841;LIMP MULTI USO AJAX BQ FLORES 500ML FLORES L;33506;07/03/2026;12;012;16;1
6936;LIMP USO GERAL VEJA LV1L PG700ML JASMIM CARI;33506;07/03/2026;12;012;1;1
6937;LIMP USO GERAL VEJA LV1L PG700ML LAV BEM EST;33506;07/03/2026;12;012;4;1
9796;LIMP VEJA PERFUMES 30PCT DESC 2L LAVANDA FR;35251;12/03/2026;6;012;29;1
20162;LIMP VIDROS ZAVASKI RF 500ML;33506;07/03/2026;12;012;2;1
2829;MAIONESE ODERICH PRE 220G ALHO;33506;07/03/2026;12;012;3;2
20615;MAS ESPA PARATI SEMOLA 1K;35251;12/03/2026;15;012;6;1
35724;MASC TRAT TOQUE DE SEDA 300G SEDA;33506;07/03/2026;6;012;27;1
7132;MASSA MODEL ACRILEXSOFTCOR FOSC12UN;35762;13/03/2026;12;012;5;1
2413;MILHO PIPOCA YOKI 400G TRAD;33506;07/03/2026;28;012;107;1
2398;MILHO VERDE ODERICH LT 200G;35251;12/03/2026;24;012;131;2
2396;MILHO VERDE OLE LT 170G;35251;12/03/2026;24;012;222;1
3685;MIST LACTEA COND ITALAC TP 395G;35251;12/03/2026;27;012;21;1
2885;MOLHO ELEGE 4 QUEIJOS 200G;33506;07/03/2026;24;012;9;2
