CODIGO_PRODUTO;EAN;DESCRICAO_PRODUTO;CODIGO_EMPRESA;EMBALAGEM_VENDA;COMPRADOR;PRECO_NORMAL;PRECO_PROMOCIONAL;PRECO_PRATICADO_DIA
4474;7896002363259;BOLO NUTRELLA ANA MARIA 70G GOTAS CHOC;14;1;2 - SANDRO;4,99;0;4,99
4477;7896002361019;BOLO PULLMAN 250G CHOCOLATE;14;1;2 - SANDRO;13,99;0;13,99
4478;7896002362146;BOLO PULLMAN 250G GOTAS CHOCOLATE;14;1;2 - SANDRO;13,99;0;13,99
4479;7896002360982;BOLO PULLMAN 250G FRAP CALIFORNIA;14;1;2 - SANDRO;13,99;0;13,99
4480;7896002361033;BOLO PULLMAN 250G LARANJA;14;1;2 - SANDRO;13,99;0;13,99
4555;7898013651394;CAPELETTI ITALIANY 250G RESF CARNE;14;1;2 - SANDRO;11,49;0;11,49
4556;7898013650151;CAPELETTI ITALIANY 250G FRANGO CP;14;1;2 - SANDRO;11,49;0;11,49
4557;7898013651059;CAPELETTI ITALIANY 250G QUEIJO CP;14;1;2 - SANDRO;11,49;0;11,49
4558;7898013651240;CAPELETTI ITALIANY 500G RESF CARNE;14;1;2 - SANDRO;23,99;0;23,99
4559;7898013650342;CAPELETTI ITALIANY 500G CONG FRANGO;14;1;2 - SANDRO;23,99;0;23,99
4560;7896249500509;CAPELETTI ROMENA 250G CARNE;14;1;2 - SANDRO;12,59;0;12,59
4561;7896249500486;CAPELETTI ROMENA 250G FRANGO;14;1;2 - SANDRO;12,59;0;12,59
5353;7891097102370;CREAM CHEESE PRESIDENT 150G LIGHT;14;1;2 - SANDRO;12,39;0;12,39
5359;7898125825256;CREME CUPUACU MARE 1L;14;1;2 - SANDRO;29,25;0;29,25
5375;7891097000997;CREME RICOTA PRESIDENT 200G LIGHT;14;1;2 - SANDRO;9,99;0;9,99
5378;7891097000935;CREME RICOTA PRESIDENT 200G TRAD;14;1;2 - SANDRO;9,99;0;9,99
5407;7891025109891;IOG PETIT DANONINHO DANONE 320G MORANGO;14;1;2 - SANDRO;14,99;0;14,99
5408;7891025109884;IOG PETIT DANONINHO DANONE 320G MULTI;14;1;2 - SANDRO;14,99;0;14,99
5410;7891025110668;IOG PRA LEVAR DANONINHO DANONE 70G MORANGO;14;1;2 - SANDRO;5,49;0;5,49
5736;7896504302091;EMBUTIDO COZ SANTA CLARA 400G SUINO;14;1;2 - SANDRO;18,89;0;18,89
5774;7896610209819;ERVILHA EXCELSIOR CONG 300G;14;1;2 - SANDRO;11,99;0;11,99
5775;7896419724599;ERVILHA LAR CONG 300G;14;1;2 - SANDRO;7,29;0;7,29
6083;7896504300370;FONDUE SANTA CLARA 400G QUEIJO ESP;14;1;2 - SANDRO;47,99;0;47,99
6084;7896504301759;FONDUE SANTA CLARA 400G CHOCOLATE;14;1;2 - SANDRO;48,99;0;48,99
6253;7898368260029;GELO TUBO GELO 2 5KG BOLSA;14;1;2 - SANDRO;9,99;0;9,99
6302;7891515989408;HAMBURGUER PERDIGAO 56G BOVINO 605794;14;1;2 - SANDRO;2,49;0;2,49
6304;7896419729143;HAMBURGUER EMPANADO LAR 100G FGO;14;1;2 - SANDRO;3,79;0;3,79
6307;7891515989415;HAMBURGUER PERDIGAO 56G FRANGO HFG;14;1;2 - SANDRO;2,59;0;2,59
6308;7891515879716;HAMBURGUER PERDIGAO 90G SUAV 651058;14;1;2 - SANDRO;4,49;0;4,49
6317;7893000043220;HOT POCKET SADIA 145G X BACON;14;1;2 - SANDRO;9,99;0;9,99
6318;7893000027718;HOT POCKET SADIA 145G X FRANGO POSF FRANGO POSF;14;1;2 - SANDRO;9,99;0;9,99
6319;7891515556341;HOT POCKET SADIA 145G X BARBECUE;14;1;2 - SANDRO;9,99;0;9,99
6320;7891515556334;HOT POCKET SADIA 145G X BURGUE MAIONESE;14;1;2 - SANDRO;9,99;0;9,99
6321;7893000027701;HOT POCKET SADIA 145G X BURGUER;14;1;2 - SANDRO;9,99;0;9,99
6322;7893000043213;HOT POCKET SADIA 145G X PICANHA POSP;14;1;2 - SANDRO;9,99;0;9,99
6324;7896504302121;INGRED P FEIJOADA SANTA CLARA 450G;14;1;2 - SANDRO;19,99;0;19,99
6371;7891025123453;IOG DANONE ACTIVIA 800G AMEIXA;14;1;2 - SANDRO;17,99;0;17,99
6373;7891025123477;IOG DANONE ACTIVIA 800G MORANGO;14;1;2 - SANDRO;18,79;0;18,79
6375;7896504309090;IOG SANTA CLARA ZERO LACT 165G MORANGO;14;1;2 - SANDRO;4,39;0;4,39
6376;7891097104534;IOG BATAVO BOB ESPONJA 120G MORANGO CEREAL;14;1;2 - SANDRO;5,69;0;5,69
6377;7891097104541;IOG BATAVINHO 125G BOB ESPONJA CREME CONFEITOS;14;1;2 - SANDRO;5,89;0;5,89
6378;7891097105203;IOG BATAVINHO 125G BOB ESPONJA MORANG CONFEITO;14;1;2 - SANDRO;5,89;0;5,89
6381;7891097103391;IOG BATAVO 1150G CEREAL;14;1;2 - SANDRO;18,89;0;18,89
6382;7891097103384;IOG BATAVO 1150G MORANGO;14;1;2 - SANDRO;18,89;0;18,89
6383;7891097102851;IOG BATAVO 170G MORANGO;14;1;2 - SANDRO;3,59;0;3,59
6385;7891097000195;IOG BATAVO 170G NATURAL LARAN CEN MEL;14;1;2 - SANDRO;4,29;0;4,29
6389;7891000394632;IOG CHAMBINHO 510G POLPA MORANGO;14;1;2 - SANDRO;12,55;0;12,55
6400;7891025121244;IOG DANONE 160G NAT INT MEL;14;1;2 - SANDRO;4,99;0;4,99
6401;7891025102526;IOG DANONE 160G NATURAL INTEGRAL;14;1;2 - SANDRO;4,99;0;4,99
6402;7891025102540;IOG DANONE 160G NATURAL DESNATADO;14;1;2 - SANDRO;4,99;0;4,99
6404;7891025101376;IOG DANONE 170G MORANGO;14;1;2 - SANDRO;4,89;0;4,89
6405;7891025121640;IOG DANONE 510G POLPA KIDS MORANGO;14;1;2 - SANDRO;10,89;0;10,89
6412;7891025106067;IOG DANONINHO DANONE 100G MORANGO;14;1;2 - SANDRO;4,69;0;4,69
6413;7891097106057;IOG ELEGE POLPA 510G MOR VIT;14;1;2 - SANDRO;13,99;0;13,99
6414;7891097106750;IOG ELEGE BOB ESPONJA 100G MORANGO;14;1;2 - SANDRO;3,99;0;3,99
6421;7891097000270;IOG GREGO BATAVO 100G TRADICIONAL;14;1;2 - SANDRO;3,69;0;3,69
6423;7891097000140;IOG GREGO BATAVO 450G MORANGO;14;1;2 - SANDRO;14,59;0;14,59
6424;7891097000133;IOG GREGO BATAVO 450G TRADICIONAL;14;1;2 - SANDRO;14,59;0;14,59
6425;7891097105678;IOG GREGO BATAVO 510G BDJ MORANGO;14;1;2 - SANDRO;15,79;0;15,79
6426;7891097107252;IOG GREGO BATAVO 90G FLOCOS;14;1;2 - SANDRO;3,69;0;3,69
6435;7891000360361;IOG GREGO NESTLE 540G TRAD MOR;14;1;2 - SANDRO;18,59;0;18,59
6439;7891097106101;IOG BATAVO GREGO PENSE ZERO 100G MARACUJA;14;1;2 - SANDRO;3,69;0;3,69
6441;7891097000713;IOG BATAVO GREGO PENSE ZERO 100G MOR;14;1;2 - SANDRO;3,69;0;3,69
6484;7891000363256;IOG NESTLE 510G POLPA 2 SABORES;14;1;2 - SANDRO;8,95;0;8,95
6490;7891000261026;IOG NINHO NESTLE 540G POLPA;14;1;2 - SANDRO;11,85;0;11,85
6498;7891097103094;IOG NUV BATAVO 100G MORANGO;14;1;2 - SANDRO;3,29;0;3,29
6499;7891097000843;IOG NUV BATAVO 100G PESSEG E DAMASC;14;1;2 - SANDRO;3,29;0;3,29
6500;7891097000850;IOG NUV BATAVO 100G TRADICIONAL;14;1;2 - SANDRO;3,29;0;3,29
6501;7891097105685;IOG NUV BATAVO 100G ZERO FRUTAS AMARELAS;14;1;2 - SANDRO;3,29;0;3,29
6502;7891097105654;IOG NUV BATAVO 100G ZERO FRUTAS VERMELHA;14;1;2 - SANDRO;3,29;0;3,29
6509;7891097086311;IOG PED FRUTA BATAVO 450G PESSEGO;14;1;2 - SANDRO;14,59;0;14,59
6510;7891097010828;IOG PED FRUTA BATAVO 450G COCO;14;1;2 - SANDRO;14,59;0;14,59
6512;7891097010781;IOG PED FRUTA BATAVO 450G MORANGO;14;1;2 - SANDRO;14,59;0;14,59
6514;7891097103650;IOG PENSE ZERO BATAVO 1150G BATIDO;14;1;2 - SANDRO;20,99;0;20,99
6515;7891097103643;IOG PENSE ZERO BATAVO 1150G MORANGO;14;1;2 - SANDRO;20,99;0;20,99
6516;7891097000775;IOG BATAVO PENSE ZERO 100G MORANGO;14;1;2 - SANDRO;3,69;0;3,69
6518;7891097106248;IOG PENSE ZERO BATAVO 510G GREGO;14;1;2 - SANDRO;15,79;0;15,79
6520;7891097106170;IOG ELEGE PETIT BOB 320G BANANA;14;1;2 - SANDRO;8,99;0;8,99
6521;7891097089527;IOG ELEGE PETIT BOB 320G MORANGO;14;1;2 - SANDRO;8,99;0;8,99
6524;7891097011580;IOG ELEGE PETIT PATRU 320G MORANGO;14;1;2 - SANDRO;9,89;0;9,89
6536;7891097106842;IOG PROBIO2 BATAVO 1150G AMEIXA;14;1;2 - SANDRO;20,99;0;20,99
6538;7891097107030;IOG PROBIO2 BATAVO 1150G TRADICIONAL;14;1;2 - SANDRO;20,99;0;20,99
6544;7891097104848;IOG PROBIO2 BATAVO 510G BDJ AMEIXA TRADIC;14;1;2 - SANDRO;15,39;0;15,39
6547;7896504308925;IOG STA CLARA 165G MEL;14;1;2 - SANDRO;4,69;0;4,69
6548;7896504308932;IOG STA CLARA 165G MORANGO;14;1;2 - SANDRO;4,69;0;4,69
6549;7896504308949;IOG STA CLARA 165G NATURAL DESN;14;1;2 - SANDRO;4,69;0;4,69
6550;7896504308956;IOG STA CLARA 165G NATURAL INT;14;1;2 - SANDRO;4,69;0;4,69
6551;7896504308963;IOG STA CLARA 170G COCO;14;1;2 - SANDRO;3,69;0;3,69
6552;7896504308970;IOG STA CLARA 170G FRUTAS VERMELHA;14;1;2 - SANDRO;3,69;0;3,69
6553;7896504308987;IOG STA CLARA 170G MORANGO;14;1;2 - SANDRO;3,69;0;3,69
6554;7891097102219;IOG SURPRESA BATAVO 110G MORANGO;14;1;2 - SANDRO;5,89;0;5,89
6555;7896256601909;IOG TIROL 160G INT LAR CEN MEL;14;1;2 - SANDRO;3,39;0;3,39
6557;7896256600513;IOG TIROL 160G NAT DESNATADO;14;1;2 - SANDRO;3,39;0;3,39
6558;7896256605419;IOG TIROL 160G NAT INTEGRAL;14;1;2 - SANDRO;3,39;0;3,39
6559;7896294902860;IOG TIROL PT 400G ABACAXI;14;1;2 - SANDRO;8,99;0;8,99
6560;7896256603507;IOG TIROL PT 400G MORANGO;14;1;2 - SANDRO;8,99;0;8,99
6561;7896256600803;IOG TIROL GF 830G MORANGO;14;1;2 - SANDRO;11,69;0;11,69
6562;7896256603484;IOG TIROL GF 830G ZERO LAC MORANGO;14;1;2 - SANDRO;13,59;0;13,59
6563;7896256603682;IOG TIROL GF 830G ZERO DIET COCO;14;1;2 - SANDRO;13,89;0;13,89
6564;7896256603675;IOG TIROL GF 830G ZERO DIET MORANGO;14;1;2 - SANDRO;13,89;0;13,89
6662;7891515496357;LASANHA PERDIGAO 600G BOLONHESA;14;1;2 - SANDRO;15,99;0;15,99
6663;7891515490430;LASANHA PERDIGAO 600G CALABRESA;14;1;2 - SANDRO;15,99;0;15,99
6664;7891515496234;LASANHA PERDIGAO 600G FGO BACON;14;1;2 - SANDRO;15,99;0;15,99
6753;7891025123255;IOG DANONE ACTIVIA ZERO 510G AMEIXA;14;1;2 - SANDRO;20,59;0;20,59
6762;7891025123217;IOG DANONE ACTIVIA POLPA 510G MAMAO CEREAL;14;1;2 - SANDRO;19,99;0;19,99
6767;7891025109396;IOG DANONE ACTIVIA 170G MORANGO;14;1;2 - SANDRO;4,89;0;4,89
6772;7891097017193;LEITE FERM BATAVITO BATAVO E 450G;14;1;2 - SANDRO;9,89;0;9,89
6773;7891097106156;LEITE FERM ELEGE 1150G;14;1;2 - SANDRO;15,99;0;15,99
6777;7891097101564;LEITE FERM ELEGE 160G UVA;14;1;2 - SANDRO;3,59;0;3,59
6780;7891000076217;LEITE NINHO UHT TP LEVINHO 1L SEMI DESNATADO;14;1;2 - SANDRO;6,59;0;6,59
6781;7896079500151;LEITE LV EDGE ELEGE 1L INTEGRAL;14;1;2 - SANDRO;5,59;0;5,59
6782;7896256603422;LEITE UHT TIROL C TAMPA 1L DESN;14;1;2 - SANDRO;5,29;0;5,29
6783;7896256601848;LEITE UHT TIROL C TAMPA 1L INTEGRAL;14;1;2 - SANDRO;5,29;0;5,29
6784;7896256603446;LEITE UHT TIROL C TAMP 1L SEMI DESN;14;1;2 - SANDRO;5,29;0;5,29
6785;7896079500175;LEITE LV EDGE ELEGE 1L DESNATADO;14;1;2 - SANDRO;5,59;0;5,59
6786;7896079500168;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;14;1;2 - SANDRO;5,59;0;5,59
6787;7891097102660;LEITE LV ELEGE 1L ZERO LAC SEMI DES;14;1;2 - SANDRO;5,59;0;5,59
6790;7891000076231;LEITE UHT NINHO 1L ZERO LACTOSE;14;1;2 - SANDRO;7,69;0;7,69
6791;7891097001093;LEITE UHT PET ELEGE 1L DESNATADO;14;1;2 - SANDRO;5,69;0;5,69
6792;7891097001079;LEITE UHT PET ELEGE 1L INTEGRAL;14;1;2 - SANDRO;5,69;0;5,69
6793;7891097001086;LEITE UHT PET ELEGE 1L SEMI DESNATADO;14;1;2 - SANDRO;5,69;0;5,69
6795;7896256601824;LEITE UHT TIROL 1L ZERO LAC;14;1;2 - SANDRO;5,69;0;5,69
6796;7891000106754;LEITE UHT MOLICO 1L ZERO LACTOSE;14;1;2 - SANDRO;6,99;0;6,99
6797;7898215152811;LEITE UHT PIRACANJUBA 1L SEMI DES ZR LAC;14;1;2 - SANDRO;6,29;0;6,29
6798;7896504308796;LEITE SANTA CLARA 1L SENIOR 50;14;1;2 - SANDRO;7,29;0;7,29
6799;7896504305313;LEITE SANTA CLARA 1L ZERO LACTOSE;14;1;2 - SANDRO;6,39;0;6,39
6800;7891000066607;LEITE UHT MOLICO TP 1L DESNAT;14;1;2 - SANDRO;6,59;0;6,59
6801;7891000066560;LEITE UHT TP NINHO 1L INTEGRAL;14;1;2 - SANDRO;6,59;0;6,59
6825;7891025117773;IOG DANONE ACTIVIA CAFE MANHA 170G QUINOA E FR VRM;14;1;2 - SANDRO;8,29;0;8,29
7051;7896079530233;MANT ELEGE 200G C SAL;14;1;2 - SANDRO;9,99;0;9,99
7052;7896079502544;MANT ELEGE 200G S SAL;14;1;2 - SANDRO;9,99;0;9,99
7053;7898690430473;MANTEIGA FRIOLACK 200G POTE SEM SAL;14;1;2 - SANDRO;4,35;0;4,35
7055;3155251365587;MANT PRESIDENT TAB 200G C SAL;14;1;2 - SANDRO;15,69;0;15,69
7056;7891097001338;MANT PRESIDENT PT 200G C SAL;14;1;2 - SANDRO;15,69;0;15,69
7064;7893000502888;MARG QUALY LIGHT 500G ZR LAC C SAL;14;1;2 - SANDRO;12,49;0;12,49
7065;7891042091636;MARG BECEL 500G C SAL;14;1;2 - SANDRO;14,99;0;14,99
7067;7891515901059;MARG CLAYBOM 500G C SAL;14;1;2 - SANDRO;7,79;0;7,79
7068;7891515979355;MARG CLAYBOM 500G S SAL;14;1;2 - SANDRO;7,79;0;7,79
7069;7891080404887;MARG CREMOSY 1KG C SAL;14;1;2 - SANDRO;15,99;0;15,99
7070;7891080404870;MARG CREMOSY 500G C SAL;14;1;2 - SANDRO;8,39;0;8,39
7071;7894904286812;MARG DELICIA TAB 100G C SAL;14;1;2 - SANDRO;2,99;0;2,99
7072;7891080400087;MARG DELICIA 500G C SAL;14;1;2 - SANDRO;10,99;0;10,99
7073;7891080400070;MARG DELICIA 500G S SAL;14;1;2 - SANDRO;10,99;0;10,99
7077;7896279600293;MARG DUALIS 500G C SAL;14;1;2 - SANDRO;3,99;0;3,99
7080;7891025103257;MARG QUALY 1KG C SAL;14;1;2 - SANDRO;24,99;0;24,99
7081;7891515537531;MARG QUALY 250G C SAL;14;1;2 - SANDRO;6,99;0;6,99
7083;7893000382961;MARG QUALY 250G S SAL;14;1;2 - SANDRO;6,99;0;6,99
7084;7893000084360;MARG QUALY AERA 500G;14;1;2 - SANDRO;12,49;0;12,49
7085;7893000394209;MARG QUALY 500G C SAL;14;1;2 - SANDRO;10,59;0;10,59
7086;7893000383005;MARG QUALY 500G S SAL;14;1;2 - SANDRO;10,59;0;10,59
7124;7896249501919;MASSA FOLHADA ROMENA 300G DISCO;14;1;2 - SANDRO;14,49;0;14,49
7125;7896249501926;MASSA FOLHADA ROMENA 300G ROLO;14;1;2 - SANDRO;14,49;0;14,49
7126;7898013650106;MASSA FRESCA ITALIANY 500G ESPAGUETE ME;14;1;2 - SANDRO;9,49;0;9,49
7127;7898013650069;MASSA FRESCA ITALIANY 500G TALHARIM TALHARIM MT;14;1;2 - SANDRO;9,49;0;9,49
7128;7896249500479;MASSA FRESCA ROMENA 500G ESPAGHETTE;14;1;2 - SANDRO;10,59;0;10,59
7129;7896249500073;MASSA FRESCA ROMENA 500G TALHARIM;14;1;2 - SANDRO;10,59;0;10,59
7130;7898013650052;MASSA LASANHA ITALIANY 500G LG;14;1;2 - SANDRO;8,59;0;8,59
7131;7896249500066;MASSA LASANHA ROMENA 500G;14;1;2 - SANDRO;9,39;0;9,39
7141;7898013650014;MASSA PASTEL ITALIANY 200G DP;14;1;2 - SANDRO;5,39;0;5,39
7142;7898013650045;MASSA PASTEL ITALIANY 500G DG;14;1;2 - SANDRO;7,49;0;7,49
7143;7898013650038;MASSA PASTEL ITALIANY 500G DL;14;1;2 - SANDRO;7,49;0;7,49
7144;7896249500035;MASSA PASTEL ROMENA 200G DM;14;1;2 - SANDRO;5,39;0;5,39
7145;7896249500042;MASSA PASTEL ROMENA 200G DP;14;1;2 - SANDRO;5,39;0;5,39
7146;7896249501759;MASSA PASTEL ROMENA 300G FORNO;14;1;2 - SANDRO;11,99;0;11,99
7147;7896249500011;MASSA PASTEL ROMENA 500G DG;14;1;2 - SANDRO;7,99;0;7,99
7148;7896249500028;MASSA PASTEL ROMENA 500G DL;14;1;2 - SANDRO;7,99;0;7,99
7149;7896249501742;MASSA PASTELAO ROMENA 300G FORNO;14;1;2 - SANDRO;11,99;0;11,99
7152;7896249500264;MASSA ROLO ROMENA 2KG;14;1;2 - SANDRO;32,99;0;32,99
7153;7896249500585;MASSA ROLO ROMENA 400G;14;1;2 - SANDRO;8,39;0;8,39
7161;7891515485528;MINI CHICKEN PERDIGAO 275G TRAD;14;1;2 - SANDRO;12,39;0;12,39
7166;7898690430404;MIST FRIOLACK 1 8KG CREM L QJO AMID;14;1;2 - SANDRO;18,9;0;18,9
7167;7898690430428;MIST FRIOLACK 1 8KG CREM L QJO AMID CHEDDAR;14;1;2 - SANDRO;18,9;0;18,9
7177;7896610906633;MORCELA EXCELSIOR 250G BCA;14;1;2 - SANDRO;10,99;0;10,99
7178;7896504302138;MORCELA SANTA CLARA 230G BRANCA;14;1;2 - SANDRO;14,49;0;14,49
7182;7896610908095;MORTADELA EXCELSIOR 180G DEFUMADA;14;1;2 - SANDRO;7,99;0;7,99
7186;7896610901584;MORTAD EXCELSIOR 400G C TOUC;14;1;2 - SANDRO;8,99;0;8,99
7187;7896610901621;MORTAD EXCELSIOR 400G S TOUC;14;1;2 - SANDRO;8,99;0;8,99
7193;7891515775636;MORTADELA PERDIGAO 200G TRAD;14;1;2 - SANDRO;7,29;0;7,29
7195;7891515430153;MORTADELA PERDIGAO 400G C TOUCINHO;14;1;2 - SANDRO;7,99;0;7,99
7197;7893000340107;MORTADELA SADIA 1KG C GORD MFGY;14;1;2 - SANDRO;18,79;0;18,79
7198;7891515431587;MORTADELA SADIA 200G DEF SOLTISSIMO;14;1;2 - SANDRO;12,69;0;12,69
7209;7896504305566;NATA SANTA CLARA 200G ZERO LACTOSE;14;1;2 - SANDRO;13,39;0;13,39
7210;7896504305061;NATA SANTA CLARA 300G;14;1;2 - SANDRO;10,89;0;10,89
7211;7896256600094;NATA TIROL 300G;14;1;2 - SANDRO;10,79;0;10,79
7214;7898013650441;NHOQUE BATATA ITALIANY 500G;14;1;2 - SANDRO;10,99;0;10,99
7215;7896249501841;NHOQUE ROMENA 500G;14;1;2 - SANDRO;14,69;0;14,69
7291;7898013651165;PAO ALHO ITALIANY 350G TRAD;14;1;2 - SANDRO;14,99;0;14,99
7293;7896249500806;PAO ALHO ROMENA 450G;14;1;2 - SANDRO;18,79;0;18,79
7294;7896249500820;PAO ALHO ROMENA 450G PICANTE;14;1;2 - SANDRO;18,79;0;18,79
7296;7898067340404;PAO ALHO SANTA MASSA 400G TRAD;14;1;2 - SANDRO;20,89;0;20,89
7300;7896002360326;PAO FORMA PULLMAN 480G;14;1;2 - SANDRO;8,69;8,69;8,69
7301;7896002302197;PAO FORMA PULLMAN 500G ARTESANO;14;1;2 - SANDRO;14,79;14,79;14,79
7302;7896002303460;PAO FORMA PULLMAN 500G INTEG ARTES;14;1;2 - SANDRO;14,69;14,69;14,69
7303;7898330160166;PAO FORMA TCHE PAO 450G;14;1;2 - SANDRO;7,89;7,89;7,89
7304;7898330160395;PAO FORMA TCHE PAO INT. E ZERO 500G INTEGRAL;14;1;2 - SANDRO;10,79;10,79;10,79
7305;7898013651196;PAO ITALIANY 350G 4 QUEIJOS;14;1;2 - SANDRO;14,99;0;14,99
7306;7896002310239;PAO NUTRELLA 350G ABOB LINH CENO;14;1;2 - SANDRO;19,99;19,99;19,99
7307;7896002310253;PAO NUTRELLA 350G CAST PARA QUIN;14;1;2 - SANDRO;19,99;19,99;19,99
7308;7896002310246;PAO NUTRELLA 350G CRAN QUIN HIBIS;14;1;2 - SANDRO;19,99;19,99;19,99
7309;7896209401174;PAO NUTRELLA 450G 14 GRAOS VITTA;14;1;2 - SANDRO;22,89;0;22,89
7311;7896209401181;PAO NUTRELLA 450G GRAOS CASTANHAS;14;1;2 - SANDRO;22,89;0;22,89
7312;7896002300360;PAO NUTRELLA 550G SUPREME;14;1;2 - SANDRO;24,99;0;24,99
7313;7896002300377;PAO NUTRELLA 550G SUPREME FTAS GRAOS CAST;14;1;2 - SANDRO;24,99;0;24,99
7315;7896002366304;PAO PULLMAN 350G ZERO 12 GRAOS;14;1;2 - SANDRO;22,59;0;22,59
7317;7896002304153;PAO PULLMAN 420G HAMBURGUER C GERGE;14;1;2 - SANDRO;19,29;0;19,29
7319;7896002366267;PAO PULLMAN 450G 12 GRAOS;14;1;2 - SANDRO;18,99;18,99;18,99
7321;7896002303286;PAO PULLMAN 450G INT GRAOS CAST;14;1;2 - SANDRO;24,99;24,99;24,99
7322;7896002301633;PAO PULLMAN 450G S CASCA TRAD;14;1;2 - SANDRO;18,89;18,89;18,89
7323;7896002300148;PAO PULLMAN 480G INTEGRAL;14;1;2 - SANDRO;13,99;13,99;13,99
7324;7896002310345;PAO PULLMAN 500G NA CHAPA ARTESANO;14;1;2 - SANDRO;17,99;17,99;17,99
7325;7896002304184;PAO PULLMAN 520G HAMBURGUER;14;1;2 - SANDRO;19,29;0;19,29
7327;7896610909993;PAO QUEIJO EXCELSIOR 400G;14;1;2 - SANDRO;10,99;0;10,99
7328;7898330160128;PAO TCHE PAO 220G HAMBURGUER;14;1;2 - SANDRO;7,99;0;7,99
7329;7898330160135;PAO TCHE PAO 300G HOT DOG PAO TCHE PAO 30;14;1;2 - SANDRO;8,39;0;8,39
7331;7898330160173;PAO CASEIRO 500G PAO TCHE PAO 50;14;1;2 - SANDRO;9,49;0;9,49
7332;7898330160463;PAO TCHE PAO 500G ATELIE;14;1;2 - SANDRO;12,29;0;12,29
7333;7898330160012;PAO TCHE PAO 500G LEITE;14;1;2 - SANDRO;9,39;0;9,39
7336;7898330160074;PAO TCHE PAO 400G INT LEVE CENTEIO;14;1;2 - SANDRO;10,99;10,99;10,99
7337;7898330160241;PAO TCHE PAO 400G INT LEVE INTEGRAL;14;1;2 - SANDRO;10,99;10,99;10,99
7338;7898330160210;PAO TCHE PAO 400G INT LEVE MULTICEREAIS;14;1;2 - SANDRO;10,99;10,99;10,99
7341;7898330160388;PAO TCHE PAO 350G INTEGRAL PRETO;14;1;2 - SANDRO;10,99;10,99;10,99
7344;7898330160449;PAO TCHE PAO 500G XIS;14;1;2 - SANDRO;10,99;0;10,99
7382;7898013651554;PASTEL ITALIANY 300G PRESUNTO QUEIJO;14;1;2 - SANDRO;22,39;0;22,39
7383;7898013651547;PASTEL ITALIANY 300G QUEIJO;14;1;2 - SANDRO;22,39;0;22,39
7402;7896610905742;PATE EXCELSIOR 100G FIGADO;14;1;2 - SANDRO;3,99;0;3,99
7403;7896610905827;PATE EXCELSIOR 100G FGO;14;1;2 - SANDRO;3,99;0;3,99
7404;7896610905919;PATE EXCELSIOR 100G FGO E ERVAS;14;1;2 - SANDRO;3,99;0;3,99
7405;7896610904455;PATE EXCELSIOR 100G PEITO FGO DEF;14;1;2 - SANDRO;3,99;0;3,99
7410;7896610905902;PATE EXCELSIOR 100G PRESUNTO;14;1;2 - SANDRO;3,99;0;3,99
7462;7891515532925;PIZZA PERDIGAO CONG 460G NAPOLITANA;14;1;2 - SANDRO;20,99;0;20,99
7463;7893000631939;PIZZA SADIA 440G MUSSARELA;14;1;2 - SANDRO;26,99;0;26,99
7464;7893000632073;PIZZA SADIA 460G CALABRESA;14;1;2 - SANDRO;23,69;0;23,69
7465;7893000672109;PIZZA SADIA 460G FGO REQUEI MUSS;14;1;2 - SANDRO;26,99;0;26,99
7466;7893000671997;PIZZA SADIA 460G LOMBO REQU MUS;14;1;2 - SANDRO;26,99;0;26,99
7468;7893000632233;PIZZA SADIA 460G QUATRO QUEIJOS;14;1;2 - SANDRO;26,99;0;26,99
7586;7896504305535;QJO MINAS FRESC SANTA CLARA 200G PROCESS;14;1;2 - SANDRO;14,99;0;14,99
7587;7622300472856;QJO PHILADELPHIA 150G ORIGINAL;14;1;2 - SANDRO;16,69;0;16,69
7588;7896504301001;QJO PRATO SANTA CLARA 150G LIGHT;14;1;2 - SANDRO;10,99;0;10,99
7599;7896249501032;RAVIOLI ROMENA 250G 4 QUEIJOS;14;1;2 - SANDRO;12,49;0;12,49
7600;7896249500547;RAVIOLI ROMENA 250G CARNE;14;1;2 - SANDRO;12,49;0;12,49
7601;7896249500493;RAVIOLI ROMENA 250G FRANGO;14;1;2 - SANDRO;12,49;0;12,49
7602;7898013650168;RAVIOLLI ITALIANY 250G FRANGO RF;14;1;2 - SANDRO;10,79;0;10,79
7691;7896079588531;REQUEIJAO ELEGE 200G LIGHT;14;1;2 - SANDRO;10,89;0;10,89
7692;7896079588548;REQUEIJAO ELEGE 200G TRAD;14;1;2 - SANDRO;10,89;0;10,89
7693;7891097104411;REQUEIJAO ELEGE 400G TRAD;14;1;2 - SANDRO;19,69;0;19,69
7695;7891097001581;REQUEIJAO POCOS CALDA 400G TRAD;14;1;2 - SANDRO;21,79;0;21,79
7696;7891097102592;REQUEIJAO PRESIDENT 200G TRAD;14;1;2 - SANDRO;15,39;0;15,39
7697;7891097107269;REQUEIJAO PRESIDENT 200G C QUEIJO AZUL;14;1;2 - SANDRO;14,39;0;14,39
7698;7891097107276;REQUEIJAO PRESIDENT 200G C QUEIJO BRIE;14;1;2 - SANDRO;14,39;0;14,39
7699;7891097107283;REQUEIJAO PRESIDENT 200G C QUEIJO CHEDDAR;14;1;2 - SANDRO;14,39;0;14,39
7700;7896504301285;REQUEIJAO SANTA CLARA 1 8KG C AMIDO CHEDDAR;14;1;2 - SANDRO;48,79;0;48,79
