"CODIGOINT";"DESCRICAO";"LOJA";"EmbSeparacao";"ESTATUAL";"CapacidadeGondola";"PontoPed";"EstoqueIdeal";"sem1acm";"2sem";"3sem";"4sem";"SECAOOPE";"ltmix"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"003";20,00;28,00;35,00;16,00;36,00;9,00;4,00;3,00;8,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"004";20,00;9,00;21,00;18,00;38,00;3,00;2,00;5,00;8,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"005";20,00;10,00;21,00;16,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"006";20,00;8,00;14,00;16,00;36,00;8,00;0,00;3,00;7,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"007";20,00;2,00;14,00;18,00;38,00;2,00;11,00;5,00;1,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"008";20,00;1,00;14,00;18,00;38,00;0,00;3,00;8,00;12,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"011";20,00;-4,00;21,00;20,00;40,00;0,00;3,00;7,00;30,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"012";20,00;19,00;21,00;16,00;36,00;21,00;6,00;16,00;3,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"013";20,00;22,00;14,00;16,00;36,00;0,00;4,00;6,00;7,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"014";20,00;137,00;14,00;16,00;36,00;5,00;3,00;3,00;2,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"017";20,00;3,00;35,00;20,00;40,00;0,00;0,00;7,00;5,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"018";20,00;111,00;35,00;16,00;36,00;5,00;6,00;10,00;9,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"002";20,00;0,00;70,00;40,00;60,00;0,00;6,00;20,00;21,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"003";20,00;2,00;70,00;40,00;60,00;0,00;0,00;5,00;38,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"004";20,00;2,00;14,00;16,00;36,00;0,00;0,00;0,00;5,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"005";20,00;14,00;14,00;16,00;36,00;1,00;1,00;0,00;0,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"006";20,00;2,00;28,00;16,00;36,00;0,00;0,00;0,00;4,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"007";20,00;-17,00;14,00;16,00;36,00;10,00;9,00;9,00;3,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"008";20,00;10,00;7,00;16,00;36,00;6,00;6,00;9,00;2,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"011";20,00;5,00;70,00;40,00;60,00;2,00;3,00;9,00;22,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"012";20,00;33,00;70,00;40,00;60,00;7,00;9,00;7,00;10,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"013";20,00;26,00;28,00;40,00;80,00;0,00;0,00;0,00;22,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"014";20,00;5,00;28,00;16,00;36,00;0,00;4,00;11,00;17,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"017";20,00;2,00;84,00;36,00;56,00;0,00;0,00;0,00;37,00;"10";"A"
"1004546";"MASSA C/OVOS ISABELA GRAVATINHA 500G";"018";20,00;-12,00;56,00;20,00;40,00;4,00;8,00;14,00;25,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"001";20,00;18,00;0,00;16,00;36,00;5,00;4,00;14,00;10,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"002";20,00;30,00;28,00;20,00;40,00;9,00;7,00;12,00;20,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"003";20,00;14,00;35,00;40,00;60,00;40,00;22,00;25,00;58,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"004";20,00;34,00;21,00;16,00;36,00;5,00;4,00;2,00;13,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"005";20,00;19,00;21,00;16,00;36,00;6,00;7,00;9,00;4,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"006";20,00;104,00;14,00;20,00;40,00;0,00;0,00;0,00;0,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"007";20,00;20,00;14,00;16,00;36,00;7,00;6,00;5,00;0,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"008";20,00;28,00;14,00;16,00;36,00;3,00;2,00;4,00;2,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"011";20,00;21,00;28,00;20,00;40,00;12,00;27,00;4,00;35,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"012";20,00;55,00;28,00;20,00;60,00;30,00;1,00;4,00;34,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"013";20,00;16,00;14,00;16,00;36,00;9,00;6,00;4,00;7,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"014";20,00;14,00;14,00;16,00;36,00;10,00;8,00;11,00;0,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"017";20,00;185,00;35,00;16,00;36,00;0,00;4,00;8,00;7,00;"10";"A"
"0081814";"MASSA C/OVOS ISABELA LINGUINE 500G";"018";20,00;73,00;35,00;16,00;36,00;8,00;5,00;3,00;8,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"001";16,00;15,00;0,00;12,00;28,00;2,00;3,00;2,00;1,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"002";16,00;70,00;35,00;16,00;32,00;1,00;4,00;5,00;2,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"003";16,00;14,00;35,00;16,00;32,00;4,00;6,00;11,00;6,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"005";16,00;25,00;14,00;14,00;30,00;0,00;0,00;0,00;0,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"006";16,00;12,00;28,00;12,00;28,00;1,00;0,00;2,00;2,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"008";16,00;24,00;7,00;14,00;30,00;0,00;0,00;1,00;0,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"011";16,00;12,00;35,00;16,00;32,00;6,00;4,00;5,00;10,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"012";16,00;49,00;35,00;16,00;32,00;5,00;9,00;1,00;3,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"013";16,00;19,00;28,00;12,00;28,00;4,00;17,00;2,00;11,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"014";16,00;35,00;28,00;14,00;30,00;2,00;2,00;1,00;1,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"017";16,00;21,00;42,00;16,00;32,00;2,00;8,00;9,00;15,00;"10";"A"
"0005532";"MASSA C/OVOS ISABELA MACARRAO 500G";"018";16,00;69,00;28,00;12,00;28,00;8,00;1,00;0,00;3,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"002";20,00;34,00;70,00;40,00;60,00;17,00;7,00;11,00;12,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"003";20,00;21,00;70,00;40,00;60,00;36,00;28,00;28,00;41,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"004";20,00;22,00;28,00;16,00;36,00;9,00;7,00;13,00;20,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"005";20,00;16,00;14,00;16,00;36,00;11,00;11,00;9,00;3,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"006";20,00;10,00;28,00;16,00;36,00;11,00;0,00;1,00;19,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"007";20,00;27,00;28,00;16,00;36,00;4,00;0,00;0,00;6,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"008";20,00;20,00;7,00;16,00;36,00;9,00;7,00;2,00;9,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"011";20,00;9,00;70,00;40,00;60,00;48,00;23,00;22,00;46,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"012";20,00;31,00;70,00;40,00;60,00;28,00;25,00;10,00;21,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"013";20,00;21,00;28,00;20,00;40,00;1,00;13,00;12,00;21,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"014";20,00;25,00;28,00;16,00;36,00;6,00;5,00;4,00;12,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"017";20,00;35,00;84,00;36,00;56,00;28,00;23,00;18,00;38,00;"10";"A"
"0088429";"MASSA C/OVOS ISABELA NINHO LARG 500G";"018";20,00;21,00;56,00;40,00;60,00;29,00;19,00;18,00;29,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"002";16,00;66,00;35,00;16,00;32,00;20,00;16,00;14,00;15,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"003";16,00;16,00;35,00;16,00;32,00;14,00;24,00;15,00;16,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"004";16,00;13,00;14,00;12,00;28,00;9,00;7,00;8,00;7,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"005";16,00;12,00;7,00;12,00;28,00;1,00;0,00;2,00;2,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"006";16,00;22,00;28,00;12,00;28,00;2,00;5,00;4,00;3,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"008";16,00;8,00;7,00;12,00;28,00;6,00;0,00;5,00;4,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"011";16,00;1,00;35,00;16,00;32,00;10,00;10,00;18,00;21,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"012";16,00;17,00;35,00;16,00;32,00;3,00;7,00;4,00;8,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"013";16,00;18,00;28,00;16,00;32,00;9,00;26,00;1,00;8,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"014";16,00;6,00;28,00;12,00;28,00;8,00;15,00;7,00;9,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"017";16,00;26,00;42,00;32,00;48,00;7,00;11,00;18,00;23,00;"10";"A"
"0005533";"MASSA C/OVOS ISABELA PARAFUSO 500G";"018";16,00;23,00;28,00;12,00;28,00;1,00;1,00;0,00;0,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"002";20,00;76,00;28,00;16,00;36,00;3,00;0,00;2,00;1,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"003";20,00;80,00;28,00;16,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"004";20,00;0,00;14,00;16,00;36,00;5,00;5,00;4,00;9,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"005";20,00;24,00;14,00;16,00;36,00;1,00;1,00;0,00;3,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"006";20,00;60,00;21,00;16,00;36,00;0,00;0,00;1,00;3,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"007";20,00;50,00;14,00;16,00;36,00;8,00;4,00;0,00;0,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"008";20,00;26,00;14,00;16,00;36,00;0,00;1,00;0,00;1,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"011";20,00;40,00;28,00;16,00;36,00;0,00;1,00;6,00;4,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"012";20,00;1,00;28,00;16,00;36,00;5,00;4,00;10,00;7,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"013";20,00;0,00;21,00;16,00;36,00;0,00;9,00;11,00;1,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"014";20,00;21,00;14,00;16,00;36,00;0,00;1,00;4,00;9,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"017";20,00;21,00;56,00;20,00;40,00;7,00;11,00;13,00;9,00;"10";"A"
"1016732";"MASSA C/OVOS NORDESTE CABELO DE ANJO 500";"018";20,00;-1,00;28,00;16,00;36,00;5,00;8,00;11,00;13,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"002";30,00;34,00;36,00;22,00;52,00;8,00;4,00;6,00;9,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"003";30,00;269,00;108,00;60,00;90,00;6,00;7,00;4,00;11,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"004";30,00;64,00;36,00;24,00;54,00;3,00;3,00;7,00;13,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"005";30,00;42,00;18,00;24,00;54,00;16,00;6,00;7,00;15,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"006";30,00;12,00;36,00;22,00;52,00;8,00;9,00;9,00;10,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"007";30,00;29,00;36,00;24,00;54,00;14,00;4,00;5,00;17,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"008";30,00;39,00;18,00;24,00;54,00;4,00;4,00;10,00;4,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"011";30,00;23,00;36,00;22,00;52,00;3,00;2,00;7,00;5,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"012";30,00;-12,00;36,00;60,00;90,00;22,00;85,00;72,00;108,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"013";30,00;25,00;36,00;30,00;60,00;11,00;16,00;17,00;26,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"014";30,00;35,00;54,00;24,00;54,00;8,00;4,00;6,00;7,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"017";30,00;66,00;90,00;60,00;90,00;3,00;2,00;4,00;10,00;"10";"A"
"1016725";"MASSA C/OVOS NORDESTE ESPAGUETE 500G";"018";30,00;99,00;90,00;30,00;60,00;9,00;7,00;8,00;32,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"002";20,00;31,00;28,00;16,00;36,00;0,00;0,00;0,00;6,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"003";20,00;93,00;28,00;16,00;36,00;6,00;10,00;18,00;0,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"004";20,00;31,00;28,00;16,00;36,00;8,00;6,00;2,00;4,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"005";20,00;15,00;28,00;16,00;36,00;7,00;23,00;16,00;24,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"006";20,00;41,00;21,00;16,00;36,00;0,00;1,00;4,00;1,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"007";20,00;40,00;14,00;16,00;36,00;1,00;0,00;0,00;0,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"008";20,00;13,00;14,00;16,00;36,00;5,00;4,00;1,00;1,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"011";20,00;15,00;28,00;16,00;36,00;9,00;11,00;6,00;23,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"012";20,00;21,00;28,00;16,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"013";20,00;10,00;21,00;40,00;60,00;30,00;30,00;31,00;61,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"014";20,00;41,00;14,00;16,00;36,00;15,00;6,00;3,00;0,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"017";20,00;8,00;56,00;16,00;36,00;15,00;9,00;21,00;13,00;"10";"A"
"1016731";"MASSA C/OVOS NORDESTE NINHO 500G";"018";20,00;10,00;28,00;20,00;40,00;21,00;13,00;0,00;11,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"002";15,00;23,00;28,00;15,00;30,00;8,00;9,00;21,00;15,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"003";15,00;114,00;84,00;61,00;91,00;25,00;10,00;14,00;6,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"004";15,00;2,00;14,00;13,00;28,00;5,00;12,00;8,00;9,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"005";15,00;6,00;14,00;13,00;28,00;3,00;11,00;9,00;2,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"006";15,00;45,00;21,00;11,00;26,00;0,00;2,00;4,00;2,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"007";15,00;8,00;14,00;13,00;28,00;2,00;2,00;4,00;0,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"008";15,00;9,00;14,00;13,00;28,00;5,00;2,00;6,00;5,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"011";15,00;18,00;28,00;15,00;30,00;7,00;9,00;9,00;20,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"012";15,00;16,00;28,00;15,00;30,00;4,00;10,00;9,00;23,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"013";15,00;1,00;21,00;15,00;45,00;6,00;27,00;22,00;26,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"014";15,00;11,00;14,00;13,00;28,00;9,00;4,00;10,00;9,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"017";15,00;27,00;56,00;31,00;46,00;7,00;1,00;4,00;7,00;"10";"A"
"1016726";"MASSA C/OVOS NORDESTE PARAFUSO 500G";"018";15,00;23,00;56,00;15,00;30,00;3,00;1,00;7,00;12,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"002";15,00;5,00;28,00;15,00;30,00;13,00;12,00;16,00;18,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"003";15,00;115,00;84,00;61,00;91,00;6,00;18,00;13,00;21,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"005";15,00;18,00;7,00;13,00;28,00;0,00;0,00;0,00;0,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"006";15,00;27,00;21,00;11,00;26,00;3,00;1,00;2,00;7,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"007";15,00;24,00;14,00;13,00;28,00;1,00;2,00;0,00;8,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"008";15,00;21,00;14,00;13,00;28,00;2,00;2,00;5,00;3,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"011";15,00;9,00;28,00;15,00;30,00;11,00;4,00;7,00;8,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"012";15,00;17,00;28,00;15,00;30,00;12,00;15,00;15,00;16,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"013";15,00;25,00;21,00;31,00;46,00;16,00;13,00;16,00;17,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"014";15,00;41,00;14,00;13,00;28,00;6,00;2,00;12,00;3,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"017";15,00;30,00;56,00;31,00;46,00;6,00;4,00;9,00;7,00;"10";"A"
"1016727";"MASSA C/OVOS NORDESTE PENNE 500G";"018";15,00;23,00;56,00;31,00;46,00;8,00;11,00;14,00;25,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"002";25,00;110,00;140,00;23,00;48,00;1,00;4,00;0,00;6,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"003";25,00;67,00;63,00;25,00;50,00;4,00;5,00;13,00;10,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"004";25,00;29,00;56,00;23,00;48,00;4,00;1,00;5,00;1,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"005";25,00;45,00;56,00;23,00;48,00;1,00;0,00;5,00;1,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"006";25,00;37,00;56,00;25,00;50,00;0,00;3,00;2,00;2,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"007";25,00;28,00;28,00;23,00;48,00;4,00;0,00;0,00;2,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"008";25,00;51,00;28,00;23,00;48,00;1,00;0,00;2,00;5,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"011";25,00;85,00;112,00;23,00;48,00;4,00;3,00;5,00;6,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"012";25,00;83,00;112,00;23,00;48,00;6,00;1,00;3,00;8,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"013";25,00;42,00;56,00;25,00;50,00;4,00;3,00;6,00;4,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"014";25,00;26,00;42,00;23,00;48,00;2,00;7,00;4,00;1,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"017";25,00;46,00;63,00;25,00;50,00;2,00;19,00;9,00;2,00;"10";"A"
"1022946";"MASSA C/OVOS ORQUIDE ALINGUINE+MOLHO 400";"018";25,00;38,00;63,00;25,00;50,00;3,00;5,00;5,00;4,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"002";20,00;142,00;42,00;20,00;40,00;0,00;1,00;7,00;2,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"003";20,00;28,00;42,00;20,00;40,00;4,00;8,00;4,00;8,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"004";20,00;31,00;7,00;16,00;36,00;2,00;1,00;1,00;2,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"005";20,00;21,00;14,00;16,00;36,00;1,00;2,00;2,00;9,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"006";20,00;44,00;28,00;16,00;36,00;4,00;4,00;0,00;10,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"011";20,00;20,00;42,00;20,00;40,00;9,00;5,00;11,00;6,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"012";20,00;20,00;42,00;20,00;40,00;0,00;6,00;6,00;2,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"013";20,00;34,00;28,00;20,00;40,00;8,00;12,00;8,00;20,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"014";20,00;46,00;28,00;16,00;36,00;3,00;7,00;0,00;3,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"017";20,00;30,00;63,00;40,00;60,00;17,00;15,00;17,00;25,00;"10";"A"
"0114104";"MASSA C/OVOS ORQUIDEA CONCHA 500G";"018";20,00;31,00;28,00;16,00;36,00;2,00;5,00;0,00;8,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"002";20,00;29,00;42,00;16,00;36,00;8,00;2,00;3,00;1,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"003";20,00;87,00;28,00;16,00;36,00;5,00;5,00;11,00;10,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"004";20,00;30,00;7,00;16,00;36,00;3,00;0,00;0,00;1,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"006";20,00;30,00;28,00;16,00;36,00;4,00;4,00;1,00;1,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"011";20,00;22,00;28,00;16,00;36,00;8,00;4,00;4,00;8,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"012";20,00;33,00;42,00;16,00;36,00;0,00;1,00;0,00;3,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"013";20,00;62,00;28,00;16,00;36,00;7,00;1,00;7,00;12,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"014";20,00;41,00;14,00;16,00;36,00;4,00;1,00;0,00;3,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"017";20,00;56,00;63,00;40,00;60,00;8,00;0,00;12,00;26,00;"10";"A"
"0114103";"MASSA C/OVOS ORQUIDEA CONCHI 500G";"018";20,00;32,00;28,00;16,00;36,00;0,00;0,00;1,00;1,00;"10";"A"
"0114101";"MASSA C/OVOS ORQUIDEA ESP. NINHO 500G";"002";10,00;127,00;21,00;10,00;20,00;1,00;0,00;6,00;2,00;"10";"A"
"0114101";"MASSA C/OVOS ORQUIDEA ESP. NINHO 500G";"003";10,00;10,00;14,00;8,00;18,00;3,00;3,00;3,00;0,00;"10";"A"
