CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;NRO_PEDIDO;DATA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR
7;1013;BATATA PALHA YOKI TRAD 70G;47132;2026-04-04;24;1301;240
7;35236;BOMBOM LACTA OREO 20G;47132;2026-04-04;27;6480;270
7;228;CERV AMSTEL LN 355ML LAGER;47132;2026-04-04;12;264;24
7;349;CHA ICE TEA LEAO PET 450ML PESSEGO;47132;2026-04-04;6;115;12
7;396;ENERG MONSTER LT 473ML ULTRA;47132;2026-04-04;6;3;18
7;37261;ERVA MATE LEAO VACUO 1KG;47132;2026-04-04;10;350;70
7;882;REFRIG FRUKI GUARAN LT 350ML GUARANA ZERO;47132;2026-04-04;12;95;48
7;881;REFRIG FRUKI GUARANA LT 350ML GUARANA;47132;2026-04-04;12;0;36
7;744;REFRIG FRUKI PET 1 5L GUARANA ZERO;47132;2026-04-04;6;940;60
7;823;REFRIG FRUKI PET 2L UVA;47132;2026-04-04;6;93;12
7;855;REFRIG FRUKI PET 600ML GUARANA;47132;2026-04-04;12;1;60
7;856;REFRIG FRUKI PET 600ML LARANJA;47132;2026-04-04;12;76;24
7;35225;REFRIG GUARANA FRUKI PET 600ML ZERO;47132;2026-04-04;12;3;12
7;926;REFRIG SPRITE LT 220ML;47132;2026-04-04;6;102;30
7;3732;TEMP SAZON 60G ARROZ BRANCO;47132;2026-04-04;48;204;96
7;3737;TEMP SAZON 60G CARNES;47132;2026-04-04;48;4654;480
7;3735;TEMP SAZON 60G FEIJAO;47132;2026-04-04;48;89;96
7;3739;TEMP SAZON 60G FRANGO;47132;2026-04-04;48;768;144
7;3734;TEMP SAZON 60G MASSAS;47132;2026-04-04;48;336;96
7;2909;ACHOC LIQ SHOWKINHO 200ML;47178;2026-04-04;27;2850;216
7;12237;ACUCAR REFINADO GASPARIN 1K;47178;2026-04-04;10;2001;60
7;34;AGUA MIN AGUA DA PEDRA PET 500ML C GAS;47178;2026-04-04;12;2819;168
7;144;CERV AMSTEL LT 473ML LAGER;47178;2026-04-04;12;27873;132
7;147;CERV ANTARCTICA PILSEN LT 473ML;47178;2026-04-04;12;5985;144
7;2587;DOCE LEITE MU MU PT 350G;47178;2026-04-04;12;3420;72
7;2381;DUETO ODERICH LT 200G ERVILHA MILHO;47178;2026-04-04;24;1488;168
7;2741;FARINHA TRIGO NORDESTE 1KG;47178;2026-04-04;10;2488;40
7;2348;FEIJAO PRETO ARBAZA TP1 1KG;47178;2026-04-04;30;252;120
7;20316;MACARRAO INST GERMANI 63G CARNE;47178;2026-04-04;50;21946;150
7;20318;MACARRAO INST GERMANI 63G GALINHA;47178;2026-04-04;50;26305;150
7;2767;MAIONESE HELLMANNS SH 200G;47178;2026-04-04;24;1392;216
7;2841;MAIONESE HELLMANNS SH 400G;47178;2026-04-04;12;504;84
7;2826;MASSA C OVOS STA FELICIDADE 500G PENNE;47178;2026-04-04;20;3444;40
7;817;REFRIG FRUKI GUARANA ZR PET 2L GUARANA ZERO;47178;2026-04-04;6;1396;12
7;825;REFRIG PEPSI PET 2L;47178;2026-04-04;8;2309;40
7;36813;ARROZ BCO BOM DE PANELA TP1 5KG;47397;2026-04-06;6;6030;60
7;2655;CREME NUTELLA FERRERO 140G;47419;2026-04-06;10;659;20
7;2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;47419;2026-04-06;12;2316;24
7;803;KETCHUP ODERICH SH 1K;47448;2026-04-06;6;3435;60
7;2609;MOLHO TOMATE ODERICH SH 1 010G PIZZA;47448;2026-04-06;12;1764;60
7;985;MOSTARDA ODERICH SH 1KG;47448;2026-04-06;6;288;60
7;21140;MOP GIRATORIO 360 C BALDE INOX 9L;47518;2026-04-06;1;83;6
7;8789;ABS MILI COB C ABAS SV 8UN;47683;2026-04-06;36;1332;36
7;8792;ABS MILI NOTURNO SAUVE C ABAS 32UN;47683;2026-04-06;16;80;16
7;2925;ACHOC LIQ ITALAC 1L;47683;2026-04-06;12;576;12
7;2960;ACHOC TODDY PT 370G ORIGINAL;47683;2026-04-06;24;2352;24
7;15;AGUA SABORIZADA H2OH PET 1 5L LIMONETO;47683;2026-04-06;6;168;6
7;8806;AGUA SANIT GIRANDO SOL 2L;47683;2026-04-06;6;216;18
7;3954;AGUA SANIT YPE 2L;47683;2026-04-06;6;1200;6
7;8838;AMAC AQUAFAST 2L ROSA JARD FLORI;47683;2026-04-06;6;792;6
7;4205;AMAC GIRANDO SOL 2L LILAS;47683;2026-04-06;6;1122;6
7;12419;AMAC GOTA LIMPA 2L FLORATA;47683;2026-04-06;6;1169;6
7;4215;AMAC YPE 2L CARINHO;47683;2026-04-06;6;601;6
7;12393;AMACIANTE AQUAFAST 2L MANHA AZ;47683;2026-04-06;6;553;6
7;33492;AMACIANTE DOWNY 500ML ALFAZEMA;47683;2026-04-06;12;264;12
7;12413;AMACIANTE GIRANDO SOL 500ML VERM;47683;2026-04-06;12;24;12
7;10555;AMEIXA UNIAGRO PTA C CAROCO KG;47683;2026-04-06;1;37;16
7;2177;ARROZ BCO SABOROSO TP1 5KG;47683;2026-04-06;6;150;30
7;35716;AZEITONA VERDE UNIAGRO 80G S CAROCO;47683;2026-04-06;24;192;48
7;2321;AZEITONA VERDE VALE FERTIL SH 100G C CAROCO;47683;2026-04-06;24;96;24
7;384;BEB MISTA TAMPICO 450ML FRUTAS CITRICAS;47683;2026-04-06;12;1931;12
7;1197;BISC DOCE GIRASSOL ROSCA 250G BANANA E CANELA;47683;2026-04-06;22;1848;66
7;1193;BISC DOCE GIRASSOL ROSCA 250G BRIGADEIRO;47683;2026-04-06;22;594;44
7;1194;BISC DOCE GIRASSOL ROSCA 250G CHOCOLATE;47683;2026-04-06;22;704;44
7;1192;BISC DOCE GIRASSOL ROSCA 250G COCO;47683;2026-04-06;22;836;88
7;1189;BISC DOCE GIRASSOL ROSCA CALDA 250G;47683;2026-04-06;22;550;44
7;1211;BISC DOCE GIRASSOL SORTIDO 300G;47683;2026-04-06;20;520;40
7;1257;BISC DOCE PARATI ROSCA 250G LEITE;47683;2026-04-06;16;607;16
7;1405;BISC LEITE GERMANI ROSCA 300G;47683;2026-04-06;20;581;20
7;1422;BISC MARIA GERMANI 345G;47683;2026-04-06;20;3900;20
7;1427;BISC MARIA ISABELA 350G;47683;2026-04-06;24;96;24
7;13457;BISC RECH PARATI Z CARTOON 85G FLOCOS;47683;2026-04-06;40;2960;40
7;13458;BISC RECH PARATI Z CARTOON 85G MOR;47683;2026-04-06;40;3280;40
7;1479;BISC RECH TORTUGUITA 120G CHOC;47683;2026-04-06;56;2014;56
7;1562;BISC SALG TUCS 100G PIZZA;47683;2026-04-06;30;870;30
7;13701;BOMBOM GAROTO 215 2G CROC E CARIBE;47683;2026-04-06;30;47;60
7;2030;CAFE SOL 3C CAPPUCCINO SH 20G CLASSIC;47683;2026-04-06;16;376;16
7;2077;CAFE SOL IGUACU SH 40G CLASSICO;47683;2026-04-06;24;0;24
7;2028;CAFE VACUO MELITTA 250G TRAD;47683;2026-04-06;20;1120;20
7;15296;CALDO MAGGI 57G LEGUMES;47683;2026-04-06;10;5305;10
7;15622;CATCHUP BISN KETDOG 1K;47683;2026-04-06;12;0;12
7;2657;CEREAL MUCILON SH 180G MULTICEREAIS;47683;2026-04-06;12;60;12
7;154;CERV BRAHMA DUPLO MALTE LT 473ML;47683;2026-04-06;12;2224;12
7;2076;CHA PRENDA 10G CAMOMILA;47683;2026-04-06;20;794;40
7;438;COQUETEL PATRICIA DO SUL 790ML;47683;2026-04-06;12;119;12
7;5252;CR DENT CLOSE UP 70G TRIPLE MENTA AMER;47683;2026-04-06;72;5472;72
7;17158;DESINF APYCE 2L PINHO;47683;2026-04-06;6;108;6
7;17183;DESINF GOTA LIMPA 500ML PINHO;47683;2026-04-06;12;780;12
7;17191;DESINF IMPERIAL 5L PINHO;47683;2026-04-06;4;216;4
7;9291;DESINF YPE BAK 1L FLORAL;47683;2026-04-06;12;864;12
7;37431;DESINFETANTE EUCALIPITO 5L;47683;2026-04-06;3;78;12
7;37432;DESINFETANTE LAVANDA 5L;47683;2026-04-06;3;279;12
7;17341;DET LIQ BIO KRISS 500ML NEUTRO;47683;2026-04-06;24;2646;24
7;9297;DET LIQ GOTA LIMPA 1L MACA;47683;2026-04-06;12;3154;12
7;5680;DET LIQ GOTA LIMPA 500ML MACA;47683;2026-04-06;24;7968;24
7;7834;DET PO GOTA LIMPA 4KG EQUILIBRIO;47683;2026-04-06;5;253;5
7;7835;DET PO GOTA LIMPA 800G EQUILIBRIO;47683;2026-04-06;20;2545;20
7;17415;DET PO GOTA LIMPA 800G HARMONIA;47683;2026-04-06;20;2105;20
7;17422;DET PO TIXAN YPE MACIEZ CT 400G;47683;2026-04-06;28;1316;28
7;34748;ENERG ELEV PET 2L ZR PINK LEMON;47683;2026-04-06;6;108;6
7;2547;EXTRATO TOM ELEFANTE TP 275G;47683;2026-04-06;27;2106;27
7;2749;FARINHA TRIGO MARIA INES 5KG;47683;2026-04-06;5;1402;5
7;2368;FEIJAO VERMELHO SERRA URUGUAI 500G;47683;2026-04-06;20;9;20
7;9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;47683;2026-04-06;8;156;8
7;36228;FRALDA DESC PAMPERS CONF XG C 58;47683;2026-04-06;2;60;6
7;3617;GELATINA NEILAR 20G AMORA;47683;2026-04-06;48;4656;48
7;2734;MACARRAO CUP NOODLES 70G CURRY;47683;2026-04-06;24;47;24
7;20609;MAS ESPAG ISABELA SEMOLA 400G;47683;2026-04-06;24;4503;24
7;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;47683;2026-04-06;12;1824;12
7;912;MOLHO EXTREMO SABOR ALHO 1 01L;47683;2026-04-06;6;6;6
7;34570;MOLHO PIMENTA NOVITA 150ML CALABRESA;47683;2026-04-06;12;588;36
7;3092;MOSTARDA ODERICH TRADICIONAL 190G BISNAGA;47683;2026-04-06;24;408;24
7;35992;PAPEL TOALHA SIRIUS CHEF 02UN;47683;2026-04-06;12;3756;12
7;1711;PIPOCA DOCE KEVYTOS 13G;47683;2026-04-06;50;7668;100
7;22717;RAC GOOD FRIENDS CLASSICO 7K;47683;2026-04-06;1;294;4
7;181;REFRE PO GLUP 15G ABACAXI;47683;2026-04-06;60;34016;60
7;182;REFRE PO GLUP 15G GUARANA;47683;2026-04-06;60;10608;60
7;183;REFRE PO GLUP 15G LARANJA;47683;2026-04-06;60;46560;60
7;184;REFRE PO GLUP 15G LIMAO;47683;2026-04-06;60;33360;60
7;33266;REFRIG FRUKI PET 3 L LARANJA;47683;2026-04-06;4;1456;4
7;861;REFRIG PEPSI BLACK PET 600ML;47683;2026-04-06;12;504;36
7;904;REFRIG PEPSI LT 350ML;47683;2026-04-06;12;2910;12
7;827;REFRIG PEPSI TWIST PET 2L;47683;2026-04-06;8;1424;8
7;37434;REMOVEDOR MULTIUSO SUPREMA TRAD 1L;47683;2026-04-06;12;540;24
7;10145;SAB FARNESE 180G ERV DOCE VERB;47683;2026-04-06;36;2448;36
7;10196;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;47683;2026-04-06;108;3024;108
7;7868;SABAO PO TIXAN 800G MACIEZ;47683;2026-04-06;24;378;24
7;3153;SALG KEVYTOS 80G BACONYTOS;47683;2026-04-06;10;12;10
7;3181;SALG KEVYTOS SHOW 38G BACON;47683;2026-04-06;20;40;20
7;3297;SALG OBBA 100G QUEIJO;47683;2026-04-06;10;154;10
7;3298;SALG OBBA 100G REQUEIJAO;47683;2026-04-06;10;230;10
7;24358;SH SEDA ANT CASP HIDRATACAO DIARIA 325ML;47683;2026-04-06;12;216;12
7;25105;VASSOURA DONA DA CASA C CABO;47683;2026-04-06;12;555;12
7;8714;VELA SANDERIANA BRANCA 265G;47683;2026-04-06;12;276;12
7;3769;VINAGRE ALCOOL KOLLER 500ML;47683;2026-04-06;12;2004;24
7;3773;VINAGRE ALCOOL KOLLER 500ML UVA;47683;2026-04-06;12;276;24
7;3772;VINAGRE ALCOOL KOLLER 750ML;47683;2026-04-06;12;2292;12
7;34825;VINAGRE ALCOOL KOLLER 750ML AROMAT LIMAO;47683;2026-04-06;12;528;24
7;3768;VINAGRE ALCOOL ROSINA 750ML;47683;2026-04-06;12;778;12
7;3777;VINAGRE ARROZ KOLLER 500ML;47683;2026-04-06;12;24;24
7;3795;VINAGRE VINHO KOLLER 750ML TINTO;47683;2026-04-06;12;72;12
7;1649;WAFER GIRASSOL 60G LIMAO;47683;2026-04-06;50;4900;100
7;1647;WAFER GIRASSOL 60G MORANGO;47683;2026-04-06;50;5200;350
7;2722;FARINHA TRIGO PANFACIL TP1 1KG;47737;2026-04-06;10;212;200
7;659;SUCO KAPO 200ML ABACAXI;47737;2026-04-06;12;249;24
7;661;SUCO KAPO 200ML LARANJA;47737;2026-04-06;12;368;120
7;662;SUCO KAPO 200ML MACA;47737;2026-04-06;12;267;60
7;34951;SUCO KAPO 200ML MELANCIA;47737;2026-04-06;12;244;60
7;663;SUCO KAPO 200ML MORANGO;47737;2026-04-06;12;505;24
7;664;SUCO KAPO 200ML UVA;47737;2026-04-06;12;124;60
7;247;VH DEL GRANO PROMOCIONAL 1L SV;47737;2026-04-06;6;0;12
7;937;EXTRATO TOM ELEFANTE TP 1 04KG;47785;2026-04-06;12;5244;60
7;2501;KETCHUP ELEFANTE SQ 350G TRAD;47785;2026-04-06;24;168;120
7;161;CERV CRYSTAL LT 473ML;47818;2026-04-06;12;5365;660
7;10556;AMEIXA UNIAGRO PTA S CAROCO KG;47831;2026-04-06;1;101;40
7;2084;ARROZ BCO REQUINTE TP1 1KG;47831;2026-04-06;30;613;30
7;145;CERV ANTARCTICA SUBZERO LT 473ML;47831;2026-04-06;12;14872;144
7;17177;DESINF GOTA LIMPA 2L PINHO;47831;2026-04-06;6;203;6
7;520;ENERG RED BULL LT 250ML MORANGO PESSEGO;47831;2026-04-06;24;56;24
7;22703;RAC DODOG ORIG ALL DAY 5K;47831;2026-04-06;1;0;9
7;838;REFRIG FRUKI PET 3L GUARANA;47831;2026-04-06;4;219;64
7;840;REFRIG PEPSI PET 3L;47831;2026-04-06;4;406;60
7;299;CERV BRAHMA CHOPP LT 350ML ZERO;47861;2026-04-06;12;2346;180
7;167;CERVEJA GLACIAL LT 473ML;47861;2026-04-06;12;10041;600
7;193;CERVEJA PROVINCIA PILSEN LT 473ML PREMIUM;47861;2026-04-06;12;30995;600
7;555;CONHAQ PRESIDENTE 900ML;47861;2026-04-06;6;150;12
7;438;COQUETEL PATRICIA DO SUL 790ML;47861;2026-04-06;12;119;24
7;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;47861;2026-04-06;4;95;20
7;838;REFRIG FRUKI PET 3L GUARANA;47861;2026-04-06;4;219;32
7;824;REFRIG PEPSI PET 2L BLACK;47861;2026-04-06;8;968;160
7;827;REFRIG PEPSI TWIST PET 2L;47861;2026-04-06;8;1424;120
7;300;VH SANGUE BOI TINTO 750ML SV;47861;2026-04-06;6;7427;60
7;33728;VODKA NINNOFF PET 870ML;47861;2026-04-06;6;186;18
8;21698;PAPEL HIG STYLUS FD 24 UN DE 20M NEUTRO;40624;2026-03-23;4;0;4
8;10283;SH MONANGE 325ML REST Q GOSTO;40624;2026-03-23;12;5;12
8;5595;DESOD AERO REXONA 150ML/90G V8;42065;2026-03-25;12;696;12
8;18979;GEL FIX DI HELLEN BRI MOL FL ADREN 240G;42065;2026-03-25;12;0;12
8;310;VH TRADICAO TINTO 1 4L SC;42065;2026-03-25;6;2772;2634
8;35236;BOMBOM LACTA OREO 20G;42295;2026-03-25;27;6480;540
8;36313;SH VINI LADY KIDS ALOE VERA 330ML MALVA;42295;2026-03-25;12;0;24
8;10353;TALCO POM POM INF 200G;42295;2026-03-25;1;4;5
8;3384;CALDO GALINHA APTI 57G;42483;2026-03-26;120;6211;240
8;1498;CHOC KINDER JOY T1 20G;42483;2026-03-26;48;1536;96
8;1416;CHOC SNICKERS 45G;42483;2026-03-26;20;1240;20
8;5003;COND PALMOLIVE 350ML CERAMIDAS FORCE;42483;2026-03-26;6;0;6
8;5277;CR DENTAL TANDY 50G UVA;42483;2026-03-26;12;0;12
8;16937;CR TRAT HEDERA 960G OLEO D ARGAN;42483;2026-03-26;6;834;6
8;17305;DESOD ROLLON REXONA 50ML ACT EMOT;42483;2026-03-26;12;0;12
8;37074;FARINHA TAPIOCA ROCHA 400G BATATA;42483;2026-03-26;10;20;10
8;9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;42483;2026-03-26;8;156;8
8;6617;KIT SH SEDA SH 300 COND 190ML LISO PERFEITO;42483;2026-03-26;15;0;15
8;7009;LOCAO HIDRATANTE DENOMAX 470G CENOURA URUCUM;42483;2026-03-26;12;0;12
8;22902;REMOV ESM AMAZONIA 500ML;42483;2026-03-26;12;0;12
8;10147;SAB FARNESE 180G LAVANDA MENTA;42483;2026-03-26;36;1872;36
8;10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;42483;2026-03-26;108;3132;108
8;7884;SABONETE DOVE 90G PELE SENSIVEL;42483;2026-03-26;48;2262;48
8;7928;SABONETE LUX 85G LIRIO AZUL;42483;2026-03-26;108;1296;108
8;8145;SH ANTIC CLEAR 200ML MEN CONTR/ALIV COC;42483;2026-03-26;12;0;12
8;24340;SH PALMOLIVE 650ML NATURALS CERAM;42483;2026-03-26;6;0;6
8;8332;SH SEDA 300ML LUMINOSO UV;42483;2026-03-26;12;0;12
8;940;AZEITE OLIV BORGES 250ML EXT VIRG;42627;2026-03-26;12;1884;36
8;942;AZEITE OLIV BORGES 500ML EXT VIRG;42627;2026-03-26;12;4441;60
8;12452;AMEND BCO BELLA DICA 400G;43145;2026-03-27;12;1296;36
8;2242;ARROZ PARBO RAROZ TP1 5KG;43145;2026-03-27;6;209;6
8;2244;ARROZ PARBO SABOROSO TP1 5KG;43145;2026-03-27;6;674;6
8;2283;CANJICA BCA JUREIA 400G;43145;2026-03-27;12;6;12
8;1395;CHOC NESTLE PRESTIGIO 33G UN;43145;2026-03-27;30;0;60
8;5252;CR DENT CLOSE UP 70G TRIPLE MENTA AMER;43145;2026-03-27;72;5472;72
8;2674;FARINHA MANDIOCA CBS 500G TORRADA;43145;2026-03-27;12;0;12
8;2671;FARINHA MANDIOCA PINDUCA 500G;43145;2026-03-27;20;0;20
8;37074;FARINHA TAPIOCA ROCHA 400G BATATA;43145;2026-03-27;10;20;10
8;2747;FARINHA TRIGO ROSESOL 5KG;43145;2026-03-27;5;160;5
8;2320;FEIJAO CARIOCA CALDO OURO 1KG;43145;2026-03-27;10;330;30
8;2373;GRAO DE BICO JUREIA 400G;43145;2026-03-27;6;4;6
8;2401;MILHO PIPOCA BELLA DICA 400GR;43145;2026-03-27;12;621;72
8;10149;SAB FARNESE 180G PURO HIDR;43145;2026-03-27;36;2484;36
8;7884;SABONETE DOVE 90G PELE SENSIVEL;43145;2026-03-27;48;2262;48
8;3628;SAL GROSSO CBS 1KG;43145;2026-03-27;15;13;15
8;4893;SH ANTIC CLEAR L400P330 LIM DIAR 2/1;43145;2026-03-27;12;36;12
8;6798;LEITE SANTA CLARA 1L SENIOR 50;43702;2026-03-28;12;240;36
8;6784;LEITE UHT TIROL C TAMP 1L SEMI DESN;43702;2026-03-28;12;6797;12
8;4258;AP PROBAK II LV7 PG5;43730;2026-03-28;72;94;72
8;329;BEBIDA ADES LARANJ TP 200ML;44033;2026-03-28;6;5;30
8;328;BEBIDA ADES PESSEG TP 200ML;44033;2026-03-28;6;5;24
8;228;CERV AMSTEL LN 355ML LAGER;44033;2026-03-28;12;264;24
8;115;CERV SCHIN 1L;44033;2026-03-28;12;252;24
8;1850;DROPS FREEGELLS 27 9G FRESH MELAO;44033;2026-03-28;12;0;24
8;734;REFRIG COCA COLA LT 220ML;44033;2026-03-28;6;199;120
8;735;REFRIG COCA COLA LT 220ML S ACUCAR;44033;2026-03-28;6;243;18
8;891;REFRIG COCA COLA LT 310ML;44033;2026-03-28;6;5;120
8;813;REFRIGC COLA FRUKI PET 2 L COLA;44033;2026-03-28;6;7;12
8;12919;BALAO LISO 6 5 C 30 AZUL;44122;2026-03-30;1;489;4
8;12971;BALAO ZERINHO C 100 SORT;44122;2026-03-30;1;4;2
8;15031;CAD ESPI CD 10X1 160FLS SWEETNESS;44122;2026-03-30;4;220;8
8;15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;44122;2026-03-30;4;200;12
8;15090;CAD ESPI CD 1X1 80FLS SWEETNESS;44122;2026-03-30;4;296;4
8;5141;COPO NADIR AMERICANO 190ML 2010;44122;2026-03-30;1;1188;22
8;16808;CP VIDRO SODA LIME 320ML;44122;2026-03-30;1;60;12
8;19876;LAMP ELGIN BULBO LED T 20W6500K;44122;2026-03-30;1;17;3
8;7662;REGUA ESCOLAR LEO LEO FLEXIVEL 30CM REF 4365;44122;2026-03-30;25;12;25
8;7663;REGUA ESCOLAR LEO LEO PLAST 30CM;44122;2026-03-30;25;23;25
8;24976;TOAL ROSTO NANCY CORTTEX 50X70CM CORAL;44122;2026-03-30;1;5;1
8;6785;LEITE LV EDGE ELEGE 1L DESNATADO;44150;2026-03-30;12;3249;48
8;6800;LEITE UHT MOLICO TP 1L DESNAT;44150;2026-03-30;12;503;12
8;9745;LEITE UHT SANTA CLARA DESN 1L;44150;2026-03-30;12;1536;24
8;8806;AGUA SANIT GIRANDO SOL 2L;44178;2026-03-30;6;216;6
8;3948;AGUA SANIT GOTA LIMPA 1L;44178;2026-03-30;12;3643;12
8;34845;ALVEJ BARBAREX 2L S CLORO;44178;2026-03-30;6;528;6
8;33286;AMAC APYCE 5L TRAD AZL;44178;2026-03-30;2;863;8
8;8840;AMAC AQUAFAST EMB ECON 5L VERM SEDUCAO;44178;2026-03-30;4;104;4
8;12417;AMAC GOTA LIMPA 2L FASCINIO;44178;2026-03-30;6;1404;6
8;4220;AMAC YPE 5L ACONCHEGO;44178;2026-03-30;4;1001;4
8;12393;AMACIANTE AQUAFAST 2L MANHA AZ;44178;2026-03-30;6;553;6
8;12435;AMACIANTE YPE 500ML AZ ACONCHEGO;44178;2026-03-30;24;2039;24
8;12528;AP GILLETTE C 8 L8P6;44178;2026-03-30;1;196;2
8;4258;AP PROBAK II LV7 PG5;44178;2026-03-30;72;94;72
8;2101;ARROZ BCO REQUINTE TP1 2KG;44178;2026-03-30;15;561;75
8;2100;ARROZ BCO SANO OURO TP1 2KG;44178;2026-03-30;15;532;15
8;2158;ARROZ BCO TRIVIAL TP2 5KG;44178;2026-03-30;6;432;30
8;2242;ARROZ PARBO RAROZ TP1 5KG;44178;2026-03-30;6;209;6
8;3372;BARRA CEREAL RITTER 25G MORANGO CHOC;44178;2026-03-30;24;120;24
8;4499;BUCHA VEGETAL VINI LADY 5003;44178;2026-03-30;1;45,6;2
8;15585;CARGA GILLETTE MACH3 C 2;44178;2026-03-30;1;5203;13
8;155;CERVEJA BRAHMA LT 350ML MALZBIER;44178;2026-03-30;12;1248;36
8;159;CERVEJA CORONA LT 473ML EXTRA;44178;2026-03-30;12;7200;84
8;177;CERVEJA ITAIPAVA LT 473ML;44178;2026-03-30;12;0;60
8;289;CERVEJA SOL LN 330ML PREMIUM;44178;2026-03-30;6;1138;6
8;142;CERVEJA STELLA ONE W 600ML;44178;2026-03-30;12;72;36
8;5220;CR DEN COLGATE 90G MPA;44178;2026-03-30;72;2952;72
8;5217;CR DEN COLGATE 90G NAT EXT CARVAO;44178;2026-03-30;48;3408;48
8;16844;CR DEN COLGATE T ACAO XTRA 120G WHITE;44178;2026-03-30;72;1836;144
8;5226;CR DENT COLGATE T ACAO 90G ORIG;44178;2026-03-30;72;6597;144
8;5267;CR DENTAL ORAL-B 70G 4 EM 1;44178;2026-03-30;48;95;48
8;5441;DESINF GIRANDO SOL 500ML LAVANDA;44178;2026-03-30;12;353;12
8;17290;DESOD ROLLON DOVE 50ML;44178;2026-03-30;12;0;12
8;36266;DET LIQ AQUAFAST LAV RAP CLEAN 1 5L;44178;2026-03-30;9;162;9
8;9296;DET LIQ GOTA LIMPA 1L LIMAO;44178;2026-03-30;12;3442;12
8;5683;DET LIQ GOTA LIMPA 5L NEUTRO;44178;2026-03-30;4;560;4
8;17375;DET LIQ ULTRA 5L CLASS;44178;2026-03-30;4;88;4
8;17384;DET PO APYCE SH 1 6K AZUL;44178;2026-03-30;13;0;13
8;17409;DET PO GIRANDO SOL ROSA SH 400G;44178;2026-03-30;30;386;30
8;406;ENERG ELEV LT 473ML MACA VERDE;44178;2026-03-30;6;281;6
8;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;44178;2026-03-30;10;5;10
8;17672;ERVA MATE GAUCHA DA SERRA M GROSSA 1K;44178;2026-03-30;1;0;1
8;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;44178;2026-03-30;20;950;20
8;5776;ESC BANHO CCA SPA;44178;2026-03-30;1;204;3
8;36987;FARINHA MANDIOCA 500G DINDA;44178;2026-03-30;20;60;60
8;37074;FARINHA TAPIOCA ROCHA 400G BATATA;44178;2026-03-30;10;20;10
8;2739;FARINHA TRIGO PANFACIL PREM TP1 1KG TP1;44178;2026-03-30;10;412;10
8;37007;FAROFA DINDA 200G BACON;44178;2026-03-30;25;0;50
8;37014;FAROFA DINDA 200G PICANHA;44178;2026-03-30;25;172;50
8;2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;44178;2026-03-30;14;13;14
8;37033;FAROFA ROCHA 400G TRAD;44178;2026-03-30;10;40;20
8;2317;FEIJAO CARIOCA SERRA URUGUAI 1KG;44178;2026-03-30;30;316;30
8;2351;FEIJAO PRETO CALDO OURO 1KG;44178;2026-03-30;10;5236;100
8;2365;FEIJAO VERMELHO CALDO OURO 500G;44178;2026-03-30;10;27;10
8;18745;FRALDA DESC FERINHA JUMBINHO C 14 GG;44178;2026-03-30;12;234;12
8;18762;FRALDA DESC MILI GIGA G C 78 C 78 G;44178;2026-03-30;4;68;4
8;18761;FRALDA DESC MILI GIGA XG C 68 C 68 XG;44178;2026-03-30;4;116;8
8;541;GATORADE 500ML LIMAO;44178;2026-03-30;6;0;6
8;6828;H2OH 500ML LIMONETO;44178;2026-03-30;12;6;12
8;540;ICE SMIRNOFF LIMAO 275ML;44178;2026-03-30;24;1656;24
8;19845;L MOVEIS POLWAX 200ML LAVANDA;44178;2026-03-30;24;4800;24
8;6704;LAVA ROUPA GIRANDO SOL 2L ACAO TTAL;44178;2026-03-30;6;341;6
8;3673;LEITE COND ELEGE TP 395G;44178;2026-03-30;24;18;24
8;3668;LEITE COND MOCA NESTLE TP 395G SEMIDESNATADO;44178;2026-03-30;27;0;27
8;2401;MILHO PIPOCA BELLA DICA 400GR;44178;2026-03-30;12;621;12
8;2026;MILHO PIPOCA SERRA URUGUAI TP1 400G;44178;2026-03-30;20;295;20
8;980;OLEO SOJA COAMO PET 900ML;44178;2026-03-30;20;51;20
8;183;REFRE PO GLUP 15G LARANJA;44178;2026-03-30;60;46560;60
8;761;REFRIG ANTAR SODA LIMONAD PET 200ML;44178;2026-03-30;12;588;24
8;764;REFRIG COCA COLA PET 200ML ZERO;44178;2026-03-30;12;114;24
8;10;REFRIG COCA COLA PET 2L;44178;2026-03-30;4;12;240
8;769;REFRIG FRUKI GUARANA PET 200ML GUARANA;44178;2026-03-30;12;4693;24
8;744;REFRIG FRUKI PET 1 5L GUARANA ZERO;44178;2026-03-30;6;940;12
8;818;REFRIG FRUKI PET 2L LARANJA;44178;2026-03-30;6;25;42
8;821;REFRIG FRUKI PET 2L LIMAO;44178;2026-03-30;6;5;36
