NROPEDIDOSUPRIM;NROEMPRESA;CENTRALLOJA;SEQCOMPRADOR;SEQFORNECEDOR;TIPPEDIDOSUPRIM;SITUACAOPED;DTAEMISSAO;DTARECEBTO;DTALIMITERECEBTO;PZOPAGAMENTO;DTAVENCTOFIXA;CONDICAOFRETE;TXVENDOR;NROPEDFORNECEDOR;ADVRECEBIMENTO;ADVEXPEDICAO;OBSERVACAO;USUINCLUSAO;DTAHORINCLUSAO;USUAPROVACAO;DTAAPROVACAO;USUIMPRESSAO;DTAIMPRESSAO;USUALTERACAO;DTAALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;SEQADMESTQLOTE;SEQFINALIDBONIF;NROEMPRESAFAT;NROEMPRESALOGADA;NROPEDIDOBONIF;QTDTOTSOLICITADA;QTDTOTRECEBIDA;QTDTOTCANCELADA;SITUACAOQTDE;QTDTOTTRANSITO;SEQGERCOMPRA;CODORIGEM;VLRTOTPEDIDO;VLRTOTCANCELADO;VLRTOTRECEBIDO;NROPEDSUPRIMORIG;NROEMPRESAORIG;CENTRALLOJAORIG;SEQATACCOTACAO;CODGERALOPER;VLRFRETERETIRA;USUGEREDI;DTAHORGEREDI;USUALTERACAOEDI;DTAHORREENVEDI;USUREENVEDI;PERDESCDF;SEQTRANSPORTADOR;NROPEDSUPRIMORIGEDI;CATEGORIAABASTECAUTO;TXCOMPROR;PRAZOPAGTOCOMPROR;SEQFORNECEDI;NROPEDFORNECEDORNUM;SEQNROPEDIDOSUPRIM;NROACORDO;NROEMPRESAACORDO;INDUTILCSSEMACORDO;INDUTILCONTRSALDACORD;SEQCCACORDOASSOC;SEQCCACORDOPROMOC;NROREQUISICAO;INDESTTROCA;NROPEDIDOORIGEMMACX;SEQCONDCONDPRAZOPAGTO;INDUSAREGIAOCOMPRA;ENVIAEMAIL;INDTIPOEMBALAGEM;VLRTOTNAOPARTLIMCOMPRA;DTARECEBTOORIGINAL;TIPOPEDVENDA;INDIMPDIRETABONIF;INDTRANSFEMPSEC;NEGOCIACAO;NEGOCIACAOANT;USUMARCNEGOCIACAO;DTAHORMARCNEGOCIACAO;USUDESMARCNEGOCIACAO;DTAHORDESMARCNEGOCIACAO;CODIGOPENDENCIA;MOTIVOPENDENCIA;JUSTIFICATIVAAPROVACAO;DTAEMISSAOORIGINAL;SEQCONTRATO;SEQEXPFLUXOCAIXA;INDPEDBONIFACORDOPROMOC;INDPEDANALISADOALTPRECO;DTAHORAULTEMAIL;DIASPRORROGACAO;USUAPROVDESVINCULONFE;JUSTDESVINCULONFE;QTDTOTAPROVADA;INDUTILAPROVWEB;INDUTILLIMCOMPRWEB;IDPEDIDOEXTERNO;APPORIGEM
28937;15;C;9;15;X;A;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;;;;;RAQUINES;2026-02-25-10.36.54.000000;RAQUINES;2026-02-25-00.00.00.000000;;;RAQUINES;2026-02-25-00.00.00.000000;S;;;;;15;;;;;T;;25701;;;;;;;;;;;;;;;;;;;;;;;;28787;;;;;;;;;;;;;;;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;12413;;;;;;;;N;N;;
28938;11;C;9;15;T;P;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;28937;;;;RAQUINES;2026-02-25-10.36.54.000000;;;;;;2026-02-25-10.37.09.000000;S;;;;;15;;9453;5790;3663;T;0;25701;;29124,74;6040,76;;;;;;;;;;;;;;;;;;;;28937;28788;;;;;;;;;;;;;;0;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;21160;;;;;;;9453;N;N;;
28939;15;C;9;15;X;A;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;;;;;RAQUINES;2026-02-25-10.36.54.000000;RAQUINES;2026-02-25-00.00.00.000000;;;JOBAUTOM;2026-03-28-17.30.47.000000;S;;;;;15;;;;;T;;25701;;;;;;;;;;;;;;;;;;;;;;;;28789;;;;;;;;;;;;;;;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;12413;;;;;;;;N;N;;
28940;12;C;9;15;T;P;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;28939;;;;RAQUINES;2026-02-25-10.36.54.000000;;;;;;2026-02-25-10.37.10.000000;S;;;;;15;;9082;960;8122;T;0;25701;;26813,86;23645,36;0;;;;;;;;;;;;;;;;;;;28939;28790;;;;;;;;;;;;;;0;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;30990;;;;;;;9082;N;N;;
28941;15;C;9;15;X;A;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;;;;;RAQUINES;2026-02-25-10.36.54.000000;RAQUINES;2026-02-25-00.00.00.000000;;;RAQUINES;2026-02-25-00.00.00.000000;S;;;;;15;;;;;T;;25701;;;;;;;;;;;;;;;;;;;;;;;;28791;;;;;;;;;;;;;;;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;12413;;;;;;;;N;N;;
28942;13;C;9;15;T;P;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;28941;;;;RAQUINES;2026-02-25-10.36.54.000000;;;;;;2026-02-25-10.37.11.000000;S;;;;;15;;6126;1534;4592;T;0;25701;;14402,35;12051,98;;;;;;;;;;;;;;;;;;;;28941;28792;;;;;;;;;;;;;;0;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;21161;;;;;;;6126;N;N;;
28943;15;C;9;15;X;A;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;;;;;RAQUINES;2026-02-25-10.36.54.000000;RAQUINES;2026-02-25-00.00.00.000000;;;RAQUINES;2026-02-25-00.00.00.000000;S;;;;;15;;;;;T;;25701;;;;;;;;;;;;;;;;;;;;;;;;28793;;;;;;;;;;;;;;;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;12413;;;;;;;;N;N;;
28944;14;C;9;15;T;P;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;28943;;;;RAQUINES;2026-02-25-10.36.54.000000;;;;;;2026-02-25-10.37.13.000000;S;;;;;15;;4741;1003;3738;T;0;25701;;12571,3;9650,86;;;;;;;;;;;;;;;;;;;;28943;28794;;;;;;;;;;;;;;0;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;21161;;;;;;;4741;N;N;;
28945;15;C;9;15;X;A;2026-02-25-00.00.00.000000;2026-02-25-00.00.00.000000;;;;C;0;;;;;RAQUINES;2026-02-25-10.36.54.000000;RAQUINES;2026-02-25-00.00.00.000000;;;RAQUINES;2026-02-25-00.00.00.000000;S;;;;;15;;;;;T;;25701;;;;;;;;;;;;;;;;;;;;;;;;28795;;;;;;;;;;;;;;;2026-02-25-00.00.00.000000;;;;N;;;;;;;;;2026-02-25-00.00.00.000000;;12413;;;;;;;;N;N;;
26622;1;C;8;2597;C;A;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-10-01.38.00.000000;S;;;;1;900;;1440;120;1320;T;0;23862;;23040;21120;1920;;;;;;;;;;;;0;;;;;;;;26462;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;19162;N;;;0;;;1440;N;N;;
26623;2;M;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.54.000000;S;;;;2;900;;20844;0;20844;T;0;23862;;271152;271152;;;;;;;;;;;;;0;;;;;;;;26463;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;20844;N;N;;
26624;3;C;8;2597;C;A;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;3;900;;42840;1164;41676;T;0;23862;;587700;570654;0;;;;;;;;;;;;0;;;;;;;;26464;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;42840;N;N;;
26625;4;L;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;4;900;;15588;0;15588;T;0;23862;;177204;177204;;;;;;;;;;;;;0;;;;;;;;26465;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;15588;N;N;;
26626;5;L;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;5;900;;14544;0;14544;T;0;23862;;163332;163332;;;;;;;;;;;;;0;;;;;;;;26466;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;14544;N;N;;
26627;6;L;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;6;900;;22788;0;22788;T;0;23862;;288504;288504;;;;;;;;;;;;;0;;;;;;;;26467;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;22788;N;N;;
26628;7;L;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;7;900;;16164;0;16164;T;0;23862;;210132;210132;;;;;;;;;;;;;0;;;;;;;;26468;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;16164;N;N;;
26629;8;L;8;2597;C;A;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.55.000000;S;;;;8;900;;8064;60;8004;T;0;23862;;87552;87288;0;;;;;;;;;;;;0;;;;;;;;26469;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;8064;N;N;;
26630;11;L;8;2597;C;C;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-07-01.37.56.000000;S;;;;11;900;;31320;0;31320;T;0;23862;;419220;419220;;;;;;;;;;;;;0;;;;;;;;26470;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18316;N;;;0;;;31320;N;N;;
26632;13;L;8;2597;C;A;2026-02-23-00.00.00.000000;2026-02-26-00.00.00.000000;2026-02-27-00.00.00.000000;28;;C;0;;;;;LARAMOS;2026-02-23-16.17.19.000000;;;LARAMOS;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-08-01.41.05.000000;S;;;;13;900;;23652;726;22926;T;0;23862;;304236;293244;10992;;;;;;;;;;;;0;;;;;;;;26472;;;;;;;;;;;0;;;0;2026-02-26-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-23-00.00.00.000000;;18356;N;;;0;;;23652;N;N;;
31947;3;C;9;15;T;A;2026-03-03-00.00.00.000000;2026-03-03-00.00.00.000000;;28;;C;0;31940;;;;RAQUINES;2026-03-03-14.45.59.000000;;;;;;2026-03-03-14.46.00.000000;S;;;;;15;;3060;2040;1020;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;31940;31786;;;;;;;;;;;;;;0;2026-03-03-00.00.00.000000;;;;N;;;;;;;;;2026-03-03-00.00.00.000000;;16385;;;;;;;3060;N;N;;
5355;7;L;2;12167;C;C;2026-02-01-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-07-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-01-17.10.07.000000;;;DEIZABEL;2026-02-01-00.00.00.000000;JOBAUTOM;2026-03-05-17.39.19.000000;S;;;;7;900;;42;0;42;T;0;6083;;1301,68;1301,68;;;;;;;;;;;;;0;;;;;;;;5315;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-01-00.00.00.000000;;17632;N;;;0;;;42;N;N;;
5728;7;L;2;5714;C;C;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-07-00.00.00.000000;60;;C;0;;;;;DEIZABEL;2026-02-02-14.28.59.000000;;;DEIZABEL;2026-02-02-00.00.00.000000;JOBAUTOM;2026-03-05-17.39.45.000000;S;;;;7;1;;70;0;70;T;0;6463;;132,3;132,3;;;;;;;;;;;;;0;;;;;;;;5688;;;;;;;;;;;0;;;0;2026-02-02-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-02-00.00.00.000000;;17632;N;;;0;;;70;N;N;;
5991;7;L;8;16491;C;C;2026-02-02-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-09-00.00.00.000000;28;;C;0;;;;;THROCHA;2026-02-02-16.42.48.000000;;;;;JOBAUTOM;2026-03-05-17.40.18.000000;S;;;;7;900;;496,685;0;496,685;T;0;6621;;10472,84;10472,85;;;;;;;;;;;;;0;;;;;;;;5951;;;;;;;;;;;0;;;0;2026-02-09-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-02-00.00.00.000000;;17632;N;;;0;;;496,685;N;N;;
4949;7;L;3;13838;C;C;2026-01-30-00.00.00.000000;2026-02-06-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DAMARQUE;2026-01-30-11.16.19.000000;;;;;JOBAUTOM;2026-03-05-17.36.45.000000;S;;;;7;900;;210;0;210;T;0;5820;;331,22;331,22;;;;;;;;;;;;;0;;;;;;;;4909;;;;;;;;;;;0;;;0;2026-02-06-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;210;N;N;;
5149;7;L;8;10511;C;C;2026-01-31-00.00.00.000000;2026-02-05-00.00.00.000000;2026-02-07-00.00.00.000000;30;;C;0;;;;;THROCHA;2026-01-31-10.04.28.000000;;;THROCHA;2026-01-31-00.00.00.000000;JOBAUTOM;2026-03-05-17.38.10.000000;S;;;;7;1;;893,4;0;893,4;T;0;5982;;7015,73;7015,72;;;;;;;;;;;;;0;;;;;;;;5109;;;;;;;;;;;0;;;0;2026-02-05-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-31-00.00.00.000000;;17632;N;;;0;;;893,4;N;N;;
5340;7;L;2;7344;C;C;2026-02-01-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-06-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-01-14.42.35.000000;;;DEIZABEL;2026-02-01-00.00.00.000000;JOBAUTOM;2026-03-05-17.39.11.000000;S;;;;7;900;;240;0;240;T;0;6121;;535,68;535,68;;;;;;;;;;;;;0;;;;;;;;5300;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-01-00.00.00.000000;;17632;N;;;0;;;240;N;N;;
6230;7;L;3;3589;C;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-18-00.00.00.000000;30;;C;0;;;;;DAMARQUE;2026-02-03-09.01.54.000000;;;;;JOBAUTOM;2026-03-05-17.40.55.000000;S;;;;7;900;;1253;0;1253;T;0;6825;;5172,3;5172,3;;;;;;;;;;;;;0;;;;;;;;6170;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;1253;N;N;;
5009;5;L;6;13812;C;C;2026-01-30-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-24-00.00.00.000000;30;;C;0;;;;;KEDOUGLA;2026-01-30-15.32.49.000000;;;;;JOBAUTOM;2026-03-05-17.37.09.000000;S;;;;5;900;;2804;0;2804;T;0;5759;;9194,84;9194,83;;;;;;;;;;;;;0;;;;;;;;4969;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;2804;N;N;;
5012;8;L;6;13812;C;C;2026-01-30-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-24-00.00.00.000000;30;;C;0;;;;;KEDOUGLA;2026-01-30-15.32.49.000000;;;;;JOBAUTOM;2026-03-05-17.37.16.000000;S;;;;8;900;;1086;0;1086;T;0;5759;;3096,86;3096,87;;;;;;;;;;;;;0;;;;;;;;4972;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;1086;N;N;;
5008;4;L;6;13812;C;C;2026-01-30-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-24-00.00.00.000000;30;;C;0;;;;;KEDOUGLA;2026-01-30-15.32.49.000000;;;;;JOBAUTOM;2026-03-05-17.37.06.000000;S;;;;4;900;;4186;0;4186;T;0;5759;;12602,31;12602,36;;;;;;;;;;;;;0;;;;;;;;4968;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;4186;N;N;;
5006;2;M;6;13812;C;C;2026-01-30-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-24-00.00.00.000000;30;;C;0;;;;;KEDOUGLA;2026-01-30-15.32.49.000000;;;;;JOBAUTOM;2026-03-05-17.36.54.000000;S;;;;2;900;;6216;0;6216;T;0;5759;;22707,6;22707,66;;;;;;;;;;;;;0;;;;;;;;4966;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;6216;N;N;;
5010;6;L;6;13812;C;C;2026-01-30-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-24-00.00.00.000000;30;;C;0;;;;;KEDOUGLA;2026-01-30-15.32.49.000000;;;;;JOBAUTOM;2026-03-05-17.37.12.000000;S;;;;6;900;;4272;0;4272;T;0;5759;;13117,87;13117,88;;;;;;;;;;;;;0;;;;;;;;4970;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-30-00.00.00.000000;;17632;N;;;0;;;4272;N;N;;
8301;5;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8291;;;;RAQUINES;2026-02-03-18.13.51.000000;;;;;;2026-02-03-18.14.02.000000;S;;;;;15;;8408;6096;2312;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8291;8252;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;10003;;;;;;;8408;N;N;;
20386;5;C;9;15;T;P;2026-02-16-00.00.00.000000;2026-02-16-00.00.00.000000;;;;C;0;20385;;;;AUTOMATICO;2026-02-16-04.12.06.000000;;;;;;2026-02-16-04.12.07.000000;S;;;;;15;;2412;2076;336;T;0;17784;;7074,41;961,3;6113,11;;;;;;;;;;;;;;;;;;;20385;20404;;;;;;;;;;;;;;0;2026-02-16-00.00.00.000000;;;;N;;;;;;;;;2026-02-16-00.00.00.000000;;9913;;;;;;;2412;N;N;;
31945;4;C;9;15;T;A;2026-03-03-00.00.00.000000;2026-03-03-00.00.00.000000;;28;;C;0;31940;;;;RAQUINES;2026-03-03-14.45.59.000000;;;;;;2026-03-03-14.46.00.000000;S;;;;;15;;1020;1020;0;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;31940;31784;;;;;;;;;;;;;;0;2026-03-03-00.00.00.000000;;;;N;;;;;;;;;2026-03-03-00.00.00.000000;;16584;;;;;;;1020;N;N;;
32014;5;C;9;15;T;A;2026-03-03-00.00.00.000000;2026-03-03-00.00.00.000000;;28;;C;0;32005;;;;RAQUINES;2026-03-03-15.35.10.000000;;;;;;2026-03-03-15.35.12.000000;S;;;;;15;;500;500;0;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;32005;31853;;;;;;;;;;;;;;0;2026-03-03-00.00.00.000000;;;;N;;;;;;;;;2026-03-03-00.00.00.000000;;17513;;;;;;;500;N;N;;
17453;12;L;2;3303;C;C;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-11-18.55.54.000000;;;DEIZABEL;2026-02-11-00.00.00.000000;JOBAUTOM;2026-03-05-17.48.53.000000;S;;;;12;900;;12;0;12;T;0;14861;;95,88;95,88;;;;;;;;;;;;;0;;;;;;;;17465;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-11-00.00.00.000000;;17632;N;;;0;;;12;N;N;;
19767;2;M;2;14112;C;C;2026-02-13-00.00.00.000000;2026-02-17-00.00.00.000000;2026-02-21-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-13-19.19.09.000000;;;DEIZABEL;2026-02-13-00.00.00.000000;JOBAUTOM;2026-03-05-17.55.59.000000;S;;;;2;900;;60;0;60;T;0;17261;;354,12;354,12;;;;;;;;;;;;;0;;;;;;;;19785;;;;;;;;;;;0;;;0;2026-02-17-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-13-00.00.00.000000;;17632;N;;;0;;;60;N;N;;
17454;13;L;2;3303;C;C;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-11-18.55.54.000000;;;DEIZABEL;2026-02-11-00.00.00.000000;JOBAUTOM;2026-03-05-17.48.53.000000;S;;;;13;900;;32;0;32;T;0;14861;;496,32;496,32;;;;;;;;;;;;;0;;;;;;;;17466;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-11-00.00.00.000000;;17632;N;;;0;;;32;N;N;;
20858;2;M;2;16351;C;C;2026-02-16-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-21-00.00.00.000000;30;;C;0;;;;;DEIZABEL;2026-02-16-12.15.48.000000;;;DEIZABEL;2026-02-16-00.00.00.000000;JOBAUTOM;2026-03-05-17.56.32.000000;S;;;;2;900;;116;0;116;T;0;18101;;1881;1881;;;;;;;;;;;;;0;;;;;;;;20876;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-16-00.00.00.000000;;17632;N;;;0;;;116;N;N;;
20938;2;M;2;3303;C;C;2026-02-16-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-21-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-16-15.41.42.000000;;;DEIZABEL;2026-02-16-00.00.00.000000;JOBAUTOM;2026-03-05-17.56.35.000000;S;;;;2;900;;100;0;100;T;0;18461;;1217,04;1217,04;;;;;;;;;;;;;0;;;;;;;;20956;;;;;;;;;;;0;;;0;2026-02-18-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-16-00.00.00.000000;;17632;N;;;0;;;100;N;N;;
17455;14;L;2;3303;C;C;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-11-18.55.54.000000;;;DEIZABEL;2026-02-11-00.00.00.000000;JOBAUTOM;2026-03-05-17.48.53.000000;S;;;;14;900;;36;0;36;T;0;14861;;287,64;287,64;;;;;;;;;;;;;0;;;;;;;;17467;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-11-00.00.00.000000;;17632;N;;;0;;;36;N;N;;
17456;17;L;2;3303;C;C;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-11-18.55.54.000000;;;DEIZABEL;2026-02-11-00.00.00.000000;JOBAUTOM;2026-03-05-17.48.54.000000;S;;;;17;900;;36;0;36;T;0;14861;;287,64;287,64;;;;;;;;;;;;;0;;;;;;;;17468;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-11-00.00.00.000000;;17632;N;;;0;;;36;N;N;;
17457;18;L;2;3303;C;C;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-14-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-11-18.55.54.000000;;;DEIZABEL;2026-02-11-00.00.00.000000;JOBAUTOM;2026-03-05-17.48.54.000000;S;;;;18;900;;24;0;24;T;0;14861;;191,76;191,76;;;;;;;;;;;;;0;;;;;;;;17469;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-11-00.00.00.000000;;17632;N;;;0;;;24;N;N;;
18405;17;L;2;10421;C;C;2026-02-12-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-21-00.00.00.000000;30;;C;0;;;;;DEIZABEL;2026-02-12-18.51.39.000000;;;DEIZABEL;2026-02-12-00.00.00.000000;JOBAUTOM;2026-03-05-17.54.07.000000;S;;;;17;900;;1110;0;1110;T;0;15981;;6370,62;6370,62;;;;;;;;;;;;;0;;;;;;;;18417;;;;;;;;;;;0;;;0;2026-02-16-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-12-00.00.00.000000;;17632;N;;;0;;;1110;N;N;;
18398;6;L;2;10421;C;C;2026-02-12-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-21-00.00.00.000000;30;;C;0;;;;;DEIZABEL;2026-02-12-18.51.39.000000;;;DEIZABEL;2026-02-12-00.00.00.000000;JOBAUTOM;2026-03-05-17.53.54.000000;S;;;;6;900;;937;0;937;T;0;15981;;5151,1;5151,1;;;;;;;;;;;;;0;;;;;;;;18410;;;;;;;;;;;0;;;0;2026-02-16-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-12-00.00.00.000000;;17632;N;;;0;;;937;N;N;;
