CODACESSONUM;CGCFORNEC;TIPCODIGO;SEQFAMILIA;QTDEMBALAGEM;SEQPRODUTO;INDUTILVENDA;INDREPLICACAO;INDGEROUREPLICACAO;CODACESSO;INDUTILWMS;INDPREFEDI;INDEANTRIBNFE;DTAHORALTERACARGAPDV;USUARIOALTERACAO;DTAINIUTILCODTRANS;DTAFINALUTILCODTRANS;INDUTILNFE;INDABCPREFERENCIAL;INDGTINFABPROPRIA;MULTEQPEMB;MULTEQPEMBALAGEM;DATAHORAALTERACAO;NROBASEEXPORTACAOERP;CGCFORNEC_BKP
;0;D;2768;12;3824;N;S;;27896327501118;S;;;2025-01-03-09.35.47.000000;JORSALDA;;;S;;;;;2025-01-03-09.35.47.000000;;0
;0;E;2768;1;3824;S;S;;7896327501114;S;;;2025-01-03-09.35.47.000000;JORSALDA;;;S;;;;;2025-01-03-09.35.47.000000;;0
;0;I;2768;1;3824;N;S;;0054519;S;;;2025-01-03-09.35.47.000000;JORSALDA;;;S;;;;;2025-01-03-09.35.47.000000;;0
;0;D;2768;12;3825;N;S;;27896327501125;S;;;2025-01-03-09.41.37.000000;JORSALDA;;;S;;;;;2025-01-03-09.41.37.000000;;0
;0;E;2768;1;3825;S;S;;7896327501121;S;;;2025-01-03-09.41.37.000000;JORSALDA;;;S;;;;;2025-01-03-09.41.37.000000;;0
;0;E;2573;1;3509;S;S;;7898331486739;S;;;2024-12-28-08.12.08.000000;MYGOMES;;;S;;;;;2024-12-28-08.12.08.000000;;0
;0;I;2572;1;3510;N;S;;1012507;S;;;2024-12-28-08.13.57.000000;JORSALDA;;;S;;;;;2024-12-28-08.13.57.000000;;0
;0;E;2575;1;3511;S;S;;7898331480089;S;;;2025-12-05-17.14.37.000000;IGORNAT;;;S;;;;;2025-12-05-17.14.37.000000;0;0
;0;E;2574;1;3512;S;S;;7898171880025;S;;;2026-02-10-16.03.28.000000;IGORNAT;;;S;;;;;2026-02-10-16.03.28.000000;0;0
;0;I;2574;1;3512;N;S;;0078993;S;;;2024-12-28-08.30.02.000000;JORSALDA;;;S;;;;;2024-12-28-08.30.02.000000;;0
;0;E;2577;1;3514;S;S;;7898331480485;S;;;2026-01-15-17.22.34.000000;IGORNAT;;;S;;;;;2026-01-15-17.22.34.000000;0;0
;0;I;2578;1;3516;N;S;;0079006;S;;;2024-12-28-08.40.37.000000;JORSALDA;;;S;;;;;2024-12-28-08.40.37.000000;;0
;0;E;2588;1;3524;S;S;;7898409951046;S;;;2024-12-28-09.08.17.000000;JORSALDA;;;S;;;;;2024-12-28-09.08.17.000000;;0
;0;E;2592;1;3531;S;S;;7622300119621;S;;;2024-12-28-09.22.15.000000;JORSALDA;;;S;;;;;2024-12-28-09.22.15.000000;;0
;0;E;2594;1;3535;S;S;;7622300119652;S;;;2024-12-28-09.32.43.000000;JORSALDA;;;S;;;;;2024-12-28-09.32.43.000000;;0
;0;E;2598;1;3539;S;S;;7898171880063;S;;;2024-12-28-09.49.29.000000;JORSALDA;;;S;;;;;2024-12-28-09.49.29.000000;;0
;0;E;2604;1;3545;S;S;;7896706300505;S;;;2024-12-28-10.28.26.000000;JORSALDA;;;S;;;;;2024-12-28-10.28.26.000000;;0
;0;I;2604;1;3546;N;S;;0114330;S;;;2024-12-28-10.33.19.000000;JORSALDA;;;S;;;;;2024-12-28-10.33.19.000000;;0
;0;D;2618;36;3565;N;S;;17896327516139;S;;;2024-12-28-11.41.40.000000;JORSALDA;;;S;;;;;2024-12-28-11.41.40.000000;;0
;0;D;2618;36;3572;N;S;;17896327516160;S;;;2025-01-24-15.01.48.000000;JORSALDA;;;S;;;;;2025-01-24-15.01.48.000000;;0
;0;E;2618;1;3572;S;S;;7896327516163;S;;;2024-12-28-11.56.17.000000;JORSALDA;;;S;;;;;2024-12-28-11.56.17.000000;;0
;0;E;2663;1;3645;S;S;;7896706302233;S;;;2024-12-30-14.18.25.000000;JORSALDA;;;S;;;;;2024-12-30-14.18.25.000000;;0
;0;I;2669;1;3651;N;S;;0010573;S;;;2024-12-30-14.37.19.000000;JORSALDA;;;S;;;;;2024-12-30-14.37.19.000000;;0
;0;E;2673;1;3657;S;S;;7898224531065;S;;;2024-12-30-14.53.55.000000;JORSALDA;;;S;;;;;2024-12-30-14.53.55.000000;;0
;0;E;2676;1;3662;S;S;;7891000100103;S;;;2024-12-30-15.46.22.000000;JORSALDA;;;S;;;;;2024-12-30-15.46.22.000000;;0
;0;E;2682;1;3668;S;S;;7891000065440;S;;;2024-12-30-15.57.56.000000;JORSALDA;;;S;;;;;2024-12-30-15.57.56.000000;;0
;0;I;2688;1;3676;N;S;;1013942;S;;;2024-12-30-16.39.27.000000;MYGOMES;;;S;;;;;2024-12-30-16.39.27.000000;;0
;0;D;2688;24;3677;N;S;;17896041180029;S;;;2024-12-30-16.42.41.000000;MYGOMES;;;S;;;;;2024-12-30-16.42.41.000000;;0
;7718633;F;2760;1;3808;N;S;;2259680;S;;;2025-01-02-17.06.41.000000;JORSALDA;;;S;;;;;2025-01-02-17.06.41.000000;;7718633
;0;I;2760;1;3808;N;S;;1000731;S;;;2025-01-02-17.06.41.000000;JORSALDA;;;S;;;;;2025-01-02-17.06.41.000000;;0
;0;E;2761;1;3809;S;S;;7890300117989;S;;;2025-01-02-17.14.24.000000;JORSALDA;;;S;;;;;2025-01-02-17.14.24.000000;;0
;0;I;2768;1;3825;N;S;;0054518;S;;;2025-01-03-09.41.37.000000;JORSALDA;;;S;;;;;2025-01-03-09.41.37.000000;;0
;0;D;2769;12;3827;N;S;;17896706300571;S;;;2026-07-15-11.44.41.000000;IGORNAT;;;S;;;;;2026-07-15-11.44.41.000000;0;0
;10657019;F;1285;20;1844;N;S;;706;S;;;2025-01-03-10.20.39.000000;MYGOMES;;;S;;;;;2025-01-03-10.20.39.000000;;10657019
;0;I;2770;1;3828;N;S;;0165433;S;;;2025-01-03-10.22.05.000000;JORSALDA;;;S;;;;;2025-01-03-10.22.05.000000;;0
;10657019;F;1287;15;1848;N;S;;841;S;;;2026-05-27-14.22.59.000000;IGORNAT;;;S;;;;;2026-05-27-14.22.59.000000;0;10657019
;97580260;F;2446;1;3326;N;S;;6378;S;;;2025-01-03-11.02.49.000000;JORSALDA;;;S;;;;;2025-01-03-11.02.49.000000;;97580260
;10657019;F;1288;30;1851;N;S;;48;S;;;2025-01-03-11.02.52.000000;MYGOMES;;;S;;;;;2025-01-03-11.02.52.000000;;10657019
;0;D;1295;1;1865;N;S;;17897190303833;S;;;2026-01-13-08.21.40.000000;CVELOSO;;;S;;;;;2026-01-13-08.21.40.000000;0;0
;50747922;F;1295;36;1865;N;S;;780201;S;;;2026-01-13-08.21.40.000000;CVELOSO;;;S;;;;;2026-01-13-08.21.40.000000;0;50747922
;0;D;1296;48;1868;N;S;;37896321007576;S;;;2025-01-03-14.09.39.000000;MYGOMES;;;S;;;;;2025-01-03-14.09.39.000000;;0
;0;D;1296;48;1869;N;S;;37896321007569;S;;;2025-01-03-14.17.20.000000;MYGOMES;;;S;;;;;2025-01-03-14.17.20.000000;;0
;91155259;F;1297;48;1870;N;S;;08815;S;;;2025-01-03-14.32.37.000000;MYGOMES;;;S;;;;;2025-01-03-14.32.37.000000;;91155259
;61186888;F;236;12;130;N;S;;139697;S;;;2025-01-31-15.38.48.000000;LUSENA;;;S;;;;;2025-01-31-15.38.48.000000;;61186888
;50747922;F;1295;36;1863;N;S;;760201;S;;;2025-01-03-16.05.48.000000;MYGOMES;;;S;;;;;2025-01-03-16.05.48.000000;;50747922
;61186888;F;238;12;133;N;S;;139696;S;;;2025-01-31-15.43.53.000000;LUSENA;;;S;;;;;2025-01-31-15.43.53.000000;;61186888
;97580260;F;1304;20;1882;N;S;;16341;S;;;2025-01-03-16.22.09.000000;MYGOMES;;;S;;;;;2025-01-03-16.22.09.000000;;97580260
;0;D;244;6;138;N;S;;17896452100494;S;;;2025-01-03-16.29.07.000000;LUSENA;;;S;;;;;2025-01-03-16.29.07.000000;;0
;91155259;F;1307;28;1887;N;S;;08380;S;;;2025-01-03-16.49.56.000000;MYGOMES;;;S;;;;;2025-01-03-16.49.56.000000;;91155259
;91319392;F;243;6;137;N;S;;800006017;S;;;2025-01-31-15.45.44.000000;LUSENA;;;S;;;;;2025-01-31-15.45.44.000000;;91319392
;50747922;F;1308;16;1889;N;S;;866601;S;;;2025-01-03-16.56.17.000000;MYGOMES;;;S;;;;;2025-01-03-16.56.17.000000;;50747922
;0;D;247;6;141;N;S;;17896452100456;S;;;2025-01-03-17.13.35.000000;LUSENA;;;S;;;;;2025-01-03-17.13.35.000000;;0
;0;D;249;6;143;N;S;;17896452100463;S;;;2025-01-03-17.21.01.000000;LUSENA;;;S;;;;;2025-01-03-17.21.01.000000;;0
;91319392;F;249;6;143;N;S;;800007008;S;;;2025-01-31-15.50.28.000000;LUSENA;;;S;;;;;2025-01-31-15.50.28.000000;;91319392
;91319392;F;252;6;146;N;S;;800006016;S;;;2025-01-31-15.51.09.000000;LUSENA;;;S;;;;;2025-01-31-15.51.09.000000;;91319392
;0;D;254;6;148;N;S;;17896452100883;S;;;2025-01-03-17.44.05.000000;LUSENA;;;S;;;;;2025-01-03-17.44.05.000000;;0
;91319392;F;254;6;148;N;S;;800006026;S;;;2025-01-31-15.51.40.000000;LUSENA;;;S;;;;;2025-01-31-15.51.40.000000;;91319392
;91319392;F;256;6;150;N;S;;800006018;S;;;2025-01-31-15.52.14.000000;LUSENA;;;S;;;;;2025-01-31-15.52.14.000000;;91319392
;0;D;1315;12;1898;N;S;;17896306610971;S;;;2025-01-04-08.15.47.000000;MYGOMES;;;S;;;;;2025-01-04-08.15.47.000000;;0
;89425888;F;1315;12;1899;N;S;;99158;S;;;2025-01-04-08.21.43.000000;MYGOMES;;;S;;;;;2025-01-04-08.21.43.000000;;89425888
;0;D;1318;12;1905;N;S;;27896058500596;S;;;2025-01-04-08.38.57.000000;MYGOMES;;;S;;;;;2025-01-04-08.38.57.000000;;0
;7155670;F;269;6;165;N;S;;144;S;;;2025-01-31-15.57.22.000000;LUSENA;;;S;;;;;2025-01-31-15.57.22.000000;;7155670
;0;D;1303;16;1878;N;S;;17897190305684;S;;;2025-01-04-08.55.13.000000;MYGOMES;;;S;;;;;2025-01-04-08.55.13.000000;;0
;7155670;F;275;6;170;N;S;;145;S;;;2025-01-31-15.59.59.000000;LUSENA;;;S;;;;;2025-01-31-15.59.59.000000;;7155670
;89425888;F;1322;16;1909;N;S;;91515;S;;;2025-01-04-09.57.34.000000;MYGOMES;;;S;;;;;2025-01-04-09.57.34.000000;;89425888
;89425888;F;1327;16;1922;N;S;;90249;S;;;2025-01-04-11.28.51.000000;MYGOMES;;;S;;;;;2025-01-04-11.28.51.000000;;89425888
;0;E;2551;1;3477;S;S;;7896577201697;S;;;2024-12-27-14.22.52.000000;JORSALDA;;;S;;;;;2024-12-27-14.22.52.000000;;0
;0;I;2551;1;3477;N;S;;1009089;S;;;2024-12-27-14.21.29.000000;JORSALDA;;;S;;;;;2024-12-27-14.21.29.000000;;0
;0;I;2554;1;3480;N;S;;1009082;S;;;2024-12-27-14.33.12.000000;JORSALDA;;;S;;;;;2024-12-27-14.33.12.000000;;0
;0;D;2555;6;3481;N;S;;17896504305501;S;;;2024-12-27-14.48.55.000000;JORSALDA;;;S;;;;;2024-12-27-14.48.55.000000;;0
;0;E;2555;1;3481;S;S;;7896504305504;S;;;2024-12-27-14.48.55.000000;JORSALDA;;;S;;;;;2024-12-27-14.48.55.000000;;0
;0;E;2556;1;3482;S;S;;7896577201680;S;;;2024-12-27-14.57.00.000000;JORSALDA;;;S;;;;;2024-12-27-14.57.00.000000;;0
;0;I;2557;1;3483;N;S;;1009091;S;;;2024-12-27-15.08.32.000000;JORSALDA;;;S;;;;;2024-12-27-15.08.32.000000;;0
;0;E;2558;1;3484;S;S;;7896504305573;S;;;2024-12-27-15.16.43.000000;JORSALDA;;;S;;;;;2024-12-27-15.16.43.000000;;0
;0;E;2561;1;3487;S;S;;7898329011868;S;;;2024-12-27-16.05.52.000000;JORSALDA;;;S;;;;;2024-12-27-16.05.52.000000;;0
;0;E;2561;1;3489;S;S;;7898329011899;S;;;2024-12-27-16.17.21.000000;JORSALDA;;;S;;;;;2024-12-27-16.17.21.000000;;0
;0;E;2561;1;3491;S;S;;7898329012902;S;;;2024-12-27-16.24.36.000000;JORSALDA;;;S;;;;;2024-12-27-16.24.36.000000;;0
;0;E;2561;1;3493;S;S;;7898329011912;S;;;2024-12-27-16.34.58.000000;JORSALDA;;;S;;;;;2024-12-27-16.34.58.000000;;0
;0;I;2691;1;3681;N;S;;1013943;S;;;2024-12-31-08.48.51.000000;MYGOMES;;;S;;;;;2024-12-31-08.48.51.000000;;0
;0;D;2691;24;3683;N;S;;17896041180104;S;;;2024-12-31-08.58.34.000000;MYGOMES;;;S;;;;;2024-12-31-08.58.34.000000;;0
;0;E;2695;1;3686;S;S;;7896327510314;S;;;2025-12-23-14.24.55.000000;JORSALDA;;;S;;;;;2025-12-23-14.24.55.000000;0;0
;0;I;2695;1;3686;N;S;;1009400;S;;;2024-12-31-09.13.47.000000;MYGOMES;;;S;;;;;2024-12-31-09.13.47.000000;;0
;0;I;2696;1;3689;N;S;;1020558;S;;;2024-12-31-09.25.20.000000;MYGOMES;;;S;;;;;2024-12-31-09.25.20.000000;;0
;0;E;2698;1;3691;S;S;;7891000006689;S;;;2026-01-14-15.25.56.000000;CVELOSO;;;S;;;;;2026-01-14-15.25.56.000000;0;0
;0;I;2698;1;3693;N;S;;1000681;S;;;2024-12-31-09.45.50.000000;MYGOMES;;;S;;;;;2024-12-31-09.45.50.000000;;0
;0;I;2704;1;3703;N;S;;114322;S;;;2024-12-31-10.42.13.000000;MYGOMES;;;S;;;;;2024-12-31-10.42.13.000000;;0
;0;E;2702;1;3695;S;S;;7894000810201;S;;;2024-12-31-10.00.35.000000;MYGOMES;;;S;;;;;2024-12-31-10.00.35.000000;;0
;0;E;201;15;99;S;S;;7622210696687;S;;;2024-12-31-10.11.16.000000;LUSENA;;;S;;;;;2024-12-31-10.11.16.000000;;0
;0;I;2703;1;3697;N;S;;1013211;S;;;2024-12-31-10.11.10.000000;MYGOMES;;;S;;;;;2024-12-31-10.11.10.000000;;0
;0;I;2703;1;3699;N;S;;1012579;S;;;2024-12-31-10.18.26.000000;MYGOMES;;;S;;;;;2024-12-31-10.18.26.000000;;0
;0;E;2708;1;3710;S;S;;7891095150472;S;;;2024-12-31-11.23.34.000000;MYGOMES;;;S;;;;;2024-12-31-11.23.34.000000;;0
;0;D;2708;1;3710;N;S;;57891095006187;S;;;2024-12-31-11.23.34.000000;MYGOMES;;;S;;;;;2024-12-31-11.23.34.000000;;0
;0;E;2706;1;3713;S;S;;7891095150304;S;;;2024-12-31-11.05.16.000000;MYGOMES;;;S;;;;;2024-12-31-11.05.16.000000;;0
;0;E;2706;1;3714;S;S;;7891095605569;S;;;2024-12-31-11.11.16.000000;MYGOMES;;;S;;;;;2024-12-31-11.11.16.000000;;0
;0;E;2706;1;3716;S;S;;7891095605576;S;;;2024-12-31-11.18.48.000000;MYGOMES;;;S;;;;;2024-12-31-11.18.48.000000;;0
;0;E;2709;1;3720;S;S;;7898928293078;S;;;2024-12-31-11.35.56.000000;MYGOMES;;;S;;;;;2024-12-31-11.35.56.000000;;0
;0;I;2710;1;3722;N;S;;1020828;S;;;2025-12-29-08.26.10.000000;JORSALDA;;;S;;;;;2025-12-29-08.26.10.000000;0;0
;0;E;2713;1;3726;S;S;;7891132019038;S;;;2024-12-31-11.54.34.000000;MYGOMES;;;S;;;;;2024-12-31-11.54.34.000000;;0
;0;I;2713;1;3727;N;S;;9911918;S;;;2024-12-31-11.57.45.000000;MYGOMES;;;S;;;;;2024-12-31-11.57.45.000000;;0
;87547188;F;195;24;69;N;S;;3754;S;;;2025-01-31-15.24.15.000000;LUSENA;;;S;;;;;2025-01-31-15.24.15.000000;;87547188
;0;D;196;24;70;N;S;;17891141023030;S;;;2025-01-03-10.35.22.000000;LUSENA;;;S;;;;;2025-01-03-10.35.22.000000;;0
;87547188;F;196;24;70;N;S;;2304;S;;;2025-01-31-15.22.49.000000;LUSENA;;;S;;;;;2025-01-31-15.22.49.000000;;87547188
;87547188;F;2773;24;3831;N;S;;2280;S;;;2025-01-31-15.27.59.000000;LUSENA;;;S;;;;;2025-01-31-15.27.59.000000;;87547188
;0;I;2773;1;3831;N;S;;41242;S;;;2025-01-03-11.34.19.000000;LUSENA;;;S;;;;;2025-01-03-11.34.19.000000;;0
;0;E;2773;6;3831;N;S;;7891141022791;S;;;2025-01-03-11.35.41.000000;LUSENA;;;S;;;;;2025-01-03-11.35.41.000000;;0
;88815295;F;1404;10;2045;N;S;;170;S;;;2025-01-06-11.51.16.000000;JORSALDA;;;S;;;;;2025-01-06-11.51.16.000000;;88815295
;88944558;F;1405;10;2046;N;S;;43606;S;;;2025-01-06-11.53.08.000000;JORSALDA;;;S;;;;;2025-01-06-11.53.08.000000;;88944558
;1595385;F;1407;10;2049;N;S;;2002010010;S;;;2025-01-06-11.54.07.000000;JORSALDA;;;S;;;;;2025-01-06-11.54.07.000000;;1595385
;1595385;F;1408;10;2050;N;S;;2003100010;S;;;2025-01-06-11.55.24.000000;JORSALDA;;;S;;;;;2025-01-06-11.55.24.000000;;1595385
;82945932;F;1336;24;1860;N;S;;119;S;;;2025-01-06-08.43.42.000000;MYGOMES;;;S;;;;;2025-01-06-08.43.42.000000;;82945932
;88944558;F;1413;30;2057;N;S;;2544;S;;;2025-01-06-11.56.58.000000;JORSALDA;;;S;;;;;2025-01-06-11.56.58.000000;;88944558
;8639812;F;1414;30;2058;N;S;;42;S;;;2025-01-06-14.05.20.000000;JORSALDA;;;S;;;;;2025-01-06-14.05.20.000000;;8639812
;28075181;F;1425;30;2074;N;S;;00000042;S;;;2025-01-06-14.08.32.000000;JORSALDA;;;S;;;;;2025-01-06-14.08.32.000000;;28075181
;0;D;1428;30;2078;N;S;;17896356800032;S;;;2025-01-03-17.32.47.000000;JORSALDA;;;S;;;;;2025-01-03-17.32.47.000000;;0
;88944558;F;1428;30;2078;N;S;;16;S;;;2025-01-06-14.09.12.000000;JORSALDA;;;S;;;;;2025-01-06-14.09.12.000000;;88944558
;0;D;288;12;202;N;S;;37896780900487;S;;;2025-01-04-11.31.02.000000;LUSENA;;;S;;;;;2025-01-04-11.31.02.000000;;0
;89425888;F;1327;16;1923;N;S;;90245;S;;;2025-01-04-11.34.14.000000;MYGOMES;;;S;;;;;2025-01-04-11.34.14.000000;;89425888
;89425888;F;1327;16;1927;N;S;;90248;S;;;2025-01-04-11.39.28.000000;MYGOMES;;;S;;;;;2025-01-04-11.39.28.000000;;89425888
;89425888;F;1329;16;1930;N;S;;90090;S;;;2025-01-04-11.58.08.000000;MYGOMES;;;S;;;;;2025-01-04-11.58.08.000000;;89425888
;89425888;F;1329;16;1935;N;S;;91516;S;;;2025-01-06-08.02.12.000000;MYGOMES;;;S;;;;;2025-01-06-08.02.12.000000;;89425888
;0;D;1336;24;1820;N;S;;27896011105677;S;;;2025-01-06-08.37.26.000000;MYGOMES;;;S;;;;;2025-01-06-08.37.26.000000;;0
;0;D;1336;24;1860;N;S;;17896011104956;S;;;2025-01-06-08.43.42.000000;MYGOMES;;;S;;;;;2025-01-06-08.43.42.000000;;0
;82945932;F;1336;24;1948;N;S;;608;S;;;2025-01-06-08.47.03.000000;MYGOMES;;;S;;;;;2025-01-06-08.47.03.000000;;82945932
;89425888;F;1339;12;1952;N;S;;90176;S;;;2025-01-06-09.04.45.000000;MYGOMES;;;S;;;;;2025-01-06-09.04.45.000000;;89425888
;75315333;F;1346;65;1962;N;S;;86191;S;;;2025-01-06-09.50.05.000000;MYGOMES;;;S;;;;;2025-01-06-09.50.05.000000;;75315333
;75315333;F;1346;65;1960;N;S;;89389;S;;;2025-02-04-15.23.25.000000;JORSALDA;;;S;;;;;2025-02-04-15.23.25.000000;;75315333
;33033028;F;1346;65;1964;N;S;;76222105349800;S;;;2025-01-06-09.54.59.000000;MYGOMES;;;S;;;;;2025-01-06-09.54.59.000000;;33033028
;75315333;F;1346;65;1966;N;S;;89388;S;;;2026-01-07-17.18.14.000000;JORSALDA;;;S;;;;;2026-01-07-17.18.14.000000;0;75315333
;0;D;1349;39;1968;N;S;;17622210572056;S;;;2025-01-06-10.09.06.000000;MYGOMES;;;S;;;;;2025-01-06-10.09.06.000000;;0
;0;D;1349;39;1969;N;S;;17622210572070;S;;;2025-01-06-10.14.56.000000;MYGOMES;;;S;;;;;2025-01-06-10.14.56.000000;;0
;0;D;1355;50;1977;N;S;;17790580401310;S;;;2025-01-06-11.16.01.000000;MYGOMES;;;S;;;;;2025-01-06-11.16.01.000000;;0
;6153283;F;1355;50;1977;N;S;;4171;S;;;2025-01-06-11.16.01.000000;MYGOMES;;;S;;;;;2025-01-06-11.16.01.000000;;6153283
;0;D;39170;6;1982;N;S;;17896045104489;S;;;2026-01-22-16.01.14.000000;JORSALDA;;;S;;;;;2026-01-22-16.01.14.000000;0;0
;0;E;2582;1;3517;S;S;;7898331480638;S;;;2024-12-28-08.43.15.000000;MYGOMES;;;S;;;;;2024-12-28-08.43.15.000000;;0
;0;E;2584;1;3519;S;S;;7898331480829;S;;;2024-12-28-08.47.56.000000;MYGOMES;;;S;;;;;2024-12-28-08.47.56.000000;;0
;0;E;2585;1;3520;S;S;;7898331480706;S;;;2024-12-28-08.52.16.000000;MYGOMES;;;S;;;;;2024-12-28-08.52.16.000000;;0
;0;E;2587;1;3522;S;S;;7898331480577;S;;;2024-12-28-08.57.57.000000;MYGOMES;;;S;;;;;2024-12-28-08.57.57.000000;;0
;0;E;2587;1;3523;S;S;;7898331486128;S;;;2024-12-28-09.00.29.000000;MYGOMES;;;S;;;;;2024-12-28-09.00.29.000000;;0
;0;E;2589;1;3525;S;S;;7898331483103;S;;;2024-12-28-09.06.09.000000;MYGOMES;;;S;;;;;2024-12-28-09.06.09.000000;;0
;0;I;2590;1;3526;N;S;;5869;S;;;2024-12-28-09.09.58.000000;MYGOMES;;;S;;;;;2024-12-28-09.09.58.000000;;0
;0;E;2591;1;3528;S;S;;7898331480669;S;;;2024-12-28-09.13.51.000000;MYGOMES;;;S;;;;;2024-12-28-09.13.51.000000;;0
;0;I;2591;1;3529;N;S;;1008974;S;;;2024-12-28-09.17.59.000000;MYGOMES;;;S;;;;;2024-12-28-09.17.59.000000;;0
;0;I;2597;1;3538;N;S;;9959798;S;;;2024-12-28-09.41.38.000000;MYGOMES;;;S;;;;;2024-12-28-09.41.38.000000;;0
;0;D;2599;24;3540;N;S;;57891095015783;S;;;2024-12-28-09.46.48.000000;MYGOMES;;;S;;;;;2024-12-28-09.46.48.000000;;0
;0;E;2603;1;3544;S;S;;7891095154067;S;;;2024-12-28-10.05.37.000000;MYGOMES;;;S;;;;;2024-12-28-10.05.37.000000;;0
;0;D;2606;24;3549;N;S;;57891095015790;S;;;2024-12-28-10.46.13.000000;MYGOMES;;;S;;;;;2024-12-28-10.46.13.000000;;0
;0;E;2612;1;3557;S;S;;7891095015771;S;;;2024-12-28-11.13.07.000000;MYGOMES;;;S;;;;;2024-12-28-11.13.07.000000;;0
;0;E;2613;1;3558;S;S;;7891095154098;S;;;2024-12-28-11.19.29.000000;MYGOMES;;;S;;;;;2024-12-28-11.19.29.000000;;0
;0;D;2616;24;3561;N;S;;57891095156417;S;;;2024-12-28-11.31.17.000000;MYGOMES;;;S;;;;;2024-12-28-11.31.17.000000;;0
;0;E;2619;1;3566;S;S;;7898331486661;S;;;2024-12-28-11.41.09.000000;MYGOMES;;;S;;;;;2024-12-28-11.41.09.000000;;0
;0;E;2715;1;3730;S;S;;7891132082155;S;;;2025-01-02-08.13.52.000000;MYGOMES;;;S;;;;;2025-01-02-08.13.52.000000;;0
;0;I;2715;1;3734;N;S;;13788;S;;;2025-01-02-08.22.01.000000;MYGOMES;;;S;;;;;2025-01-02-08.22.01.000000;;0
;0;I;2715;1;3737;N;S;;1167;S;;;2025-01-02-08.29.43.000000;MYGOMES;;;S;;;;;2025-01-02-08.29.43.000000;;0
;0;I;2716;1;3741;N;S;;15029;S;;;2025-01-02-08.40.47.000000;MYGOMES;;;S;;;;;2025-01-02-08.40.47.000000;;0
;0;I;2718;1;3744;N;S;;9926868;S;;;2025-01-02-08.55.27.000000;MYGOMES;;;S;;;;;2025-01-02-08.55.27.000000;;0
;0;I;2719;1;3746;N;S;;80029;S;;;2025-01-02-09.03.08.000000;MYGOMES;;;S;;;;;2025-01-02-09.03.08.000000;;0
;0;I;2722;1;3749;N;S;;1164;S;;;2025-01-02-09.15.38.000000;MYGOMES;;;S;;;;;2025-01-02-09.15.38.000000;;0
;0;I;2722;1;3750;N;S;;12785;S;;;2025-01-02-09.19.46.000000;MYGOMES;;;S;;;;;2025-01-02-09.19.46.000000;;0
;0;I;2723;1;3751;N;S;;1157;S;;;2025-01-02-09.24.12.000000;MYGOMES;;;S;;;;;2025-01-02-09.24.12.000000;;0
;0;I;2724;1;3752;N;S;;1163;S;;;2025-01-02-09.34.47.000000;MYGOMES;;;S;;;;;2025-01-02-09.34.47.000000;;0
;0;E;2727;1;3755;S;S;;7898331486579;S;;;2025-01-02-09.48.27.000000;MYGOMES;;;S;;;;;2025-01-02-09.48.27.000000;;0
;0;I;2728;1;3757;N;S;;1020820;S;;;2025-01-02-09.52.12.000000;MYGOMES;;;S;;;;;2025-01-02-09.52.12.000000;;0
;0;E;2730;1;3760;S;S;;7891095156443;S;;;2025-01-02-10.04.24.000000;MYGOMES;;;S;;;;;2025-01-02-10.04.24.000000;;0
;0;E;2731;1;3762;S;S;;7891132080021;S;;;2025-01-02-10.11.44.000000;MYGOMES;;;S;;;;;2025-01-02-10.11.44.000000;;0
;0;I;2732;1;3764;N;S;;1014049;S;;;2025-01-02-10.16.40.000000;MYGOMES;;;S;;;;;2025-01-02-10.16.40.000000;;0
;0;D;2736;12;3769;N;S;;67771055156176;S;;;2025-01-02-10.59.13.000000;MYGOMES;;;S;;;;;2025-01-02-10.59.13.000000;;0
;0;E;2734;1;3771;S;S;;7896297910022;S;;;2025-01-02-11.04.22.000000;MYGOMES;;;S;;;;;2025-01-02-11.04.22.000000;;0
;0;I;2738;1;3772;N;S;;14549;S;;;2025-01-02-11.09.52.000000;MYGOMES;;;S;;;;;2025-01-02-11.09.52.000000;;0
;0;E;2740;1;3774;S;S;;7896297913313;S;;;2025-01-02-11.23.18.000000;MYGOMES;;;S;;;;;2025-01-02-11.23.18.000000;;0
;0;I;2741;1;3775;N;S;;1021259;S;;;2025-01-02-11.28.29.000000;MYGOMES;;;S;;;;;2025-01-02-11.28.29.000000;;0
;0;D;851;120;1080;S;S;;17896451904833;S;;;2025-01-02-16.54.57.000000;LUSENA;;;S;;;;;2025-01-02-16.54.57.000000;;0
;0;D;851;120;1082;S;S;;17896451904895;S;;;2025-01-02-17.08.24.000000;LUSENA;;;S;;;;;2025-01-02-17.08.24.000000;;0
;2990349;F;1439;30;2089;N;S;;502;S;;;2026-02-06-15.22.25.000000;CAESCOBA;;;S;;;;;2026-02-06-15.22.25.000000;0;2990349
;90471798;F;1442;30;2091;N;S;;911009;S;;;2025-01-06-14.11.20.000000;JORSALDA;;;S;;;;;2025-01-06-14.11.20.000000;;90471798
;88815295;F;1444;10;2092;N;S;;28;S;;;2025-10-30-15.38.04.000000;JORSALDA;;;S;;;;;2025-10-30-15.38.04.000000;0;88815295
;2946041;F;1445;6;2093;N;S;;155;S;;;2025-01-06-14.12.34.000000;JORSALDA;;;S;;;;;2025-01-06-14.12.34.000000;;2946041
