CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;ESTOQUE_DISPONIVEL_LOJA
6;1856;PAST DOCILE MINTY 14G LAR;MERCEARIA;51233;13/04/2026;88713;44106;12;598;60;5;0;19
6;1353;CHOC BATON GAROTO 16G AO LEITE;MERCEARIA;51233;13/04/2026;88713;44106;30;83;300;11;0;-137
6;1430;CHOC KIT KAT 41 5G FINGER AO LEITE;MERCEARIA;51233;13/04/2026;88713;44106;96;6037;960;11;0;-29
6;1894;DROPS FREEGELLS 27 6G CEREJA CHOC;MERCEARIA;51233;13/04/2026;88713;44106;12;11622;120;10;0;-15
6;1837;PAST DOCILE ROLLY MINTY 29G FRUIT;MERCEARIA;51233;13/04/2026;88713;44106;12;3516;120;10;0;13
6;1838;PAST DOCILE ROLLY MINTY 29G HORTELA;MERCEARIA;51233;13/04/2026;88713;44106;12;760;120;10;0;18
6;38005;CHOC KIT KAT MACCHIATO 41 5G;MERCEARIA;51233;13/04/2026;88713;44106;24;7248;240;10;0;0
6;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;51233;13/04/2026;89171;44041;1;3679;100;100;0;-35
6;37834;AP VENUS 3 INTIMA DISPO C6;PERFUMARIA E LIMPEZA;51233;13/04/2026;89171;44041;4;0;8;2;0;0
6;1740;CHICLE FREEGELLS GUM 8G MORANGO;MERCEARIA;51233;13/04/2026;88713;44106;15;7914;150;10;0;-10
6;1834;PAST DOCILE ROLLY MINTY 29G EXTRA FORTE;MERCEARIA;51233;13/04/2026;88713;44106;12;147;120;10;0;18
6;35236;BOMBOM LACTA OREO 20G;MERCEARIA;51233;13/04/2026;88713;44106;27;675;270;10;0;-175
6;37469;KIT AP BARB PRESTO ULTRAGRIP C 12;PERFUMARIA E LIMPEZA;51233;13/04/2026;89171;44041;1;3;2;2;0;0
6;4259;AP PRESTOBARBA ULTRA GRIP 2UN;PERFUMARIA E LIMPEZA;51233;13/04/2026;89171;44041;12;360;72;6;0;-3
6;4256;AP PRESTOBARBA ULTRAGRIP 3L CART2UN;PERFUMARIA E LIMPEZA;51233;13/04/2026;89171;44041;1;10;10;10;0;0
6;13705;BOMBOM LACTA FAVORITOS 250 6G;MERCEARIA;51233;13/04/2026;88713;44106;30;3246;300;12;0;0
7;33679;LIMP PERF SAIF CONCENTRADO 120ML LAVANDA;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;276;12;1;1;6
7;6891;LIMP MULTI UAU 500ML FLORES FRESCOR;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;24;239;24;1;1;28
7;19315;COT HASTES FLEX COTTONBABY PT 100UN;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;1;109,996;3;3;3;9
7;17182;DESINF GOTA LIMPA 500ML LIMAO;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;600;12;1;1;1
7;21689;PAPEL HIG MILI PRIME FLA TPL 20M 12UN;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;8;516;16;2;0;8
7;5439;DESINF GIRANDO SOL 500ML EUCALIPTO;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;672;12;1;1;16
7;1743;CHICLE FREEGELLS GUM 8G CANELA;MERCEARIA;50804;13/04/2026;87835;43535;15;0;15;0;0;11
7;1446;BISC DOCE NESTLE CHOCO TRIO 90G AMEND;MERCEARIA;50804;13/04/2026;87835;43535;12;0;12;0;0;31
7;12308;ALCOOL ARAUCARIA 46 1L;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;2376;12;1;1;16
7;12309;ALCOOL ARAUCARIA 46 500ML;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;1224;12;1;1;21
7;12410;AMACIANTE GIRANDO SOL 500ML AZUL;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;456;12;1;1;8
7;1896;DROPS FREEGELLS 27 6G MENTA CHOC;MERCEARIA;50804;13/04/2026;87835;43535;12;0;12;0;0;8
7;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;2;1;2;1;0;3
7;21684;PAPEL HIG MILI NEUTRO FLA DPL 30M 4UN;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;24;621;24;1;0;-36
7;36992;FARINHA MANDIOCA DINDA 1KG EXTRA FINA;MERCEARIA;50804;13/04/2026;87835;43535;10;12;10;0;0;9
7;19378;INSET PROINSET SUPER ECONOMICO 750ML;PERFUMARIA E LIMPEZA;50804;13/04/2026;87835;43535;12;3144;36;0;0;50
7;15031;CAD ESPI CD 10X1 160FLS SWEETNESS;NAO ALIMENTO;50832;13/04/2026;87849;43423;4;4;4;2;0;0
7;18521;FILTRO P BOMBA CHIMARRAO C 2;NAO ALIMENTO;50832;13/04/2026;87849;43423;1;11571;3;5;0;149
7;18852;FUMO VITORIA 28G;NAO ALIMENTO;50832;13/04/2026;87849;43423;20;2220;20;2;0;70
7;15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;NAO ALIMENTO;50832;13/04/2026;87849;43423;4;0;4;2;0;0
7;5141;COPO NADIR AMERICANO 190ML 2010;NAO ALIMENTO;50832;13/04/2026;87849;43423;1;933;1;21;0;39
7;5177;CORRETIVO JOCAR 18ML;NAO ALIMENTO;50832;13/04/2026;87849;43423;12;1968;12;1;0;16
7;15090;CAD ESPI CD 1X1 80FLS SWEETNESS;NAO ALIMENTO;50832;13/04/2026;87849;43423;4;12;4;2;0;-20
7;33305;TAPETE BOX OVAL PVC 61X35CM;NAO ALIMENTO;50832;13/04/2026;87849;43423;1;0;1;3;0;0
7;15115;CAD ESPI CD 80FLS CARTOGRAFIA T DUDA;NAO ALIMENTO;50832;13/04/2026;87849;43423;4;0;4;8;0;5
7;21991;PIPOQUEIRA PANELUX POLIDA N20;NAO ALIMENTO;50832;13/04/2026;87849;43423;1;10;5;5;0;7
7;11245;GOIABADA STELLA KG;PERECIVEIS;50918;13/04/2026;87999;43304;7;763;35;5;0;-14,319
7;20890;MIST P BOL NORDESTE LAR RF 400G;MERCEARIA;51000;13/04/2026;88189;43478;12;300;24;2;0;0
7;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;51235;13/04/2026;88944;43932;1;3679;500;140;0;-8
7;1838;PAST DOCILE ROLLY MINTY 29G HORTELA;MERCEARIA;51235;13/04/2026;88714;43932;12;760;60;5;5;-1
7;4259;AP PRESTOBARBA ULTRA GRIP 2UN;PERFUMARIA E LIMPEZA;51235;13/04/2026;88714;43932;12;360;60;5;0;42
7;1856;PAST DOCILE MINTY 14G LAR;MERCEARIA;51235;13/04/2026;88714;43932;12;598;24;0;0;9
7;35236;BOMBOM LACTA OREO 20G;MERCEARIA;51235;13/04/2026;88714;43932;27;675;135;0;0;25
7;38005;CHOC KIT KAT MACCHIATO 41 5G;MERCEARIA;51235;13/04/2026;88714;43932;24;7248;120;5;5;0
7;4256;AP PRESTOBARBA ULTRAGRIP 3L CART2UN;PERFUMARIA E LIMPEZA;51235;13/04/2026;88714;43932;1;10;5;5;0;0
7;1837;PAST DOCILE ROLLY MINTY 29G FRUIT;MERCEARIA;51235;13/04/2026;88714;43932;12;3516;120;10;10;6
7;1740;CHICLE FREEGELLS GUM 8G MORANGO;MERCEARIA;51235;13/04/2026;88714;43932;15;7914;75;0;0;22
7;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;51235;13/04/2026;88951;43892;1;3679;500;360;360;-8
7;1834;PAST DOCILE ROLLY MINTY 29G EXTRA FORTE;MERCEARIA;51235;13/04/2026;88714;43932;12;147;60;5;5;6
7;8858;AP PROBAK II 2UN;PERFUMARIA E LIMPEZA;51235;13/04/2026;88714;43932;14;1806;70;5;0;-56
7;1894;DROPS FREEGELLS 27 6G CEREJA CHOC;MERCEARIA;51235;13/04/2026;88714;43932;12;11622;60;0;0;19
7;1430;CHOC KIT KAT 41 5G FINGER AO LEITE;MERCEARIA;51235;13/04/2026;88714;43932;96;6037;480;0;0;6
8;1446;BISC DOCE NESTLE CHOCO TRIO 90G AMEND;MERCEARIA;50806;13/04/2026;87836;43222;12;0;12;2;0;47
8;21689;PAPEL HIG MILI PRIME FLA TPL 20M 12UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;8;516;8;1;0;4
8;7358;PAPEL HIG MILI NEUTRO FHA DPL 30M 12UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;8;728;8;1;0;-1
8;21688;PAPEL HIG MILI PERFUM FLA SPL 60M 4UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;24;2778;24;1;0;16
8;3372;BARRA CEREAL RITTER 25G MORANGO CHOC;MERCEARIA;50806;13/04/2026;87836;43222;24;0;24;1;0;39
8;19315;COT HASTES FLEX COTTONBABY PT 100UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;1;109,996;3;3;0;9
8;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;2;1;2;1;0;-21
8;3377;CALDO KNORR 57G CARNE;MERCEARIA;50806;13/04/2026;87836;43222;10;0;10;1;0;13
8;834;REFRIG ANTARCTICA GUARANA PET 3L;BEBIDAS;50806;13/04/2026;87836;43222;4;1328;8;2;0;20
8;260;CERVEJA HEINEKEN LN 330ML;BEBIDAS;50806;13/04/2026;87836;43222;24;2850;24;2;0;13
8;24323;SH GENIAL PET 2 EM 1 500ML;PRODUTOS PET;50806;13/04/2026;87836;43222;1;0;1;1;0;0
8;904;REFRIG PEPSI LT 350ML;BEBIDAS;50806;13/04/2026;87836;43222;12;3971;12;2;0;9
8;438;COQUETEL PATRICIA DO SUL 790ML;BEBIDAS;50806;13/04/2026;87836;43222;12;11;12;4;0;4
8;21733;PAPEL TOALHA MILI BIANCO 2UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;12;2424;12;1;0;8
8;8965;CARVAO CHAMA CAMPEIRA 3KG;NAO ALIMENTO;50806;13/04/2026;87836;43222;1;0;3;3;0;17
8;2448;SARDINHA NAUTIQUE 125G OLEO;MERCEARIA;50806;13/04/2026;87836;43222;50;-250;50;1;0;2
8;778;REFRIG PEPSI COLA PET 200ML;BEBIDAS;50806;13/04/2026;87836;43222;12;1843;24;5;0;150
8;188;CERVEJA POLAR LT 473ML EXPORT;BEBIDAS;50806;13/04/2026;87836;43222;12;4260;36;8;0;30
8;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;MERCEARIA;50806;13/04/2026;87836;43222;12;780;36;3;0;72
8;17316;DESOD ROLLON REXONA 50ML WOMEN ANT INV;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;12;0;12;0;0;3
8;838;REFRIG FRUKI PET 3L GUARANA;BEBIDAS;50806;13/04/2026;87836;43222;4;3;52;13;0;102
8;52;AGUA MIN FLORESTA 5L S GAS;BEBIDAS;50806;13/04/2026;87836;43222;4;1367;4;6;0;37
8;109;CERV BRAHMA 1L CHOPP;BEBIDAS;50806;13/04/2026;87836;43222;12;1368;24;5;0;26
8;3413;CREME LEITE ELEGE TP 200G LEVISSIMO;MERCEARIA;50806;13/04/2026;87836;43222;24;12;24;1;0;1
8;21691;PAPEL HIG NATUPEL FD 20M C 12;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;6;703;6;2;0;-1
8;7353;PAPEL HIG ATUALLE 20M FLA DP 32UN NEUTRO COMPACTO;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;3;1192;12;6;0;-18
8;6132;FRALDA DESC LOOMPIG JUMBINHO P 18 UN;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;8;32;8;1;1;0
8;980;OLEO SOJA COAMO PET 900ML;MERCEARIA;50806;13/04/2026;87836;43222;20;191;20;2;0;439
8;5850;ESC DENTAL ORAL B PRO;PERFUMARIA E LIMPEZA;50806;13/04/2026;87836;43222;72;0;72;1;0;43
8;15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;NAO ALIMENTO;50834;13/04/2026;87850;43424;4;0;4;2;0;-12
8;33305;TAPETE BOX OVAL PVC 61X35CM;NAO ALIMENTO;50834;13/04/2026;87850;43424;1;0;1;3;0;2
8;18852;FUMO VITORIA 28G;NAO ALIMENTO;50834;13/04/2026;87850;43424;20;2220;20;2;0;46
8;15090;CAD ESPI CD 1X1 80FLS SWEETNESS;NAO ALIMENTO;50834;13/04/2026;87850;43424;4;12;4;2;0;-6
8;15115;CAD ESPI CD 80FLS CARTOGRAFIA T DUDA;NAO ALIMENTO;50834;13/04/2026;87850;43424;4;0;4;8;0;0
8;33287;AMAC APYCE 5L JASMIM RSA;PERFUMARIA E LIMPEZA;51046;13/04/2026;88288;43931;2;528;40;20;0;3
8;4213;AMAC GOTA LIMPA 5L FLORATA;PERFUMARIA E LIMPEZA;51046;13/04/2026;88288;43931;4;572;80;20;0;8
8;6741;LAVA ROUPA UAU 3L ACTIVE;PERFUMARIA E LIMPEZA;51046;13/04/2026;88288;43931;4;224;80;20;0;10
8;13;AGUA MINERAL CRYSTAL C G PET 1 5L;BEBIDAS;51126;13/04/2026;88624;43931;6;96;30;5;0;109
8;1430;CHOC KIT KAT 41 5G FINGER AO LEITE;MERCEARIA;51237;13/04/2026;88715;43931;96;6037;480;5;0;235
8;35236;BOMBOM LACTA OREO 20G;MERCEARIA;51237;13/04/2026;88715;43931;27;675;135;5;0;130
8;1838;PAST DOCILE ROLLY MINTY 29G HORTELA;MERCEARIA;51237;13/04/2026;88715;43931;12;760;60;5;0;21
8;1834;PAST DOCILE ROLLY MINTY 29G EXTRA FORTE;MERCEARIA;51237;13/04/2026;88715;43931;12;147;60;5;0;3
8;1856;PAST DOCILE MINTY 14G LAR;MERCEARIA;51237;13/04/2026;88715;43931;12;598;24;2;0;26
8;1740;CHICLE FREEGELLS GUM 8G MORANGO;MERCEARIA;51237;13/04/2026;88715;43931;15;7914;75;5;0;-47
8;4259;AP PRESTOBARBA ULTRA GRIP 2UN;PERFUMARIA E LIMPEZA;51237;13/04/2026;88715;43931;12;360;60;5;0;-12
8;8858;AP PROBAK II 2UN;PERFUMARIA E LIMPEZA;51237;13/04/2026;88715;43931;14;1806;70;5;0;-30
8;4256;AP PRESTOBARBA ULTRAGRIP 3L CART2UN;PERFUMARIA E LIMPEZA;51237;13/04/2026;88715;43931;1;10;5;5;0;0
8;38005;CHOC KIT KAT MACCHIATO 41 5G;MERCEARIA;51237;13/04/2026;88715;43931;24;7248;120;5;0;0
8;1837;PAST DOCILE ROLLY MINTY 29G FRUIT;MERCEARIA;51237;13/04/2026;88715;43931;12;3516;60;5;0;34
8;1894;DROPS FREEGELLS 27 6G CEREJA CHOC;MERCEARIA;51237;13/04/2026;88715;43931;12;11622;60;5;0;-47
8;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;51237;13/04/2026;88715;43931;1;3679;50;50;0;-50
8;37469;KIT AP BARB PRESTO ULTRAGRIP C 12;PERFUMARIA E LIMPEZA;51237;13/04/2026;88715;43931;1;3;2;2;0;0
11;22915;REPARADOR PONTAS JAYLUC 30ML CERAMIDAS;PERFUMARIA E LIMPEZA;50808;13/04/2026;87837;43927;24;88;24;24;24;16
11;21788;PEDRA POMES VINI C LIXA;PERFUMARIA E LIMPEZA;50808;13/04/2026;87837;43927;1;0;1;1;1;0
11;5396;CREME VINI LADY 100G RESSECADO;PERFUMARIA E LIMPEZA;50808;13/04/2026;87837;43927;12;24;12;1;1;10
11;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;50808;13/04/2026;87837;43927;2;1;10;5;0;-65
11;36992;FARINHA MANDIOCA DINDA 1KG EXTRA FINA;MERCEARIA;50808;13/04/2026;87837;43927;10;12;10;0;0;0
11;9996;PETISCO FRISKIES 40G FRANGO;PRODUTOS PET;50808;13/04/2026;87837;43927;15;19;15;0;0;3
11;35992;PAPEL TOALHA SIRIUS CHEF 02UN;PERFUMARIA E LIMPEZA;50808;13/04/2026;87837;43927;12;3216;24;5;0;-69
11;12564;ARGILA NUNES 1K;NAO ALIMENTO;50836;13/04/2026;87851;43425;10;0;10;1;0;-2
11;18852;FUMO VITORIA 28G;NAO ALIMENTO;50836;13/04/2026;87851;43425;20;2220;40;2;0;143
11;18521;FILTRO P BOMBA CHIMARRAO C 2;NAO ALIMENTO;50836;13/04/2026;87851;43425;1;11571;3;16;0;371
11;18850;FUMO TUPA 28G;NAO ALIMENTO;50836;13/04/2026;87851;43425;20;1150;20;2;0;127
11;4259;AP PRESTOBARBA ULTRA GRIP 2UN;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;12;360;60;0;0;9
11;4256;AP PRESTOBARBA ULTRAGRIP 3L CART2UN;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;1;10;10;10;1;0
11;4238;AP MACH 3 ACQUA GRIP REGULAR;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;1;1613;500;0;0;17
11;37834;AP VENUS 3 INTIMA DISPO C6;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;4;0;8;2;2;0
11;8858;AP PROBAK II 2UN;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;14;1806;140;0;0;-11
11;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;51239;13/04/2026;88716;43927;1;3679;100;0;0;-14
12;6792;LEITE UHT PET ELEGE 1L INTEGRAL;PERECIVEIS;50782;13/04/2026;87824;44082;6;3774;54;38;38;121
12;3203;SALG BATATA PRINGLES 35G ORIGINAL;MERCEARIA;50810;13/04/2026;87838;44082;12;821;12;1;0;21
12;3295;SALG KEVYTOS SHOW 38G QUEIJO;MERCEARIA;50810;13/04/2026;87838;44082;20;1119;80;4;0;3
12;9984;DESOD SANIT GOTA LIMPA 25G FLORAL;PERFUMARIA E LIMPEZA;50810;13/04/2026;87838;44082;48;1347;48;1;0;-13
12;13707;BOMBOM LACTA OURO BCO 20G;MERCEARIA;50810;13/04/2026;87838;44082;500;8900;500;1;0;-1066
12;16887;CR LEITE TP PIRACANJUBA 200G;MERCEARIA;50810;13/04/2026;87838;44082;27;105;108;9;0;88
12;23373;SALG KRUKS 35G QJO;MERCEARIA;50810;13/04/2026;87838;44082;10;300;20;2;0;-37
12;34753;SUCO DE UVA TREBOM PET 1 35L;BEBIDAS;50810;13/04/2026;87838;44082;6;420;12;0;0;-1
12;9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;8;132;8;1;0;8
12;12308;ALCOOL ARAUCARIA 46 1L;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;2376;12;1;0;27
12;1305;BISC DOCE DOMELLY PAO DE MEL 250G CHOC;MERCEARIA;50810;13/04/2026;87838;44082;20;0;20;1;0;-12
12;1422;BISC MARIA GERMANI 345G;MERCEARIA;50810;13/04/2026;87838;44082;20;6060;100;5;0;-20
12;2672;FARINHA MANDIOCA CBS 500G;MERCEARIA;50810;13/04/2026;87838;44082;12;504;72;6;0;3
12;3475;TEMP COLORIFICO APTI 100G;MERCEARIA;50810;13/04/2026;87838;44082;50;100;50;2;0;17
12;5419;DESENG GIRANDO SOL 500ML SQUEEZE COZINHA;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;264;12;1;0;12
12;12412;AMACIANTE GIRANDO SOL 500ML HIPOAL;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;240;12;1;0;3
12;18741;FRALDA DESC FERINHA HIPER C/42 GG;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;6;2;6;1;0;4
12;280;CERVEJA ITAIPAVA LN 330ML MALZBIER;BEBIDAS;50810;13/04/2026;87838;44082;12;1857;24;2;0;16
12;295;CERVEJA STELLA ARTOIS LN 330ML PURE GOLD;BEBIDAS;50810;13/04/2026;87838;44082;24;1536;120;5;5;25
12;570;REPOSITOR POWERADE MIX 500ML;BEBIDAS;50810;13/04/2026;87838;44082;6;232;12;3;0;0
12;592;SUCO COM TEM TP 200ML UVA E MACA;BEBIDAS;50810;13/04/2026;87838;44082;24;24;24;1;0;37
12;1275;BISC DOCE PARATI ROSCA 250G BRIGADEIRO;MERCEARIA;50810;13/04/2026;87838;44082;16;107;16;1;0;6
12;33676;LIMP PERF SAIF CONCENTRADO 120ML MAGIA E SEDUCAO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;12;12;1;0;8
12;605;ICE DRINK PET 275ML PINA COLADA;BEBIDAS;50810;13/04/2026;87838;44082;12;297;12;2;0;34
12;706;SUCO NECTAR CBS TP 1L LARANJA;BEBIDAS;50810;13/04/2026;87838;44082;12;76;12;1;1;2
12;1103;BATATA PALHA BOA TRAD 80G;MERCEARIA;50810;13/04/2026;87838;44082;50;15763;250;5;0;-97
12;1273;BISC DOCE DOMELLY ROSCA 280G COCO;MERCEARIA;50810;13/04/2026;87838;44082;20;0;20;1;0;1
12;1355;BISC DOCE DOMELLY 560G GLACE BCO;MERCEARIA;50810;13/04/2026;87838;44082;12;84;12;1;0;10
12;1454;BISC RECH SAPECA 120G DOCE LEITE;MERCEARIA;50810;13/04/2026;87838;44082;30;60;30;2;0;-8
12;1653;WAFER PARATI MINUETO 81G LIMAO;MERCEARIA;50810;13/04/2026;87838;44082;36;6010;144;5;0;-74
12;1655;WAFER PARATI MINUETO 81G MORANGO;MERCEARIA;50810;13/04/2026;87838;44082;36;13749;72;3;0;-3
12;2215;ARROZ PARBO SABOROSO TP1 1KG;MERCEARIA;50810;13/04/2026;87838;44082;30;2070;30;1;0;4
12;2401;MILHO PIPOCA BELLA DICA 400GR;MERCEARIA;50810;13/04/2026;87838;44082;12;609;24;4;0;161
12;2687;FARINHA MILHO SAUDAVEL 1KG FINA;MERCEARIA;50810;13/04/2026;87838;44082;30;371;60;2;0;8
12;2925;ACHOC LIQ ITALAC 1L;MERCEARIA;50810;13/04/2026;87838;44082;12;372;12;0;0;0
12;9623;INSET MAT INSET MULTI PROMO 360ML SEM CHEIRO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;0;12;1;0;4
12;5434;DESINF AQUAFAST HARMONIA 2L LAVANDA;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;6;324;12;2;0;13
12;5439;DESINF GIRANDO SOL 500ML EUCALIPTO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;672;12;1;0;4
12;9622;INSET MAT INSET MULTI PROMO 360ML INSETICIDA;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;851;36;3;0;-4
12;23140;SABAO GIRANDO SOL COCO 100G BAB;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;50;391;50;1;0;2
12;23159;SABAO ZAVASKI GLIC 200G;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;50;1700;50;1;0;-13
12;24340;SH PALMOLIVE 650ML NATURALS CERAM;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;6;0;6;1;0;6
12;33678;LIMP PERF SAIF CONCENTRADO 120ML KAIAK;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;156;12;1;0;9
12;73;AGUA MIN SARANDI FITTING 510ML S GAS;BEBIDAS;50810;13/04/2026;87838;44082;12;476;24;2;0;0
12;615;SUCO DEL VALLE TP 200ML PESSEGO;BEBIDAS;50810;13/04/2026;87838;44082;18;222;36;0;0;64
12;1396;BISC SALG PARATI 400G INTEG;MERCEARIA;50810;13/04/2026;87838;44082;12;108;12;1;0;4
12;1486;BISC RECH PASSATEMPO 130G CHOC;MERCEARIA;50810;13/04/2026;87838;44082;70;2251;70;1;0;66
12;1659;WAFFER ISABELA 100G MORANGO;MERCEARIA;50810;13/04/2026;87838;44082;40;320;200;6;0;57
12;2136;ARROZ BCO JATAI TP3 5KG;MERCEARIA;50810;13/04/2026;87838;44082;6;160;6;1;0;15
12;3183;SALG KEVYTOS 55G BACON;MERCEARIA;50810;13/04/2026;87838;44082;25;50;25;1;0;-19
12;13457;BISC RECH PARATI Z CARTOON 85G FLOCOS;MERCEARIA;50810;13/04/2026;87838;44082;40;2640;40;1;0;26
12;24497;SUCO NECTAR CBS PESSEGO MISTO 1 L;BEBIDAS;50810;13/04/2026;87838;44082;12;58;12;2;2;12
12;33732;ENERG RED BULL LT 250ML POMELO;BEBIDAS;50810;13/04/2026;87838;44082;24;96;24;0;0;0
12;1317;BISC PAO MEL DOMELLY MINI PANE 300G;MERCEARIA;50810;13/04/2026;87838;44082;20;0;20;1;0;-10
12;2154;CAFE 3C DRIP GOURMET SH 11G DARK ROAST;MERCEARIA;50810;13/04/2026;87838;44082;10;280;10;1;0;-7
12;3180;SALG ALFITOS 35G BACON;MERCEARIA;50810;13/04/2026;87838;44082;30;2516;60;2;0;36
12;3297;SALG OBBA 100G QUEIJO;MERCEARIA;50810;13/04/2026;87838;44082;10;4;30;3;0;6
12;3568;BEBIDA 3 CORACOES POWER WHEY 250ML COOKIES;MERCEARIA;50810;13/04/2026;87838;44082;12;276;12;1;1;0
12;7426;PEDRA SANITARIA SANI-SOL 20G LAVANDA;PERFUMARIA E LIMPEZA;50810;13/04/2026;87838;44082;144;4620;144;1;0;26
12;20890;MIST P BOL NORDESTE LAR RF 400G;MERCEARIA;50810;13/04/2026;87838;44082;12;300;24;2;0;1
12;5109;COND VINI LADY 325ML COCO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;0;12;1;0;13
12;8600;TINT COR E TON CAST CLR 5 0;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;6;12;6;1;0;2
12;9735;LAVA ROUPA AQUA FAST 3L TERNURA;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;4;0;4;1;0;6
12;15731;CERA LIQ GIRANDO SOL 750ML AMARELA;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;12;180;12;1;0;8
12;8840;AMAC AQUAFAST EMB ECON 5L VERM SEDUCAO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;4;80;8;2;0;0
12;23161;SABAO ZAVASKI GLIC LIMAO 200G;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;50;2200;50;1;0;1
12;36733;LIMP PERF AQUAFAST 2L SEDUCAO;PERFUMARIA E LIMPEZA;50810;13/04/2026;89172;44042;6;72;6;1;0;-9
12;769;REFRIG FRUKI GUARANA PET 200ML GUARANA;BEBIDAS;50810;13/04/2026;87838;44082;12;1105;60;5;0;-132
12;1022;BISC AGUA E SAL ORQUIDEA 320G;MERCEARIA;50810;13/04/2026;87838;44082;22;638;44;2;0;0
12;1127;BISC ORQUIDEA CREAM CRACKER 320G;MERCEARIA;50810;13/04/2026;87838;44082;22;88;22;1;0;35
12;1507;BISC ISABELA TORTINHAS 140G CHOC C AVELA;MERCEARIA;50810;13/04/2026;87838;44082;50;800;50;1;0;35
12;1510;BISC ISABELA TORTINHAS 140G CHOC BCO;MERCEARIA;50810;13/04/2026;87838;44082;50;1050;100;2;0;2
12;1538;BISC MAISENA PASSATEMPO 170G;MERCEARIA;50810;13/04/2026;87838;44082;40;240;80;2;0;14
12;1651;WAFER PARATI MINUETO 81G CHOC BAUNILHA;MERCEARIA;50810;13/04/2026;87838;44082;36;19008;144;5;0;-74
